date,totalLiquidityUSD,readable_date,protocol
1673222400,58989476.13868,2023-01-09 00:00:00,alchemix
1673308800,59535282.1895,2023-01-10 00:00:00,alchemix
1673395200,59694101.04693,2023-01-11 00:00:00,alchemix
1673481600,61515780.02334,2023-01-12 00:00:00,alchemix
1673568000,61458702.50512,2023-01-13 00:00:00,alchemix
1673654400,64307831.55407,2023-01-14 00:00:00,alchemix
1673740800,64052267.32823,2023-01-15 00:00:00,alchemix
1673827200,64428527.27381,2023-01-16 00:00:00,alchemix
1673913600,63539348.76549,2023-01-17 00:00:00,alchemix
1674000000,63673324.65148,2023-01-18 00:00:00,alchemix
1674086400,62525319.32943,2023-01-19 00:00:00,alchemix
1674172800,61069844.17778,2023-01-20 00:00:00,alchemix
1674259200,63056566.46451,2023-01-21 00:00:00,alchemix
1674345600,62717989.26198,2023-01-22 00:00:00,alchemix
1674432000,62791948.37119,2023-01-23 00:00:00,alchemix
1674518400,62632746.26303,2023-01-24 00:00:00,alchemix
1674604800,61051199.89127,2023-01-25 00:00:00,alchemix
1674691200,62238462.24414,2023-01-26 00:00:00,alchemix
1674777600,61926439.41216,2023-01-27 00:00:00,alchemix
1674864000,62044609.8087,2023-01-28 00:00:00,alchemix
1674950400,61515007.46521,2023-01-29 00:00:00,alchemix
1675036800,62856357.35766,2023-01-30 00:00:00,alchemix
1675123200,58554796.58361,2023-01-31 00:00:00,alchemix
1675209600,58848789.57726,2023-02-01 00:00:00,alchemix
1675296000,60657631.7191,2023-02-02 00:00:00,alchemix
1675382400,60059408.2117,2023-02-03 00:00:00,alchemix
1675468800,57887233.98905,2023-02-04 00:00:00,alchemix
1675555200,57866977.63731,2023-02-05 00:00:00,alchemix
1675641600,57424999.36648,2023-02-06 00:00:00,alchemix
1675728000,57206369.65332,2023-02-07 00:00:00,alchemix
1675814400,58368315.25697,2023-02-08 00:00:00,alchemix
1675900800,57783991.63229,2023-02-09 00:00:00,alchemix
1675987200,56249214.28347,2023-02-10 00:00:00,alchemix
1676073600,55616533.00513,2023-02-11 00:00:00,alchemix
1676160000,56000423.75946,2023-02-12 00:00:00,alchemix
1676246400,55701892.08801,2023-02-13 00:00:00,alchemix
1676332800,51081332.5276,2023-02-14 00:00:00,alchemix
1676419200,50937841.52994,2023-02-15 00:00:00,alchemix
1676505600,53687962.54275,2023-02-16 00:00:00,alchemix
1676592000,52940562.95602,2023-02-17 00:00:00,alchemix
1676678400,53700957.09803,2023-02-18 00:00:00,alchemix
1676764800,53627565.29468,2023-02-19 00:00:00,alchemix
1676851200,53302000.08779,2023-02-20 00:00:00,alchemix
1676937600,53015576.28409,2023-02-21 00:00:00,alchemix
