date,git_repo,git_user,event_type,amount
2025-04-03 00:00:00,blockscout/blockscout,sl1depengwyn,PULL_REQUEST_REVIEW_COMMENT,3
2025-04-03 00:00:00,libp2p/go-libp2p,sukunrt,PULL_REQUEST_OPENED,4
2025-04-03 00:00:00,ipfs/ipfs-desktop,mimimifu,FORKED,1
2025-04-03 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_MERGED,1
2025-04-03 00:00:00,axelarnetwork/axelar-contract-deployments,tanvirdeol,PULL_REQUEST_OPENED,1
2025-04-03 00:00:00,ipfs/boxo,gammazero,COMMIT_CODE,1
2025-04-03 00:00:00,secured-finance/stablecoin-contracts,princeleonal,FORKED,1
2025-04-03 00:00:00,chainsafe/forest,lemmih,PULL_REQUEST_OPENED,1
2025-04-03 00:00:00,opensource-observer/oso,icarog,PULL_REQUEST_MERGED,1
2025-04-03 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_MERGED,1
2025-04-03 00:00:00,opensource-observer/oso,ravenac95,ISSUE_CLOSED,2
2025-04-03 00:00:00,chainsafe/forest,lemmih,ISSUE_COMMENT,2
2025-04-03 00:00:00,opensource-observer/oso,ravenac95,PULL_REQUEST_CLOSED,1
2025-04-03 00:00:00,libp2p/go-libp2p,pramod-325,STARRED,1
2025-04-03 00:00:00,ipfs/boxo,gammazero,PULL_REQUEST_MERGED,1
2025-04-03 00:00:00,gainforest/ecocertain,satyam-mishra-pce,COMMIT_CODE,1
2025-04-03 00:00:00,gainforest/ecocertain,s-adamantine,COMMIT_CODE,19
2025-04-03 00:00:00,gainforest/ecocertain,s-adamantine,COMMIT_CODE,19
2025-04-03 00:00:00,chainsafe/forest,elmattic,PULL_REQUEST_REVIEW_COMMENT,2
2025-04-03 00:00:00,opensource-observer/oso,icarog,PULL_REQUEST_OPENED,1
2025-04-03 00:00:00,chainsafe/forest,hanabi1224,ISSUE_COMMENT,1
2025-04-03 00:00:00,opensource-observer/oso,ryscheng,ISSUE_OPENED,2
2025-04-03 00:00:00,ipfs-force-community/droplet,simlecode,PULL_REQUEST_OPENED,1
2025-04-03 00:00:00,opensource-observer/oso,ccerv1,ISSUE_OPENED,1
2025-04-03 00:00:00,libp2p/go-libp2p,sukunrt,ISSUE_OPENED,1
2025-04-03 00:00:00,opensource-observer/oso,ryscheng,COMMIT_CODE,2
2025-04-03 00:00:00,filswan/multi-chain-storage,angel4156,FORKED,1
2025-04-03 00:00:00,opensource-observer/oso,jabolol,ISSUE_COMMENT,1
2025-04-03 00:00:00,chainsafe/forest,lesnyrumcajs,ISSUE_CLOSED,2
2025-04-03 00:00:00,blockscout/blockscout,fedor-ivn,ISSUE_OPENED,1
2025-04-03 00:00:00,opensource-observer/oso,ryscheng,ISSUE_COMMENT,3
2025-04-03 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_OPENED,3
2025-04-03 00:00:00,gainforest/ecocertain,satyam-mishra-pce,PULL_REQUEST_OPENED,3
2025-04-03 00:00:00,opensource-observer/oso,icarog,PULL_REQUEST_REVIEW_COMMENT,3
2025-04-04 00:00:00,hugomrdias/filecoin,hugomrdias,COMMIT_CODE,6
2025-04-04 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_OPENED,1
2025-04-04 00:00:00,axelarnetwork/axelar-contract-deployments,tanvirdeol,ISSUE_COMMENT,1
2025-04-04 00:00:00,libp2p/libp2p,0xdeadbad,STARRED,1
2025-04-04 00:00:00,rpcpool/yellowstone-faithful,lusitaniae,ISSUE_COMMENT,1
2025-04-04 00:00:00,opensource-observer/oso,ccerv1,ISSUE_OPENED,1
2025-04-04 00:00:00,ipfs/helia,sgtpooki,ISSUE_COMMENT,1
2025-04-04 00:00:00,axelarnetwork/axelar-contract-deployments,cjcobb23,PULL_REQUEST_OPENED,1
2025-04-04 00:00:00,hugomrdias/filecoin,hugomrdias,ISSUE_OPENED,1
2025-04-04 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_OPENED,2
2025-04-04 00:00:00,chainsafe/forest,hanabi1224,ISSUE_CLOSED,1
2025-04-04 00:00:00,ipfs/boxo,hsanjuan,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-04 00:00:00,chainsafe/forest,lemmih,ISSUE_CLOSED,1
2025-04-04 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_CLOSED,2
2025-04-04 00:00:00,axelarnetwork/axelar-contract-deployments,cjcobb23,PULL_REQUEST_CLOSED,1
2025-04-04 00:00:00,chainsafe/forest,sudo-shashank,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-04 00:00:00,gainforest/ecocertain,s-adamantine,COMMIT_CODE,9
2025-04-04 00:00:00,filecoin-project/fips,lucaniz,ISSUE_COMMENT,1
2025-04-04 00:00:00,chainsafe/forest,hanabi1224,ISSUE_COMMENT,1
2025-04-04 00:00:00,chainsafe/forest,lesnyrumcajs,ISSUE_COMMENT,3
2025-04-04 00:00:00,chainsafe/forest,akaladarshi,PULL_REQUEST_OPENED,1
2025-04-04 00:00:00,opensource-observer/oso,jabolol,ISSUE_COMMENT,1
2025-04-04 00:00:00,blockscout/blockscout,seungjuchae,STARRED,1
2025-04-04 00:00:00,opensource-observer/oso,ravenac95,PULL_REQUEST_REVIEW_COMMENT,5
2025-04-04 00:00:00,axelarnetwork/axelar-contract-deployments,milapsheth,PULL_REQUEST_REVIEW_COMMENT,12
2025-04-04 00:00:00,libp2p/libp2p,cozis,STARRED,1
2025-04-04 00:00:00,4everland/dashboard-website,cryptoflip12345,FORKED,1
2025-04-04 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_OPENED,2
2025-04-04 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_OPENED,1
2025-04-04 00:00:00,libp2p/py-libp2p,devsalot493,FORKED,1
2025-04-04 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_MERGED,1
2025-04-04 00:00:00,libp2p/py-libp2p,acul71,ISSUE_COMMENT,1
2025-04-04 00:00:00,axelarnetwork/axelar-contract-deployments,cjcobb23,COMMIT_CODE,1
2025-04-04 00:00:00,gainforest/ecocertain,satyam-mishra-pce,PULL_REQUEST_MERGED,4
2025-04-04 00:00:00,hugomrdias/filecoin,hugomrdias,PULL_REQUEST_CLOSED,1
2025-04-04 00:00:00,blockscout/blockscout,qwerty5uiop,PULL_REQUEST_MERGED,1
2025-04-04 00:00:00,blockscout/blockscout,vbaranov,ISSUE_CLOSED,1
2025-04-04 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_MERGED,2
2025-04-04 00:00:00,filecoin-project/fips,rvagg,PULL_REQUEST_OPENED,1
2025-04-04 00:00:00,opensource-observer/oso,ravenac95,ISSUE_COMMENT,1
2025-04-04 00:00:00,blockscout/blockscout,akolotov,PULL_REQUEST_MERGED,1
2025-04-04 00:00:00,chainsafe/forest,hanabi1224,ISSUE_OPENED,1
2025-04-04 00:00:00,chainsafe/forest,elmattic,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-04 00:00:00,filecoin-project/fips,bumblefudge,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-04 00:00:00,chainsafe/forest,lemmih,PULL_REQUEST_MERGED,1
2025-04-04 00:00:00,hugomrdias/filecoin,hugomrdias,PULL_REQUEST_OPENED,1
2025-04-04 00:00:00,blockscout/blockscout,vbaranov,COMMIT_CODE,9
2025-04-04 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,9
2025-04-04 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_OPENED,1
2025-04-04 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_MERGED,1
2025-04-04 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,PULL_REQUEST_REVIEW_COMMENT,4
2025-04-04 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_CLOSED,6
2025-04-04 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_REVIEW_COMMENT,3
2025-04-04 00:00:00,libp2p/libp2p,tadelsucht,STARRED,1
2025-04-04 00:00:00,chainsafe/forest,sudo-shashank,ISSUE_COMMENT,1
2025-04-04 00:00:00,opensource-observer/oso,icarog,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-04 00:00:00,libp2p/go-libp2p,sukunrt,PULL_REQUEST_CLOSED,1
2025-04-04 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_OPENED,1
2025-04-04 00:00:00,chainsafe/forest,lemmih,ISSUE_COMMENT,1
2025-04-04 00:00:00,libp2p/py-libp2p,acul71,ISSUE_OPENED,1
2025-04-04 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_CLOSED,3
2025-04-04 00:00:00,gainforest/ecocertain,satyam-mishra-pce,COMMIT_CODE,4
2025-04-04 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_CLOSED,4
2025-04-04 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_REVIEW_COMMENT,4
2025-04-04 00:00:00,opensource-observer/oso,icarog,ISSUE_CLOSED,1
2025-04-04 00:00:00,chainsafe/forest,lemmih,COMMIT_CODE,1
2025-04-04 00:00:00,opensource-observer/oso,ryscheng,ISSUE_OPENED,2
2025-04-04 00:00:00,gainforest/ecocertain,s-adamantine,COMMIT_CODE,9
2025-04-04 00:00:00,libp2p/go-libp2p,sukunrt,COMMIT_CODE,1
2025-04-04 00:00:00,gainforest/ecocertain,satyam-mishra-pce,PULL_REQUEST_CLOSED,2
2025-04-04 00:00:00,chainsafe/forest,elmattic,ISSUE_COMMENT,2
2025-04-04 00:00:00,opensource-observer/oso,ccerv1,ISSUE_CLOSED,1
2025-04-04 00:00:00,libp2p/py-libp2p,paschal533,ISSUE_COMMENT,2
2025-04-04 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_CLOSED,3
2025-04-04 00:00:00,opensource-observer/oso,ryscheng,ISSUE_COMMENT,2
2025-04-04 00:00:00,blockscout/blockscout,alatras,ISSUE_COMMENT,1
2025-04-04 00:00:00,axelarnetwork/axelar-contract-deployments,cjcobb23,PULL_REQUEST_MERGED,1
2025-04-04 00:00:00,libp2p/go-libp2p,sukunrt,PULL_REQUEST_MERGED,1
2025-04-04 00:00:00,filecoin-project/curio,lexluthr,PULL_REQUEST_OPENED,2
2025-04-04 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_MERGED,2
2025-04-04 00:00:00,opensource-observer/oso,ryscheng,ISSUE_CLOSED,1
2025-04-04 00:00:00,blockscout/blockscout,gimlucom,ISSUE_COMMENT,1
2025-04-04 00:00:00,chainsafe/forest,stebalien,PULL_REQUEST_OPENED,1
2025-04-04 00:00:00,chainsafe/forest,stebalien,PULL_REQUEST_MERGED,1
2025-04-04 00:00:00,blockscout/blockscout,fedor-ivn,PULL_REQUEST_MERGED,1
2025-04-04 00:00:00,hugomrdias/filecoin,hugomrdias,RELEASE_PUBLISHED,1
2025-04-04 00:00:00,chainsafe/forest,hanabi1224,COMMIT_CODE,2
2025-04-04 00:00:00,libp2p/py-libp2p,pacrob,ISSUE_COMMENT,1
2025-04-04 00:00:00,blockscout/blockscout,alatras,ISSUE_CLOSED,1
2025-04-04 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_CLOSED,1
2025-04-04 00:00:00,opensource-observer/oso,icarog,PULL_REQUEST_OPENED,1
2025-04-04 00:00:00,opensource-observer/oso,ccerv1,COMMIT_CODE,2
2025-04-04 00:00:00,chainsafe/forest,stebalien,COMMIT_CODE,1
2025-04-04 00:00:00,chainsafe/forest,stebalien,FORKED,1
2025-04-04 00:00:00,libp2p/py-libp2p,paschal533,PULL_REQUEST_OPENED,1
2025-04-04 00:00:00,drips-network/app,elvisisvan,STARRED,1
2025-04-04 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_MERGED,1
2025-04-04 00:00:00,hugomrdias/filecoin,hugomrdias,PULL_REQUEST_MERGED,1
2025-04-04 00:00:00,libp2p/py-libp2p,nkovaturient,ISSUE_COMMENT,1
2025-04-05 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_OPENED,1
2025-04-05 00:00:00,opensource-observer/oso,ryscheng,ISSUE_CLOSED,1
2025-04-05 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_OPENED,4
2025-04-05 00:00:00,secured-finance/stablecoin-contracts,harindhranathreddy,FORKED,1
2025-04-05 00:00:00,libp2p/py-libp2p,khwahish29,ISSUE_COMMENT,1
2025-04-05 00:00:00,libp2p/py-libp2p,pacrob,ISSUE_COMMENT,1
2025-04-05 00:00:00,libp2p/py-libp2p,acul71,ISSUE_COMMENT,2
2025-04-05 00:00:00,libp2p/go-libp2p,lblwb,STARRED,1
2025-04-05 00:00:00,libp2p/py-libp2p,nkovaturient,ISSUE_COMMENT,1
2025-04-05 00:00:00,drand/drand,kenyiu,ISSUE_COMMENT,4
2025-04-05 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_CLOSED,5
2025-04-05 00:00:00,ipfs/boxo,gitsrc,ISSUE_COMMENT,1
2025-04-05 00:00:00,secured-finance/stablecoin-contracts,harindhranathreddy,PULL_REQUEST_OPENED,2
2025-04-05 00:00:00,ipfs/ipfs-desktop,de-silva-madhushankha,STARRED,1
2025-04-05 00:00:00,secured-finance/stablecoin-contracts,harindhranathreddy,ISSUE_COMMENT,1
2025-04-05 00:00:00,blockscout/blockscout,drago160,FORKED,1
2025-04-05 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_COMMENT,5
2025-04-05 00:00:00,libp2p/py-libp2p,pacrob,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-05 00:00:00,opensource-observer/oso,jabolol,PULL_REQUEST_OPENED,1
2025-04-05 00:00:00,opensource-observer/oso,ryscheng,ISSUE_COMMENT,6
2025-04-05 00:00:00,opensource-observer/oso,ravenac95,ISSUE_OPENED,1
2025-04-05 00:00:00,blockscout/blockscout,drago160,FORKED,1
2025-04-05 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,4
2025-04-05 00:00:00,opensource-observer/oso,rashmi-278,ISSUE_COMMENT,1
2025-04-05 00:00:00,ipfs/boxo,gitsrc,ISSUE_COMMENT,1
2025-04-05 00:00:00,opensource-observer/oso,ryscheng,ISSUE_OPENED,1
2025-04-05 00:00:00,opensource-observer/oso,ravenac95,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-05 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_MERGED,5
2025-04-05 00:00:00,opensource-observer/oso,ryscheng,COMMIT_CODE,5
2025-04-06 00:00:00,chainsafe/forest,lesnyrumcajs,RELEASE_PUBLISHED,1
2025-04-06 00:00:00,chainsafe/forest,lesnyrumcajs,ISSUE_OPENED,1
2025-04-06 00:00:00,libp2p/py-libp2p,paschal533,PULL_REQUEST_REOPENED,1
2025-04-06 00:00:00,libp2p/py-libp2p,acul71,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-06 00:00:00,filecoin-project/curio,zenground0,PULL_REQUEST_MERGED,2
2025-04-06 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_OPENED,1
2025-04-06 00:00:00,libp2p/py-libp2p,paschal533,PULL_REQUEST_OPENED,1
2025-04-06 00:00:00,libp2p/py-libp2p,paschal533,ISSUE_COMMENT,4
2025-04-06 00:00:00,filecoin-project/curio,zenground0,PULL_REQUEST_CLOSED,2
2025-04-06 00:00:00,filecoin-project/curio,zenground0,ISSUE_COMMENT,1
2025-04-06 00:00:00,libp2p/py-libp2p,pacrob,ISSUE_COMMENT,3
2025-04-06 00:00:00,libp2p/py-libp2p,acul71,ISSUE_COMMENT,3
2025-04-06 00:00:00,filecoin-project/curio,zenground0,PULL_REQUEST_OPENED,2
2025-04-06 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_CLOSED,2
2025-04-06 00:00:00,chainsafe/forest,hanabi1224,COMMIT_CODE,1
2025-04-06 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_MERGED,1
2025-04-06 00:00:00,libp2p/py-libp2p,paschal533,PULL_REQUEST_MERGED,1
2025-04-06 00:00:00,chainsafe/forest,paulofreitas-py,STARRED,1
2025-04-06 00:00:00,libp2p/py-libp2p,khwahish29,ISSUE_COMMENT,1
2025-04-06 00:00:00,libp2p/py-libp2p,pacrob,COMMIT_CODE,3
2025-04-06 00:00:00,chainsafe/forest,elmattic,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-06 00:00:00,libp2p/py-libp2p,pacrob,ISSUE_CLOSED,1
2025-04-06 00:00:00,libp2p/py-libp2p,sumanjeet0012,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-06 00:00:00,opensource-observer/oso,ryscheng,ISSUE_COMMENT,1
2025-04-06 00:00:00,blockscout/blockscout,koagonzalo11,PULL_REQUEST_OPENED,1
2025-04-06 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_COMMENT,1
2025-04-06 00:00:00,blockscout/blockscout,akiradeveloper,ISSUE_OPENED,1
2025-04-06 00:00:00,libp2p/py-libp2p,nkovaturient,ISSUE_COMMENT,1
2025-04-06 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-06 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,6
2025-04-06 00:00:00,libp2p/py-libp2p,sumanjeet0012,ISSUE_COMMENT,1
2025-04-06 00:00:00,libp2p/py-libp2p,pacrob,PULL_REQUEST_CLOSED,2
2025-04-06 00:00:00,chainsafe/forest,hanabi1224,ISSUE_CLOSED,3
2025-04-06 00:00:00,blockscout/blockscout,koagonzalo11,PULL_REQUEST_OPENED,1
2025-04-06 00:00:00,blockscout/blockscout,yek666,ISSUE_COMMENT,1
2025-04-06 00:00:00,blockscout/blockscout,stevohubstunt,FORKED,1
2025-04-06 00:00:00,opensource-observer/oso,ryscheng,ISSUE_CLOSED,1
2025-04-06 00:00:00,libp2p/go-libp2p,asherabecasiss,STARRED,1
2025-04-06 00:00:00,libp2p/py-libp2p,sumanjeet0012,PULL_REQUEST_MERGED,1
2025-04-07 00:00:00,filecoin-project/venus,simlecode,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-07 00:00:00,chainsafe/forest,sudo-shashank,PULL_REQUEST_CLOSED,1
2025-04-07 00:00:00,blockscout/blockscout,fedor-ivn,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-07 00:00:00,drand/drand,cluelessuk,ISSUE_CLOSED,4
2025-04-07 00:00:00,filecoin-project/venus,simlecode,RELEASE_PUBLISHED,1
2025-04-07 00:00:00,blockscout/blockscout,fedor-ivn,ISSUE_COMMENT,1
2025-04-07 00:00:00,filecoin-project/venus,simlecode,PULL_REQUEST_MERGED,2
2025-04-07 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_COMMENT,4
2025-04-07 00:00:00,drips-network/app,efstajas,PULL_REQUEST_OPENED,1
2025-04-07 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,13
2025-04-07 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_REVIEW_COMMENT,3
2025-04-07 00:00:00,opensource-observer/oso,icarog,COMMIT_CODE,1
2025-04-07 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_OPENED,2
2025-04-07 00:00:00,opensource-observer/oso,icarog,PULL_REQUEST_CLOSED,1
2025-04-07 00:00:00,ipfs/boxo,lidel,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-07 00:00:00,axelarnetwork/axelar-contract-deployments,milapsheth,PULL_REQUEST_REVIEW_COMMENT,13
2025-04-07 00:00:00,chainsafe/forest,sudo-shashank,PULL_REQUEST_MERGED,1
2025-04-07 00:00:00,libp2p/py-libp2p,pacrob,PULL_REQUEST_REVIEW_COMMENT,4
2025-04-07 00:00:00,opensource-observer/oso,icarog,PULL_REQUEST_MERGED,1
2025-04-07 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_CLOSED,6
2025-04-07 00:00:00,chainsafe/forest,sudo-shashank,ISSUE_CLOSED,1
2025-04-07 00:00:00,ipfs/boxo,versalixis,PULL_REQUEST_REVIEW_COMMENT,3
2025-04-07 00:00:00,libp2p/go-libp2p,vladopajic,PULL_REQUEST_MERGED,1
2025-04-07 00:00:00,ipfs/helia,m0ar,PULL_REQUEST_OPENED,1
2025-04-07 00:00:00,filecoin-project/venus,simlecode,PULL_REQUEST_OPENED,2
2025-04-07 00:00:00,ipfs/helia,m0ar,FORKED,1
2025-04-07 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_OPENED,2
2025-04-07 00:00:00,ipfs/helia,m0ar,ISSUE_OPENED,1
2025-04-07 00:00:00,blockscout/blockscout,nikitosing,ISSUE_COMMENT,1
2025-04-07 00:00:00,davidgasquez/filecoin-data-portal,davidgasquez,COMMIT_CODE,1
2025-04-07 00:00:00,davidgasquez/filecoin-data-portal,davidgasquez,ISSUE_OPENED,2
2025-04-07 00:00:00,blockscout/blockscout,qwerty5uiop,PULL_REQUEST_OPENED,1
2025-04-07 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-07 00:00:00,hugomrdias/filecoin,hugomrdias,COMMIT_CODE,1
2025-04-07 00:00:00,filecoin-project/lily,terryhung,PULL_REQUEST_OPENED,1
2025-04-07 00:00:00,spacescope/meta-task,terryhung,COMMIT_CODE,1
2025-04-07 00:00:00,filecoin-project/lily,terryhung,COMMIT_CODE,1
2025-04-07 00:00:00,filecoin-project/fips,bumblefudge,ISSUE_COMMENT,1
2025-04-07 00:00:00,drips-network/app,efstajas,ISSUE_CLOSED,2
2025-04-07 00:00:00,filecoin-project/lily,terryhung,PULL_REQUEST_CLOSED,1
2025-04-07 00:00:00,spacescope/meta-task,terryhung,PULL_REQUEST_CLOSED,1
2025-04-07 00:00:00,ipfs/helia,thesunshiningdev,STARRED,1
2025-04-07 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_MERGED,3
2025-04-07 00:00:00,blockscout/blockscout,jgautsch,STARRED,1
2025-04-07 00:00:00,blockscout/blockscout,nikitosing,ISSUE_CLOSED,1
2025-04-07 00:00:00,chainsafe/forest,lesnyrumcajs,ISSUE_COMMENT,4
2025-04-07 00:00:00,filecoin-project/lily,terryhung,PULL_REQUEST_MERGED,1
2025-04-07 00:00:00,spacescope/meta-task,terryhung,PULL_REQUEST_MERGED,1
2025-04-07 00:00:00,chainsafe/forest,sudo-shashank,COMMIT_CODE,1
2025-04-07 00:00:00,axelarnetwork/axelar-contract-deployments,tanvirdeol,PULL_REQUEST_REVIEW_COMMENT,1
2025-04-07 00:00:00,chainsafe/forest,lesnyrumcajs,COMMIT_CODE,3
2025-04-07 00:00:00,gainforest/ecocertain,satyam-mishra-pce,PULL_REQUEST_OPENED,1
2025-04-07 00:00:00,ipfs/boxo,hsanjuan,PULL_REQUEST_REVIEW_COMMENT,2
2025-04-07 00:00:00,chainsafe/forest,akaladarshi,PULL_REQUEST_REVIEW_COMMENT,7
2025-04-07 00:00:00,chainsafe/forest,akaladarshi,ISSUE_COMMENT,2
2025-04-07 00:00:00,chainsafe/forest,akaladarshi,ISSUE_OPENED,1
2025-04-07 00:00:00,drips-network/app,efstajas,COMMIT_CODE,2
2025-04-07 00:00:00,drips-network/app,efstajas,PULL_REQUEST_CLOSED,3
2025-04-07 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,PULL_REQUEST_REVIEW_COMMENT,14
2025-04-07 00:00:00,opensource-observer/oso,ryscheng,ISSUE_COMMENT,1
2025-04-07 00:00:00,libp2p/py-libp2p,pacrob,COMMIT_CODE,1
2025-04-07 00:00:00,ipfs/boxo,hsanjuan,PULL_REQUEST_CLOSED,1
2025-04-07 00:00:00,filecoin-project/venus,asamuj,COMMIT_CODE,7
2025-04-07 00:00:00,libp2p/go-libp2p,marcopolo,COMMIT_CODE,1
2025-04-07 00:00:00,libp2p/go-libp2p,marcopolo,PULL_REQUEST_CLOSED,1
2025-04-07 00:00:00,libp2p/libp2p,cpeliciari,ISSUE_OPENED,1
2025-04-07 00:00:00,drips-network/app,efstajas,PULL_REQUEST_MERGED,2
2025-04-07 00:00:00,filecoin-project/venus,rvagg,PULL_REQUEST_REVIEW_COMMENT,2
2025-04-07 00:00:00,filecoin-project/venus,asamuj,PULL_REQUEST_CLOSED,2
2025-04-07 00:00:00,secured-finance/stablecoin-contracts,biga816,PULL_REQUEST_CLOSED,2
2025-04-07 00:00:00,libp2p/py-libp2p,pacrob,ISSUE_COMMENT,1
2025-04-07 00:00:00,ipfs/boxo,hsanjuan,ISSUE_COMMENT,3
2025-04-07 00:00:00,chainsafe/forest,hanabi1224,ISSUE_CLOSED,1
2025-04-07 00:00:00,libp2p/go-libp2p,sukunrt,PULL_REQUEST_OPENED,1
2025-04-07 00:00:00,blockscout/blockscout,sl1depengwyn,ISSUE_CLOSED,1
2025-04-07 00:00:00,chainsafe/forest,sudo-shashank,PULL_REQUEST_REVIEW_COMMENT,2
2025-04-08 00:00:00,libp2p/py-libp2p,paschal533,ISSUE_COMMENT,1
2025-04-08 00:00:00,probe-lab/website,dennis-tra,COMMIT_CODE,1
2025-04-08 00:00:00,ipfs/boxo,gitsrc,PULL_REQUEST_MERGED,1
2025-04-08 00:00:00,blockscout/blockscout,nikitosing,PULL_REQUEST_REVIEW_COMMENT,5
2025-04-08 00:00:00,blockscout/blockscout,fedor-ivn,ISSUE_COMMENT,2
2025-04-08 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_OPENED,1
2025-04-08 00:00:00,glifio/filecoin-iac,dumikau,PULL_REQUEST_CLOSED,1
2025-04-08 00:00:00,ipfs/boxo,gitsrc,PULL_REQUEST_MERGED,1
2025-04-08 00:00:00,chainsafe/forest,akaladarshi,ISSUE_COMMENT,2
2025-04-08 00:00:00,4everland/dashboard-website,haifun,PULL_REQUEST_MERGED,1
2025-04-08 00:00:00,chainsafe/forest,lesnyrumcajs,COMMIT_CODE,1
2025-04-08 00:00:00,blockscout/blockscout,qwerty5uiop,ISSUE_CLOSED,1
2025-04-08 00:00:00,glifio/filecoin-iac,dumikau,PULL_REQUEST_MERGED,1
2025-04-08 00:00:00,blockscout/blockscout,qwerty5uiop,PULL_REQUEST_REVIEW_COMMENT,4
2025-04-08 00:00:00,ipfs/boxo,versalixis,PULL_REQUEST_MERGED,1
2025-04-08 00:00:00,chainsafe/forest,lesnyrumcajs,ISSUE_COMMENT,3
2025-04-08 00:00:00,libp2p/py-libp2p,paschal533,PULL_REQUEST_REVIEW_COMMENT,5
2025-04-08 00:00:00,axelarnetwork/axelar-contract-deployments,blockchainguyy,PULL_REQUEST_MERGED,1
2025-04-08 00:00:00,libp2p/go-libp2p,marcopolo,ISSUE_COMMENT,1
2025-04-08 00:00:00,4everland/dashboard-website,hanxueh,COMMIT_CODE,2
2025-04-08 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_MERGED,1
2025-04-08 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_CLOSED,1
2025-04-08 00:00:00,chainsafe/forest,hanabi1224,ISSUE_CLOSED,1
2025-04-08 00:00:00,ipfs/boxo,lidel,PULL_REQUEST_CLOSED,2
2025-04-08 00:00:00,4everland/dashboard-website,haifun,PULL_REQUEST_OPENED,1
2025-04-08 00:00:00,gainforest/ecocertain,s-adamantine,COMMIT_CODE,9
2025-04-08 00:00:00,axelarnetwork/axelar-contract-deployments,milapsheth,PULL_REQUEST_CLOSED,3
2025-04-08 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_MERGED,1
2025-04-08 00:00:00,chainsafe/forest,sudo-shashank,ISSUE_COMMENT,1
