date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Gas Fees,forecasted_Retained Daily Active Users,forecasted_DAA/MAA,forecasted_TVL-derive,forecasted_TVL_opchain-derive,forecasted_TVL-derive_v1_protocol,forecasted_TVL_opchain-derive_v1_protocol,forecasted_TVL-derive_v2_protocol,forecasted_TVL_opchain-derive_v2_protocol
2024-12-16 00:00:00,87.52566851764317,72.02754680750994,1.9852503101313312,2913892773.7159057,0.030518417140187024,3.06262575315361,1.2457181432731963,222356.85528206656,51842241.7976778,1047137.7588418823,1472946.1542060073,120199762.5896696,47845002.142288126
2024-12-17 00:00:00,85.01076905268528,64.62567965597505,1.7619708935292466,2567497109.6025014,0.030344059142158476,2.183174123423636,1.5299466138527162,197166.64203426364,50656231.78454247,1022118.72787946,1423681.5020282033,113738734.12408848,45876446.97225491
2024-12-18 00:00:00,125.76031760364702,44.42375678916388,1.7212537694364096,18888978577.27162,0.04246663114739401,3.815152098841377,2.028872933281213,165894.4352786047,52145034.25570792,949415.5258763419,1368395.590724953,121755455.5531095,49361676.9532953
2024-12-19 00:00:00,109.57724496089006,71.84256982819123,2.081754077624597,23960544230.404015,0.04583756705350786,3.3745632513075217,1.7957059974491587,170146.90513462,50507152.97173882,1122265.4068951113,1393466.38472929,117421057.01552774,49337884.37722812
2024-12-20 00:00:00,78.19677272359348,68.49506821218561,2.585022098548004,30683873510.531803,0.013711939768808728,2.4202727544871303,2.012988950456418,158285.22317789425,57049885.967836544,1097152.3120540373,1357328.4879619721,116616906.78537092,54156771.66204243
2024-12-21 00:00:00,81.31012742857672,86.25537418462953,1.9011439763580675,9123312397.718454,0.036749042814699345,2.9258511224542856,1.6370679689804606,137396.51338643275,55639462.46799792,1065734.7046506805,1323171.6070556524,110428439.74736825,51795420.22599063
2024-12-22 00:00:00,80.72139866968644,67.02727394908017,2.4757601233420203,9174284458.972435,0.024125625411063067,2.564973551077907,1.4964916171151053,138046.10055262165,58633270.61211294,1011965.4939478775,1409097.3339643248,128536469.98819242,56221515.19211272
2024-12-23 00:00:00,81.57949999342014,90.24999331779975,1.466026009817449,10669163058.550835,0.06606453406774951,2.1545695169531958,1.5513652722155518,100876.26919349734,53684671.93057632,1202401.2178509089,1429711.292041543,128654726.43814568,49709398.13098562
2024-12-24 00:00:00,96.38077760421066,52.46341255406536,2.144207081269471,6048116748.8714905,0.0570215827076131,1.7311852808935528,2.2632141896142874,99368.49946643173,54024172.9985882,1100244.2121870017,1370955.499130765,119868148.45662375,51645872.529535845
2024-12-25 00:00:00,92.93268637811599,75.79466492588898,1.6677016482379154,524572267077.345,0.03931167783714121,3.814727799645596,1.8379112661588581,96445.31338373508,53351038.050490245,1032922.510180665,1366929.776924255,125494492.11184964,53594301.83846525
