,uuid,recipient,project_type,category,address,status,num_drops,num_unique_minters_90D,num_unique_minters_180D,num_farcaster_minters_90D,num_farcaster_minters_180D,num_transactions_90D,num_transactions_180D,usd_value_of_transactions_90D,usd_value_of_transactions_180D
276,62639f3a-d917-4a98-b9ff-559086b79906,0x0cE98350b9Dea81fe0b47DBC4787a1E9f8F1D7ff,Creator,Art NFTs,0x862464bbd83d5743f9cf873c6ea3d187d0f909bf,metrics_available,10.0,53262.0,54108.0,8021.0,8753.0,62136.0,63135.0,36820.78336264175,52901.93737610063
277,ca39e1bc-a4de-4821-b9d2-e6d35c2c0874,0xc68Dc28Ac70Ec11469BB4c212A0eb132D910529C,Creator,Other Media NFTs,0x4b76a46a6c2b35233916ac210c31aa0eee16af84,metrics_available,1.0,0.0,1350.0,0.0,52.0,0.0,1369.0,0.0,13.206435
278,c50d8975-af73-4a92-bcee-7f5fe92a314b,0x0BBAD437C1A31562FBd3a598380dB12a770FAbbd,Creator,Other Media NFTs,0x0bbad437c1a31562fbd3a598380db12a770fabbd,metrics_available,1.0,8.0,8.0,3.0,3.0,2.0,3.0,0.0,0.0
279,55c511f1-410a-46aa-b403-79fa3160cebd,0x16364a6B7ac1d7085346Ce6A144A1FD35bA80871,Creator,Art NFTs,0x16364a6b7ac1d7085346ce6a144a1fd35ba80871,metrics_available,8.0,6138.0,6138.0,896.0,896.0,15759.0,15759.0,11.1830728,11.1830728
280,28399539-d23e-40c8-bcd6-5ea35e3d445c,0xcBF1a1Fbbc12706b8f9e713E420E4b57CFEE20Dd,Creator,Art NFTs,0xba221b271dff3f7b2b9495c00e88cba2d145236c,metrics_available,1.0,0.0,2000.0,0.0,1107.0,0.0,2000.0,0.0,3674.0291153999974
281,eff888f4-8acc-4a0f-b576-d6f738c3ab80,0x46642e15d77BbE0bDfcfbf348C38b06153D16049,Creator,Frames,0x010e0dc4af75b1b5ae4a04601dfab3a7dd27bda5,metrics_available,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.37167,0.37167
282,f54ed889-83e9-45f9-a208-899abb7e9fc7,0x84EC34a8b64e9A40248599fe0f8afA9d66742Fe0,Creator,Art NFTs,0x84ec34a8b64e9a40248599fe0f8afa9d66742fe0,metrics_available,20.0,3959.0,3970.0,1029.0,1038.0,17248.0,17279.0,74.624077,206.93450209
283,4fa4142c-e327-4867-bab6-562ea0fa8800,0x658884c6BE7A46cc14229c7646A57c9E049F4A6a,Creator,Art NFTs,0x658884c6be7a46cc14229c7646a57c9e049f4a6a,metrics_available,1.0,74.0,254.0,65.0,228.0,75.0,321.0,332.41112058000044,1590.2398352399982
284,4898dc20-de83-4cc0-a1cc-3020fe28ee7b,0x84eA8215947e5484EE59818B789de9b4555BCfae,Creator,Art NFTs,0x84ea8215947e5484ee59818b789de9b4555bcfae,metrics_available,3.0,7.0,7.0,7.0,7.0,8.0,9.0,4.082048,4.082048
285,f353c729-bdd5-4a61-92ba-8d534106802c,0x830540B0750350b0e17c377c1Cc56b19b7AF4885,Creator,Art NFTs,0x830540b0750350b0e17c377c1cc56b19b7af4885,metrics_available,16.0,433.0,1573.0,263.0,658.0,905.0,2421.0,2325.00761642,10462.997647779986
286,0933c32e-3f03-4538-9fc8-64408a27df83,0xFe952DEf1c0E295048374cCd0B8ebe7001F1123E,Creator,Art NFTs,0xfe952def1c0e295048374ccd0b8ebe7001f1123e,metrics_available,16.0,1.0,10.0,1.0,2.0,5.0,27.0,0.0,37.35652949999999
287,92dbc544-3040-494f-a02e-3db410cccadf,0x702ba46435D1E55B18440100BC81EB055574875e,Creator,Art NFTs,0x702ba46435d1e55b18440100bc81eb055574875e,metrics_available,16.0,83.0,190.0,36.0,118.0,191.0,425.0,365.01516119999997,1699.7007478199998
288,c61990c8-2bb4-4a82-9831-d2ba43565de5,0x05E0cCdee8e642388DA4478FaCc6aC7c496714f6,Creator,Art NFTs,0x05e0ccdee8e642388da4478facc6ac7c496714f6,metrics_available,4.0,2.0,10.0,2.0,10.0,3.0,35.0,0.0,0.0
289,c4e67673-630e-483e-a020-a968b537d176,0x64bF8D9a93A5642cA93d98b5Db88B2Cc953c8426,Creator,Art NFTs,0x64bf8d9a93a5642ca93d98b5db88b2cc953c8426,metrics_available,36.0,404.0,1067.0,119.0,392.0,542.0,1501.0,512.1886438082046,2424.401428389434
290,0ede1f13-d117-4091-812c-29144b2d6977,0xEa7185e7d14FEadA97c05F9551f3761E32ed22dd,Creator,Art NFTs,0xea7185e7d14feada97c05f9551f3761e32ed22dd,metrics_available,2.0,50.0,126.0,39.0,103.0,96.0,254.0,11.218678426043992,11.218678426043992
291,11196c12-bb73-42ef-bc12-aeeb51c76faf,0x724e431e104e58B0131AfDb71427cAae533347ef,Creator,Art NFTs,0x32306db25a75744f399512e12b06c80e76847d2e,metrics_available,1.0,0.0,853.0,0.0,11.0,0.0,858.0,0.0,7.27858
292,a6b31553-1d6b-4845-b481-97cd59f085b2,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,metrics_available,7.0,140.0,523.0,102.0,373.0,214.0,696.0,202.11307897113463,1473.758909878217
293,e3ce98dd-a235-4af2-8573-4a8ddc68e791,0x21844640138A348474064180C93AD82f50c89357,Creator,Art NFTs,0x21844640138a348474064180c93ad82f50c89357,metrics_available,2.0,2.0,52.0,1.0,33.0,2.0,59.0,8.46624639,173.26248407999995
294,f7e2dfb8-7b8b-4dd3-9c1d-56b5a2450030,0x6dA0a1784De1aBDDe1734bA37eCa3d560bf044c0,Creator,Art NFTs,0x6da0a1784de1abdde1734ba37eca3d560bf044c0,metrics_available,28.0,456.0,2116.0,346.0,1697.0,347.0,2502.0,3333.2282251630277,25756.40388683878
295,e964d28a-ae5c-47aa-9af8-cde440e75010,0x1198B8935fF1A7f981f09560b12707409Db431f0,Creator,Community & Curation,0x1198b8935ff1a7f981f09560b12707409db431f0,metrics_available,9.0,98.0,181.0,35.0,67.0,178.0,287.0,417.1147961489798,819.6333981169798
296,d87979f9-9b93-43a2-bb2e-cb8dd7835501,0xbACB708162D8Ae383c267b50D578B70c357a1654,Creator,Art NFTs,0x1c901aa311dbb319c1062f37b1a38927b2c68a37,metrics_available,3.0,255.0,271.0,81.0,88.0,279.0,297.0,389.7877318,924.0691118
297,b0e04dda-8042-4865-923e-f32e3462923f,0x833F061211f26d8168E10C0FBa8c77aC8DeC346e,Creator,Art NFTs,0x9ce2c7f6a8033027f04660cd1a7ff0dc2cc3301e,metrics_available,1.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0
298,3eaf8ada-10e3-4719-89c2-a4ad9cc38327,0x2Fb0e475F6D495DFdfd9176aF9113f48F7687565,Creator,Art NFTs,0x2fb0e475f6d495dfdfd9176af9113f48f7687565,metrics_available,23.0,66456.0,66493.0,10520.0,10556.0,100563.0,100614.0,57367.61476216846,57469.219082418385
299,acaa895d-ee8f-4a52-9910-8e9ce30d4308,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x49000b54784c0359a9ed744a5f3505d39043e451,metrics_available,15.0,2324.0,2346.0,774.0,789.0,6210.0,6258.0,10.565310889207753,313.00522888920773
300,872a4567-9a71-42d4-bd35-d5d8934ee9a9,0xdB4e664E5aD83470eAA81Ee85445a59004B15C18,Creator,Art NFTs,0xdb4e664e5ad83470eaa81ee85445a59004b15c18,metrics_available,3.0,195.0,210.0,39.0,49.0,204.0,232.0,170.81888123999963,246.09569795999965
301,f53762bb-e824-4b14-a55d-7e3bfb96a1a4,0x8EB48F7dCc00655E931fDe29BeaA3311021438F9,Creator,Art NFTs,0x8eb48f7dcc00655e931fde29beaa3311021438f9,metrics_available,10.0,602.0,1383.0,289.0,554.0,778.0,1667.0,898.2099675620318,2962.436621282032
302,33eae965-b839-42c9-a592-d7c11a942842,0x33912a0d6bEFf5Fb8e5B70688CE858D5e7E8104E,Creator,Art NFTs,0x33912a0d6beff5fb8e5b70688ce858d5e7e8104e,metrics_available,26.0,4839.0,10504.0,2038.0,3112.0,7874.0,15836.0,14846.135018614284,41885.49271462485
303,dd793ccb-2ad3-471a-bdd4-eb0043970ee9,0xDB5c3C828B729153315ed08836dc58fbDdE7E305,Creator,Art NFTs,0xfc9307d74c87a48b504e74f92b034b1484561d9f,metrics_available,1.0,19.0,19.0,16.0,16.0,20.0,20.0,52.76122373999998,52.76122373999998
304,8bca4b05-8486-456a-8b8e-868469c257b8,0x63e0E1312A693a3E113574060C424d1411ab4d55,Creator,Art NFTs,0x63e0e1312a693a3e113574060c424d1411ab4d55,metrics_available,12.0,1814.0,2538.0,631.0,1237.0,2504.0,3191.0,582.0040864950813,2591.1879184176864
305,45efbbfc-4cc2-4bcc-9778-f05dc0a66552,0xE3f96Cb5Ae6353Ed964f12c3841f50C8453DF33b,Other Application,Channels,0xe3f96cb5ae6353ed964f12c3841f50c8453df33b,metrics_available,18.0,21.0,122.0,20.0,108.0,31.0,166.0,0.9145765179349589,60.59993451793496
306,b98061df-60c5-4550-be2b-4355d0c5b0c0,0x0cE98350b9Dea81fe0b47DBC4787a1E9f8F1D7ff,Creator,Art NFTs,0x862464bbd83d5743f9cf873c6ea3d187d0f909bf,metrics_available,10.0,53262.0,54108.0,8021.0,8753.0,62136.0,63135.0,36820.78336264175,52901.93737610063
307,0edaa531-9bb7-4681-83da-d68d05988c44,0x5D802e2Fe48392c104Ce0401C7ECa8a4456f1F16,Creator,Art NFTs,0x5d802e2fe48392c104ce0401c7eca8a4456f1f16,metrics_available,11.0,5.0,3174.0,4.0,2446.0,5.0,3771.0,205.38202636,110404.05236167002
308,fe8abf24-fb73-4902-89b0-4ab6dba6693c,0x2Fb0e475F6D495DFdfd9176aF9113f48F7687565,Creator,Art NFTs,0x2fb0e475f6d495dfdfd9176af9113f48f7687565,metrics_available,23.0,66456.0,66493.0,10520.0,10556.0,100563.0,100614.0,57367.61476216846,57469.219082418385
309,8658526a-eaa2-4362-900b-6a99a312f468,0x29930111Ff12D3C75b5BE8889568C5aD6A9D6CB1,Creator,Art NFTs,0x29930111ff12d3c75b5be8889568c5ad6a9d6cb1,metrics_available,19.0,22196.0,22391.0,6177.0,6349.0,31414.0,31931.0,52612.36095254829,54980.91968652646
310,e0994aa6-8a6a-4146-be34-5c6bb72081fd,0xf56E55e35d2CCa5A34F5Ba568454974424aEA0F4,Creator,Art NFTs,0xf56e55e35d2cca5a34f5ba568454974424aea0f4,metrics_available,124.0,769.0,2416.0,462.0,1893.0,815.0,1353.0,1962.143973240002,3880.0442260100017
311,b1f3f5d2-da63-413c-8910-ff72414c719c,0x6Af6d6B3fBa247129c32544b53106AB3bb772902,Creator,Other Media NFTs,0x11b57fb90eb432f0ab33a432eb33b8899b1d842f,metrics_available,2.0,0.0,649.0,0.0,601.0,0.0,895.0,0.0,15708.67799999998
312,b5c5970d-40d8-4830-92ca-e0c9b1006bb4,0xf7455a50c1211cA3114A81D98d228B8d83479e9A,Creator,Community & Curation,0x5ff2c114be212ed5dcadf6148822da8ad662b6b6,metrics_available,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.304212,1.304212
313,26d03d43-2ae5-4caa-8db5-6f506b43dabe,0x61b84CaB9dd4B629cC934Bb2D1D69f9Dc43f0d34,Creator,Art NFTs,0x4d7d85df9d9dd17c41fcca32aa8fc49ed0d973ab,metrics_available,52.0,519.0,1172.0,274.0,538.0,1455.0,3114.0,1034.0814178888877,2281.7650716412822
314,5d5de4e1-6ca0-456c-82e7-895678d59c84,0xf56E55e35d2CCa5A34F5Ba568454974424aEA0F4,Creator,Art NFTs,0xf56e55e35d2cca5a34f5ba568454974424aea0f4,metrics_available,124.0,769.0,2416.0,462.0,1893.0,815.0,1353.0,1962.143973240002,3880.0442260100017
315,edfaee84-a909-45f9-976f-20e6cd27a645,0xD5d39CC6b12AD588354091a7631E92386c1E98ba,Creator,Other Media NFTs,0x262c7aa8f8e12faa2a85770443edb8bf77c5513b,metrics_available,1.0,214.0,214.0,195.0,195.0,290.0,290.0,276.10750300000007,276.10750300000007
316,ead2dc89-13ea-4e19-ad70-cacaedfdccc9,0x8aaeF3C365f90318d15944587D1D3d842e16565A,Creator,Community & Curation,0x8aaef3c365f90318d15944587d1d3d842e16565a,metrics_available,17.0,7.0,54.0,7.0,41.0,17.0,87.0,78.33337424999999,810.9891862455526
317,1991866e-a726-4fc2-8626-ef927be8dcc8,0x8aaeF3C365f90318d15944587D1D3d842e16565A,Creator,Other Media NFTs,0x8aaef3c365f90318d15944587d1d3d842e16565a,metrics_available,17.0,7.0,54.0,7.0,41.0,17.0,87.0,78.33337424999999,810.9891862455526
318,e30402e3-10f6-47d5-a9e4-ec429a5325b6,0x2424f6dEc4EBc8af28f6398671447F698dc083d5,Creator,Art NFTs,0xe40c8401395ac44ffcc0dfab61c4d71042338783,metrics_available,1.0,483.0,483.0,83.0,83.0,586.0,586.0,12.033543640000008,12.033543640000008
319,b7702399-54bc-4fb0-a81c-3a34531175e2,0x2Fb0e475F6D495DFdfd9176aF9113f48F7687565,Creator,Art NFTs,0x2fb0e475f6d495dfdfd9176af9113f48f7687565,metrics_available,23.0,66456.0,66493.0,10520.0,10556.0,100563.0,100614.0,57367.61476216846,57469.219082418385
320,a5161f7f-5bd5-43a7-9f3b-8e6479cd6607,0xECAA5f28Aa25cC39A848836B32744673a555b9bA,Creator,Art NFTs,0xecaa5f28aa25cc39a848836b32744673a555b9ba,metrics_available,5.0,44.0,212.0,23.0,121.0,55.0,240.0,133.73432398,1004.8146339399989
321,715ac35e-c9ee-4db9-9b3f-e1ed8888a4c8,0x16364a6B7ac1d7085346Ce6A144A1FD35bA80871,Creator,Art NFTs,0x16364a6b7ac1d7085346ce6a144a1fd35ba80871,metrics_available,8.0,6138.0,6138.0,896.0,896.0,15759.0,15759.0,11.1830728,11.1830728
322,9c0a2cdb-fa3e-4f53-b855-60d9ef425934,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,metrics_available,7.0,140.0,523.0,102.0,373.0,214.0,696.0,202.11307897113463,1473.758909878217
323,16b85e45-730d-4d18-81f8-7d80a7d11898,0x1D814FcD93874df29A737393ed7c7eD2eED7c3a6,Creator,Art NFTs,0x396a817c3e18da8f00ab028b8e4924aa3ae54bdd,metrics_available,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.6393879999999998,1.6393879999999998
324,3afe4ff9-06c1-4c32-b45b-dd34e4472eb9,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,Creator,Art NFTs,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,metrics_available,6.0,72.0,80.0,45.0,50.0,43.0,66.0,117.90420222,187.21719717999994
325,0fca0ecb-a874-4925-805a-8d124642d9e4,0x00409fC839a2Ec2e6d12305423d37Cd011279C09,Creator,Art NFTs,0x00409fc839a2ec2e6d12305423d37cd011279c09,metrics_available,6.0,8.0,59.0,1.0,8.0,11.0,69.0,3201.237005306745,46268.15824887398
326,e511d1c4-abee-404f-9407-b3870c81a791,0x61b84CaB9dd4B629cC934Bb2D1D69f9Dc43f0d34,Creator,Art NFTs,0x61b84cab9dd4b629cc934bb2d1d69f9dc43f0d34,metrics_available,7.0,552.0,890.0,296.0,446.0,1059.0,1713.0,1368.4238408100018,2307.5730182100024
327,7777dfbc-8a9f-427e-b13a-f526a0d61a31,0x16364a6B7ac1d7085346Ce6A144A1FD35bA80871,Creator,Art NFTs,0x16364a6b7ac1d7085346ce6a144a1fd35ba80871,metrics_available,8.0,6138.0,6138.0,896.0,896.0,15759.0,15759.0,11.1830728,11.1830728
328,44acd761-1aad-4def-b83b-25220b336c6e,0x6e78b133945b3c1862E7C61a7c984E2c06350388,Other Application,Frames,0x6e78b133945b3c1862e7c61a7c984e2c06350388,metrics_available,12.0,0.0,182.0,0.0,166.0,0.0,36.0,0.0,0.0
329,95db4742-277b-4f2d-925b-7a1710e8a688,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x49000b54784c0359a9ed744a5f3505d39043e451,metrics_available,15.0,2324.0,2346.0,774.0,789.0,6210.0,6258.0,10.565310889207753,313.00522888920773
330,9b25035d-4916-4326-b1cd-ec847ed8da2f,0x2Ad69BEE4b9858421Fd62f37A9476595e74ad3e6,Creator,Art NFTs,0x8ed57f1ed1ad854db433dff97316f0943166732a,metrics_available,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
331,2a9c61e0-e353-4bf1-9459-f3201b0b37ce,0xF005Bc919B57DC1a95070A614C0d51A2897d11ff,Creator,Art NFTs,0xf005bc919b57dc1a95070a614c0d51a2897d11ff,metrics_available,29.0,324.0,10076.0,273.0,7528.0,168.0,16206.0,481.80975585611543,221783.9473163995
332,baca5fc4-4957-47da-a24a-78dbf1dcd0fb,0xF005Bc919B57DC1a95070A614C0d51A2897d11ff,Creator,Art NFTs,0xf005bc919b57dc1a95070a614c0d51a2897d11ff,metrics_available,29.0,324.0,10076.0,273.0,7528.0,168.0,16206.0,481.80975585611543,221783.9473163995
333,b42e04ba-da11-43a1-8b78-c19a6f5edc1a,0xf3792d9808C19638155A1cc6072cdAa8ee25F0Ac,Creator,Art NFTs,0xf3792d9808c19638155a1cc6072cdaa8ee25f0ac,metrics_available,10.0,16.0,19.0,7.0,7.0,37.0,47.0,48.295205339999995,58.023424049999996
334,0c548a64-e283-4d5f-8b3c-d1f8cf696945,0x0cE98350b9Dea81fe0b47DBC4787a1E9f8F1D7ff,Creator,Art NFTs,0x862464bbd83d5743f9cf873c6ea3d187d0f909bf,metrics_available,10.0,53262.0,54108.0,8021.0,8753.0,62136.0,63135.0,36820.78336264175,52901.93737610063
335,995688e9-0595-46e1-9c86-3356ddf65285,0x627731584e3B1f0d731BEE6b5ACD090372CbA5A1,Creator,Art NFTs,0x627731584e3b1f0d731bee6b5acd090372cba5a1,metrics_available,9.0,155.0,197.0,119.0,143.0,430.0,488.0,180.8418724399998,351.7178401699998
336,bc5c277b-4253-41f3-ace0-202f934bb05b,0xF8C80Ebf80Ff0C17bdfBc08A91e64a890aAE8e3c,Creator,Other Media NFTs,0xf8c80ebf80ff0c17bdfbc08a91e64a890aae8e3c,metrics_available,7.0,2884.0,2884.0,1051.0,1051.0,3053.0,3054.0,7256.926583143037,7256.926583143037
337,7e199455-20e0-4fd6-8c58-be4e976f7459,0x5C8F77BE6639CBd5B669e409c610926Cc4E0E6Ae,Creator,Art NFTs,0x5c8f77be6639cbd5b669e409c610926cc4e0e6ae,metrics_available,19.0,8433.0,10993.0,5707.0,7575.0,8932.0,12442.0,4674.505848535652,19442.062333131173
338,f3f4fa22-960c-4d51-a68b-b52c2b722d1c,0xb781E7571Db8a03773Cd441Ecf34DDb38d13CFE4,Creator,Art NFTs,0xb781e7571db8a03773cd441ecf34ddb38d13cfe4,metrics_available,21.0,36.0,154.0,23.0,130.0,45.0,1175.0,13.331517521885576,18.36794878391222
339,42528f5b-deff-46d5-b500-efb6649b9160,0xc8E86483958bc056F10f7D9Fe41b1F6d8c79aedE,Creator,Art NFTs,0xc8e86483958bc056f10f7d9fe41b1f6d8c79aede,metrics_available,4.0,15.0,210.0,12.0,88.0,15.0,266.0,34.805559599999995,1047.5252140886496
340,7c8a3a32-73f1-41d1-bb37-9fc20371f2ea,0x3d4B58964Ed615a2622E7e0eB66013B395718C98,Creator,Art NFTs,0x3d4b58964ed615a2622e7e0eb66013b395718c98,metrics_available,4.0,546.0,1113.0,276.0,578.0,857.0,1687.0,1589.9377252300003,3429.2780614900016
341,8c5e0260-8694-4931-9486-2c526771633b,0x52fF89d20e24e2a0Bd853567f6a1AD423FE13234,Creator,Art NFTs,0xf75b89857cd1aed40f5b9cf39994775de25ad1f5,metrics_available,1.0,575.0,575.0,307.0,307.0,610.0,610.0,8888.980986000002,8888.980986000002
342,062bae85-a1d6-44c7-9608-a9938a599e47,0x830540B0750350b0e17c377c1Cc56b19b7AF4885,Creator,Art NFTs,0x830540b0750350b0e17c377c1cc56b19b7af4885,metrics_available,16.0,433.0,1573.0,263.0,658.0,905.0,2421.0,2325.00761642,10462.997647779986
343,d8f01782-87d3-4d2d-b675-5dc7c28ff133,0x830540B0750350b0e17c377c1Cc56b19b7AF4885,Creator,Art NFTs,0x830540b0750350b0e17c377c1cc56b19b7af4885,metrics_available,16.0,433.0,1573.0,263.0,658.0,905.0,2421.0,2325.00761642,10462.997647779986
344,4216bb63-b365-43bd-9dd6-7cc19cc392e8,0x830540B0750350b0e17c377c1Cc56b19b7AF4885,Creator,Art NFTs,0x830540b0750350b0e17c377c1cc56b19b7af4885,metrics_available,16.0,433.0,1573.0,263.0,658.0,905.0,2421.0,2325.00761642,10462.997647779986
345,c989fea3-5580-43c0-99e7-b1f5b01d1128,0x830540B0750350b0e17c377c1Cc56b19b7AF4885,Creator,Art NFTs,0x830540b0750350b0e17c377c1cc56b19b7af4885,metrics_available,16.0,433.0,1573.0,263.0,658.0,905.0,2421.0,2325.00761642,10462.997647779986
346,8a90cdc9-138e-4e41-9268-3067e1fbbfad,0xbf46D2161045251cB97D0B41929bc1D36044E1a0,Creator,Art NFTs,0xbf46d2161045251cb97d0b41929bc1d36044e1a0,metrics_available,10.0,126.0,208.0,58.0,102.0,156.0,233.0,184.02735317617197,359.9731158223219
347,2802267f-fbce-4450-88db-7f7b72bbef97,0xf977A728f3AA00885b2dE0A106f8ae69d17adB08,Creator,Art NFTs,0xf977a728f3aa00885b2de0a106f8ae69d17adb08,metrics_available,6.0,135042.0,141811.0,15264.0,19146.0,118014.0,127320.0,0.0,162606.46619457778
348,1a8abbcc-f05f-4f62-898b-21ba938ade7e,0xdE3975723d5dE76070Ca2169aB8716e48b3B4b81,Creator,Community & Curation,0xde3975723d5de76070ca2169ab8716e48b3b4b81,metrics_available,5.0,57.0,136.0,40.0,106.0,79.0,358.0,697.3797950449776,1934.3058619249775
349,371b567d-01bd-4be0-98b8-f90d2973ccec,0x1E34a0DAEeDd3Aaaee515c92791e860591B04F0c,Creator,Art NFTs,0x1e34a0daeedd3aaaee515c92791e860591b04f0c,metrics_available,54.0,43.0,142.0,21.0,71.0,208.0,545.0,108.76021459,764.1917240016018
350,6519f6d1-ecda-4645-b241-d8af13ed8dad,0x286bE4Ec65521463524Aff75788F7D0E3AA42Ad0,Creator,Community & Curation,0x286be4ec65521463524aff75788f7d0e3aa42ad0,metrics_available,12.0,492.0,744.0,298.0,416.0,785.0,1106.0,2396.622106915252,3029.0316295467114
351,166420f9-cd6b-47cb-a934-244c288b5eb2,0x286bE4Ec65521463524Aff75788F7D0E3AA42Ad0,Creator,Community & Curation,0x286be4ec65521463524aff75788f7d0e3aa42ad0,metrics_available,12.0,492.0,744.0,298.0,416.0,785.0,1106.0,2396.622106915252,3029.0316295467114
352,f9506fe6-3498-4039-87c1-77ccbca32a67,0xe588F6581329cE32E40641E20c61A96F296A763A,Creator,Art NFTs,0xe588f6581329ce32e40641e20c61a96f296a763a,metrics_available,6.0,193.0,193.0,146.0,146.0,490.0,529.0,201.23756499999996,201.23756499999996
353,23a78308-9299-4ec3-9a25-60d919a9f3ea,0x7D761612d6bAf6a3e73d53877d4DD5142246E6b3,Creator,Art NFTs,0x7d761612d6baf6a3e73d53877d4dd5142246e6b3,metrics_available,7.0,142.0,150.0,98.0,104.0,327.0,356.0,6.7513629515308375,6.7513629515308375
354,d7f95499-b32b-4c72-b00d-bc75e3142a2d,0x4556968Ea1194335B4D7D722E024d1FBD75421ac,Creator,Art NFTs,0x9ec89d2441c663fed74647e8abf5c0db445f0249,metrics_available,4.0,439.0,469.0,337.0,357.0,1956.0,2031.0,850.1107760000002,5687.03956
355,248bd551-b97b-4845-912b-02ea22f4b3a0,0x508dd44Ff3404e618D430D4562C3773B073a5Ccc,Creator,Channels,0x508dd44ff3404e618d430d4562c3773b073a5ccc,metrics_available,15.0,684.0,4710.0,532.0,4148.0,882.0,3202.0,1830.7310865926295,14477.902477411275
356,5a444dd3-2dc3-4bf5-8bc4-5abbe635f05c,0x717484403E281103f0A00604Db22e0aA21401947,Creator,Art NFTs,0x717484403e281103f0a00604db22e0aa21401947,metrics_available,6.0,30.0,64.0,23.0,55.0,40.0,124.0,6.940572252730615,15.151710342638538
357,dd55b17d-fe09-463c-95db-3ff94b019010,0x54A80e0417008dB88036F4Fb2C4646264717f7a6,Creator,Community & Curation,0xf981a7a6b3796bf02425fd64fd80093b6fc5b2ac,metrics_available,4.0,21.0,35.0,18.0,29.0,15.0,55.0,95.21780942668083,777.5355580227263
358,7b3fa813-eb85-48b7-a27e-38d3335f8106,0x2Fb0e475F6D495DFdfd9176aF9113f48F7687565,Creator,Art NFTs,0x2fb0e475f6d495dfdfd9176af9113f48f7687565,metrics_available,23.0,66456.0,66493.0,10520.0,10556.0,100563.0,100614.0,57367.61476216846,57469.219082418385
359,34e99fff-1d77-4784-8d57-585868eda5c3,0xa6E5411A621A00D5195Bb55d736505F4a5E7C289,Creator,Art NFTs,0xa6e5411a621a00d5195bb55d736505f4a5e7c289,metrics_available,3.0,14.0,44.0,14.0,40.0,15.0,51.0,7.06534476,64.32657732
360,db558e30-7747-45fe-bdf7-d17981c7615b,0xa51fC978850C373dd965ab7D1eDF24692d0D0d61,Creator,Art NFTs,0xa51fc978850c373dd965ab7d1edf24692d0d0d61,metrics_available,4.0,391.0,392.0,76.0,77.0,461.0,463.0,159.07351264752825,163.68414517752825
361,4b0ec866-5b3e-4014-8ddc-a875c4f4d6b5,0xdc7E36f806012252C7A88E7c8f00802Be46453df,Creator,Other Media NFTs,0xdc7e36f806012252c7a88e7c8f00802be46453df,metrics_available,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.443006918694735
362,e4be1635-f00d-4d23-9022-a30da659a95e,0x150724414108bE86992Bb00a4e4b5C40c9D0CACf,Creator,Art NFTs,0x0880cc27a345b5400fb5942f58f4e573e64f2f50,metrics_available,5.0,8.0,154.0,4.0,59.0,11.0,187.0,25.14514191,725.6846744700009
363,2181f357-6feb-4919-b0a9-fed5650164f1,0xD283AC6b8dD58CDE7EdE41002219D976115Dca36,Creator,Art NFTs,0xd283ac6b8dd58cde7ede41002219d976115dca36,metrics_available,4.0,13.0,16.0,7.0,7.0,19.0,25.0,12.74684688,25.92444054
364,9b429ca3-10b8-4205-a590-b17028ac678b,0x196B5B69bDEf5Aa71d7A18b5208Aa7be23CdE024,Creator,Art NFTs,0x196b5b69bdef5aa71d7a18b5208aa7be23cde024,metrics_available,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60431064,0.60431064
365,6b28dee1-da60-424e-8597-d9d116bc90b0,0x294a8f92d6872CDA9fE469Bf6118b5F31442b1B7,Creator,Art NFTs,0x294a8f92d6872cda9fe469bf6118b5f31442b1b7,metrics_available,1.0,17.0,45.0,7.0,27.0,18.0,55.0,4.7621570611127115,10.156130273769
366,c841b036-a31b-408a-95ad-217ebff23355,0x97Ef485C524010F0bbd04854BE7F519A3f4E8edE,Creator,Art NFTs,0x97ef485c524010f0bbd04854be7f519a3f4e8ede,metrics_available,2.0,23.0,78.0,18.0,61.0,32.0,135.0,0.4599993088619208,0.4599993088619208
367,785f379e-fc60-4569-8fae-8882fbfe5131,0xAa66fC4433DFD254F05A720A8c8a2f1F2fbDCB58,Creator,Art NFTs,0x0aa63cd98088d3a72704235d5bb81f6c91933653,metrics_available,14.0,6.0,6.0,2.0,2.0,21.0,21.0,10.640196020000001,10.640196020000001
