uuid,name,recipient,project_type,category,address,chain,contract_type,transactions_90D,transactions_180D,active_addresses_90D,active_addresses_180D,farcaster_users_90D,farcaster_users_180D,daily_active_addresses_90D,daily_active_addresses_180D,block_explorer
ac82dcda-5f32-48b2-9117-b2e348ff6c35,Uniswap Position,0xF660c9E24A79aE74215A2e2300113CE79094c9C6,App,DEX,0x37418c1ee8145121c628b8f19d6dae1e435f359b,Base,unknown,,,,,,,,,https://basescan.org/address/0x37418c1ee8145121c628b8f19d6dae1e435f359b
0441d637-54e1-4e6b-bce3-4c7b6dc50c47,Unitus,0x0000000000000000000000000000000000000000,App,Lending,0x0fd11b5ed5b82ef454bee2516d1b23d1b07b6c46,Optimism,token_contract,320.0,685.0,26.0,56.0,2.0,4.0,2.0,2.0,https://optimistic.etherscan.io/address/0x0fd11b5ed5b82ef454bee2516d1b23d1b07b6c46
ceac6653-ea1d-43b8-9e02-8329e5ee2a90,Vault,0x3363b291a21cC692A5e07C9C63E3DF45F135EFcd,App,Payments,0x00000000000052068951aed201da868e29db48ac,Base,factory_contract,19.0,19.0,11.0,11.0,1.0,1.0,0.0,0.0,https://basescan.org/address/0x00000000000052068951aed201da868e29db48ac
b607f3fb-dd0e-4a9e-b56e-191f8f28fa01,Velodrome Finance,0xc687f7c9BDfF8d40cF4f789FA105f7dCF0771d6a,App,DEX,0x9560e827af36c94d2ac33a39bce1fe78631088db,Optimism,token_contract,7272044.0,9712930.0,49244.0,76271.0,17112.0,20952.0,1853.0,2015.0,https://optimistic.etherscan.io/address/0x9560e827af36c94d2ac33a39bce1fe78631088db
6104ece1-68f7-40a9-aeef-723f33e440ce,Vesper Finance,0x37A6156e4a6E8B60b2415AF040546cF5e91699bd,App,Staking,0x32934ad7b1121defc631080b58599a0eaab89878,Optimism,dapp_contract,3.0,14.0,1.0,4.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0x32934ad7b1121defc631080b58599a0eaab89878
d8a86cb4-15a9-46b8-a746-9319c9104951,Virtuals Protocol,0xC96bC5441A1212BF268c4116430ea241102898b5,Other Application,Gaming,0x50725af160260a316b2673c71c8c21469f6732c0,Base,dapp_contract,221.0,1939.0,1.0,3.0,1.0,1.0,0.0,0.0,https://basescan.org/address/0x50725af160260a316b2673c71c8c21469f6732c0
1c0ae0df-9238-497d-8fa0-ad05f381cf34,Votecaster,0xf3B06b503652a5E075D423F97056DFde0C4b066F,App,Frames,0x52b7fdb72db7b1279919ec1cf69d3f5cb51d1243,Base,dapp_contract,23.0,23.0,4.0,4.0,4.0,4.0,0.0,0.0,https://basescan.org/address/0x52b7fdb72db7b1279919ec1cf69d3f5cb51d1243
4133afe8-311a-417d-b4fa-ea520cfad5df,VRNouns,0xa0Cf2260CA43252A3620e80A5CFE40968f042634,App,Gaming,0xbb56a9359df63014b3347585565d6f80ac6305fd,Base,dapp_contract,70.0,353.0,58.0,247.0,25.0,81.0,0.0,1.0,https://basescan.org/address/0xbb56a9359df63014b3347585565d6f80ac6305fd
19349c4c-28d9-4ee0-9596-f5b0a8210a49,Web3 Hackers Collective,0x6bAFF8A3449cc2E196F4b873f49e03E09345B1E1,Other Application,Other Category,0x83e2403a8b94af988b4f4ae9869577783b8cd216,Optimism,dapp_contract,,,,,,,,,https://optimistic.etherscan.io/address/0x83e2403a8b94af988b4f4ae9869577783b8cd216
d4a2d1b2-ae53-4e4a-a860-8fcbffb48351,WebHash.com,0x8dA48e5846c06B558970ACd42EDc7Da8799481E4,App,Identity,0x8448860bff06fb2f942270402a4a846b864abd92,Base,dapp_contract,598.0,1563.0,271.0,481.0,59.0,145.0,3.0,3.0,https://basescan.org/address/0x8448860bff06fb2f942270402a4a846b864abd92
d1571cc0-0d88-455b-be2e-91447ddac859,Welcome Onchain,0x84EEb7dB3f93feb5A8A98F56Dabb970A6797c187,App,Other Category,0x4200000000000000000000000000000000000021,Base,invalid_contract,,,,,,,,,https://basescan.org/address/0x4200000000000000000000000000000000000021
b27c62f4-d5f7-4b9a-8769-468b5fa4c792,WOOFi,0x26a65cA76E1Bd0E3962DF3795fd160782Db24fc4,App,DEX,0x4c4af8dbc524681930a27b2f1af5bcc8062e6fb7,Optimism,trace_contract,148571.0,283894.0,4012.0,14318.0,344.0,1052.0,64.0,110.0,https://optimistic.etherscan.io/address/0x4c4af8dbc524681930a27b2f1af5bcc8062e6fb7
87826993-859c-4365-92f2-39e2032e52ea,XO - AI-powered Matchmaking Protocol,0xB819Fd6050D6225785D4D688971b3bF4ACB45252,App,Community & Curation,0x84583e7d2d92d87d5b3bac850ab4bad37ae568e8,Cyber,pending_cyber,3445753.0,4506896.0,61157.0,71549.0,1.0,1.0,5356.0,3492.0,https://cyberscan.co/address/0x84583e7d2d92d87d5b3bac850ab4bad37ae568e8
49ee3492-1af1-41e2-8ef2-f5f388470d46,Yunan90,0x9b7816f3eb2d35A24edD9BB4F33f05E9a2332494,App,DEX,0x9b7816f3eb2d35a24edd9bb4f33f05e9a2332494,Base,trace_contract,179.0,822.0,79.0,301.0,1.0,3.0,1.0,3.0,https://basescan.org/address/0x9b7816f3eb2d35a24edd9bb4f33f05e9a2332494
