,uuid,recipient,project_type,category,address,chain
514,0c7d4589-1d6c-4fc3-9d18-4c7c3b913086,0x575c8A992EC082f3650432dE77c1CbBCCf568200,Creator,Art NFTs,0x400d184b2821641b35f57e049a9a6af7fa8a0d35,Optimism
515,0c7d4589-1d6c-4fc3-9d18-4c7c3b913086,0x575c8A992EC082f3650432dE77c1CbBCCf568200,Creator,Art NFTs,0x400d184b2821641b35f57e049a9a6af7fa8a0d35,Zora
516,5cb051e9-36fd-4fa5-b5e0-1dc27f1fa80c,0x8036BB84031E60A1bac93078c0e59BbD5E485db9,Creator,Art NFTs,0x8036bb84031e60a1bac93078c0e59bbd5e485db9,Base
517,5cb051e9-36fd-4fa5-b5e0-1dc27f1fa80c,0x8036BB84031E60A1bac93078c0e59BbD5E485db9,Creator,Art NFTs,0x8036bb84031e60a1bac93078c0e59bbd5e485db9,Optimism
518,5cb051e9-36fd-4fa5-b5e0-1dc27f1fa80c,0x8036BB84031E60A1bac93078c0e59BbD5E485db9,Creator,Art NFTs,0x8036bb84031e60a1bac93078c0e59bbd5e485db9,Zora
519,62639f3a-d917-4a98-b9ff-559086b79906,0x0cE98350b9Dea81fe0b47DBC4787a1E9f8F1D7ff,Creator,Art NFTs,0x862464bbd83d5743f9cf873c6ea3d187d0f909bf,Base
520,62639f3a-d917-4a98-b9ff-559086b79906,0x0cE98350b9Dea81fe0b47DBC4787a1E9f8F1D7ff,Creator,Art NFTs,0x862464bbd83d5743f9cf873c6ea3d187d0f909bf,Optimism
521,62639f3a-d917-4a98-b9ff-559086b79906,0x0cE98350b9Dea81fe0b47DBC4787a1E9f8F1D7ff,Creator,Art NFTs,0x862464bbd83d5743f9cf873c6ea3d187d0f909bf,Zora
522,ca39e1bc-a4de-4821-b9d2-e6d35c2c0874,0xc68Dc28Ac70Ec11469BB4c212A0eb132D910529C,Creator,Other Media NFTs,0x4b76a46a6c2b35233916ac210c31aa0eee16af84,Base
523,ca39e1bc-a4de-4821-b9d2-e6d35c2c0874,0xc68Dc28Ac70Ec11469BB4c212A0eb132D910529C,Creator,Other Media NFTs,0x4b76a46a6c2b35233916ac210c31aa0eee16af84,Optimism
524,ca39e1bc-a4de-4821-b9d2-e6d35c2c0874,0xc68Dc28Ac70Ec11469BB4c212A0eb132D910529C,Creator,Other Media NFTs,0x4b76a46a6c2b35233916ac210c31aa0eee16af84,Zora
525,c50d8975-af73-4a92-bcee-7f5fe92a314b,0x0BBAD437C1A31562FBd3a598380dB12a770FAbbd,Creator,Other Media NFTs,0x0bbad437c1a31562fbd3a598380db12a770fabbd,Base
526,c50d8975-af73-4a92-bcee-7f5fe92a314b,0x0BBAD437C1A31562FBd3a598380dB12a770FAbbd,Creator,Other Media NFTs,0x0bbad437c1a31562fbd3a598380db12a770fabbd,Optimism
527,c50d8975-af73-4a92-bcee-7f5fe92a314b,0x0BBAD437C1A31562FBd3a598380dB12a770FAbbd,Creator,Other Media NFTs,0x0bbad437c1a31562fbd3a598380db12a770fabbd,Zora
528,6752a14f-0218-4af3-84cc-4c1ecfc56b99,0xaC362A1AC836a72134972426766Fb928022Aab10,Creator,Art NFTs,0x6efba4209e2d636f811abc4fe38462762d9b08a5,Base
529,6752a14f-0218-4af3-84cc-4c1ecfc56b99,0xaC362A1AC836a72134972426766Fb928022Aab10,Creator,Art NFTs,0x6efba4209e2d636f811abc4fe38462762d9b08a5,Optimism
530,6752a14f-0218-4af3-84cc-4c1ecfc56b99,0xaC362A1AC836a72134972426766Fb928022Aab10,Creator,Art NFTs,0x6efba4209e2d636f811abc4fe38462762d9b08a5,Zora
531,d421603c-a2d9-4f78-bcc8-24d16911b501,0x74667801993b457B8ccF19d03bbBaA52b7ffF43B,Creator,Other Media NFTs,0x7e0b40af1d6f26f2141b90170c513e57b5edd74e,Base
532,d421603c-a2d9-4f78-bcc8-24d16911b501,0x74667801993b457B8ccF19d03bbBaA52b7ffF43B,Creator,Other Media NFTs,0x7e0b40af1d6f26f2141b90170c513e57b5edd74e,Optimism
533,d421603c-a2d9-4f78-bcc8-24d16911b501,0x74667801993b457B8ccF19d03bbBaA52b7ffF43B,Creator,Other Media NFTs,0x7e0b40af1d6f26f2141b90170c513e57b5edd74e,Zora
534,28399539-d23e-40c8-bcd6-5ea35e3d445c,0xcBF1a1Fbbc12706b8f9e713E420E4b57CFEE20Dd,Creator,Art NFTs,0xba221b271dff3f7b2b9495c00e88cba2d145236c,Base
535,28399539-d23e-40c8-bcd6-5ea35e3d445c,0xcBF1a1Fbbc12706b8f9e713E420E4b57CFEE20Dd,Creator,Art NFTs,0xba221b271dff3f7b2b9495c00e88cba2d145236c,Optimism
536,28399539-d23e-40c8-bcd6-5ea35e3d445c,0xcBF1a1Fbbc12706b8f9e713E420E4b57CFEE20Dd,Creator,Art NFTs,0xba221b271dff3f7b2b9495c00e88cba2d145236c,Zora
537,eff888f4-8acc-4a0f-b576-d6f738c3ab80,0x46642e15d77BbE0bDfcfbf348C38b06153D16049,Creator,Frames,0x010e0dc4af75b1b5ae4a04601dfab3a7dd27bda5,Base
538,eff888f4-8acc-4a0f-b576-d6f738c3ab80,0x46642e15d77BbE0bDfcfbf348C38b06153D16049,Creator,Frames,0x010e0dc4af75b1b5ae4a04601dfab3a7dd27bda5,Optimism
539,eff888f4-8acc-4a0f-b576-d6f738c3ab80,0x46642e15d77BbE0bDfcfbf348C38b06153D16049,Creator,Frames,0x010e0dc4af75b1b5ae4a04601dfab3a7dd27bda5,Zora
540,4fa4142c-e327-4867-bab6-562ea0fa8800,0x658884c6BE7A46cc14229c7646A57c9E049F4A6a,Creator,Art NFTs,0x658884c6be7a46cc14229c7646a57c9e049f4a6a,Base
541,4fa4142c-e327-4867-bab6-562ea0fa8800,0x658884c6BE7A46cc14229c7646A57c9E049F4A6a,Creator,Art NFTs,0x658884c6be7a46cc14229c7646a57c9e049f4a6a,Optimism
542,4fa4142c-e327-4867-bab6-562ea0fa8800,0x658884c6BE7A46cc14229c7646A57c9E049F4A6a,Creator,Art NFTs,0x658884c6be7a46cc14229c7646a57c9e049f4a6a,Zora
543,4898dc20-de83-4cc0-a1cc-3020fe28ee7b,0x84eA8215947e5484EE59818B789de9b4555BCfae,Creator,Art NFTs,0x84ea8215947e5484ee59818b789de9b4555bcfae,Base
544,4898dc20-de83-4cc0-a1cc-3020fe28ee7b,0x84eA8215947e5484EE59818B789de9b4555BCfae,Creator,Art NFTs,0x84ea8215947e5484ee59818b789de9b4555bcfae,Optimism
545,4898dc20-de83-4cc0-a1cc-3020fe28ee7b,0x84eA8215947e5484EE59818B789de9b4555BCfae,Creator,Art NFTs,0x84ea8215947e5484ee59818b789de9b4555bcfae,Zora
546,52389dd4-4c41-4a13-9e96-578017a96eca,0xffFcD4a86c341577316f082475826C957d6BA129,Creator,Art NFTs,0xfffcd4a86c341577316f082475826c957d6ba129,Base
547,52389dd4-4c41-4a13-9e96-578017a96eca,0xffFcD4a86c341577316f082475826C957d6BA129,Creator,Art NFTs,0xfffcd4a86c341577316f082475826c957d6ba129,Optimism
548,52389dd4-4c41-4a13-9e96-578017a96eca,0xffFcD4a86c341577316f082475826C957d6BA129,Creator,Art NFTs,0xfffcd4a86c341577316f082475826c957d6ba129,Zora
549,fba85176-269e-40a4-9c1f-3dd05db2e5b5,0x7e39fFaBf73FBEe9Bcf666f1AaFd7923bDBa3a65,Creator,Art NFTs,0x72df57f7108e2f0708312a7692b6da4373a09588,Base
550,fba85176-269e-40a4-9c1f-3dd05db2e5b5,0x7e39fFaBf73FBEe9Bcf666f1AaFd7923bDBa3a65,Creator,Art NFTs,0x72df57f7108e2f0708312a7692b6da4373a09588,Optimism
551,fba85176-269e-40a4-9c1f-3dd05db2e5b5,0x7e39fFaBf73FBEe9Bcf666f1AaFd7923bDBa3a65,Creator,Art NFTs,0x72df57f7108e2f0708312a7692b6da4373a09588,Zora
552,c61990c8-2bb4-4a82-9831-d2ba43565de5,0x05E0cCdee8e642388DA4478FaCc6aC7c496714f6,Creator,Art NFTs,0x05e0ccdee8e642388da4478facc6ac7c496714f6,Base
553,c61990c8-2bb4-4a82-9831-d2ba43565de5,0x05E0cCdee8e642388DA4478FaCc6aC7c496714f6,Creator,Art NFTs,0x05e0ccdee8e642388da4478facc6ac7c496714f6,Optimism
554,c61990c8-2bb4-4a82-9831-d2ba43565de5,0x05E0cCdee8e642388DA4478FaCc6aC7c496714f6,Creator,Art NFTs,0x05e0ccdee8e642388da4478facc6ac7c496714f6,Zora
555,c4e67673-630e-483e-a020-a968b537d176,0x64bF8D9a93A5642cA93d98b5Db88B2Cc953c8426,Creator,Art NFTs,0x64bf8d9a93a5642ca93d98b5db88b2cc953c8426,Base
556,c4e67673-630e-483e-a020-a968b537d176,0x64bF8D9a93A5642cA93d98b5Db88B2Cc953c8426,Creator,Art NFTs,0x64bf8d9a93a5642ca93d98b5db88b2cc953c8426,Optimism
557,c4e67673-630e-483e-a020-a968b537d176,0x64bF8D9a93A5642cA93d98b5Db88B2Cc953c8426,Creator,Art NFTs,0x64bf8d9a93a5642ca93d98b5db88b2cc953c8426,Zora
558,357cb93d-eec9-43d7-a729-a035a8cd4876,0x3f08a8029BCa8AfF2e9C0b828F2a3485C620A644,Creator,Other Media NFTs,0x171b5c2f0c10259f37e8f6c63b00042331a038c8,Base
559,357cb93d-eec9-43d7-a729-a035a8cd4876,0x3f08a8029BCa8AfF2e9C0b828F2a3485C620A644,Creator,Other Media NFTs,0x171b5c2f0c10259f37e8f6c63b00042331a038c8,Optimism
560,357cb93d-eec9-43d7-a729-a035a8cd4876,0x3f08a8029BCa8AfF2e9C0b828F2a3485C620A644,Creator,Other Media NFTs,0x171b5c2f0c10259f37e8f6c63b00042331a038c8,Zora
561,11196c12-bb73-42ef-bc12-aeeb51c76faf,0x724e431e104e58B0131AfDb71427cAae533347ef,Creator,Art NFTs,0x32306db25a75744f399512e12b06c80e76847d2e,Base
562,11196c12-bb73-42ef-bc12-aeeb51c76faf,0x724e431e104e58B0131AfDb71427cAae533347ef,Creator,Art NFTs,0x32306db25a75744f399512e12b06c80e76847d2e,Optimism
563,11196c12-bb73-42ef-bc12-aeeb51c76faf,0x724e431e104e58B0131AfDb71427cAae533347ef,Creator,Art NFTs,0x32306db25a75744f399512e12b06c80e76847d2e,Zora
564,a6b31553-1d6b-4845-b481-97cd59f085b2,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,Base
565,a6b31553-1d6b-4845-b481-97cd59f085b2,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,Optimism
566,a6b31553-1d6b-4845-b481-97cd59f085b2,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,Zora
567,e3ce98dd-a235-4af2-8573-4a8ddc68e791,0x21844640138A348474064180C93AD82f50c89357,Creator,Art NFTs,0x21844640138a348474064180c93ad82f50c89357,Base
568,e3ce98dd-a235-4af2-8573-4a8ddc68e791,0x21844640138A348474064180C93AD82f50c89357,Creator,Art NFTs,0x21844640138a348474064180c93ad82f50c89357,Optimism
569,e3ce98dd-a235-4af2-8573-4a8ddc68e791,0x21844640138A348474064180C93AD82f50c89357,Creator,Art NFTs,0x21844640138a348474064180c93ad82f50c89357,Zora
570,f7e2dfb8-7b8b-4dd3-9c1d-56b5a2450030,0x6dA0a1784De1aBDDe1734bA37eCa3d560bf044c0,Creator,Art NFTs,0x6da0a1784de1abdde1734ba37eca3d560bf044c0,Base
571,f7e2dfb8-7b8b-4dd3-9c1d-56b5a2450030,0x6dA0a1784De1aBDDe1734bA37eCa3d560bf044c0,Creator,Art NFTs,0x6da0a1784de1abdde1734ba37eca3d560bf044c0,Optimism
572,f7e2dfb8-7b8b-4dd3-9c1d-56b5a2450030,0x6dA0a1784De1aBDDe1734bA37eCa3d560bf044c0,Creator,Art NFTs,0x6da0a1784de1abdde1734ba37eca3d560bf044c0,Zora
573,d87979f9-9b93-43a2-bb2e-cb8dd7835501,0xbACB708162D8Ae383c267b50D578B70c357a1654,Creator,Art NFTs,0x1c901aa311dbb319c1062f37b1a38927b2c68a37,Base
574,d87979f9-9b93-43a2-bb2e-cb8dd7835501,0xbACB708162D8Ae383c267b50D578B70c357a1654,Creator,Art NFTs,0x1c901aa311dbb319c1062f37b1a38927b2c68a37,Optimism
575,d87979f9-9b93-43a2-bb2e-cb8dd7835501,0xbACB708162D8Ae383c267b50D578B70c357a1654,Creator,Art NFTs,0x1c901aa311dbb319c1062f37b1a38927b2c68a37,Zora
576,b0e04dda-8042-4865-923e-f32e3462923f,0x833F061211f26d8168E10C0FBa8c77aC8DeC346e,Creator,Art NFTs,0x9ce2c7f6a8033027f04660cd1a7ff0dc2cc3301e,Base
577,b0e04dda-8042-4865-923e-f32e3462923f,0x833F061211f26d8168E10C0FBa8c77aC8DeC346e,Creator,Art NFTs,0x9ce2c7f6a8033027f04660cd1a7ff0dc2cc3301e,Optimism
578,b0e04dda-8042-4865-923e-f32e3462923f,0x833F061211f26d8168E10C0FBa8c77aC8DeC346e,Creator,Art NFTs,0x9ce2c7f6a8033027f04660cd1a7ff0dc2cc3301e,Zora
579,872a4567-9a71-42d4-bd35-d5d8934ee9a9,0xdB4e664E5aD83470eAA81Ee85445a59004B15C18,Creator,Art NFTs,0xdb4e664e5ad83470eaa81ee85445a59004b15c18,Base
580,872a4567-9a71-42d4-bd35-d5d8934ee9a9,0xdB4e664E5aD83470eAA81Ee85445a59004B15C18,Creator,Art NFTs,0xdb4e664e5ad83470eaa81ee85445a59004b15c18,Optimism
581,872a4567-9a71-42d4-bd35-d5d8934ee9a9,0xdB4e664E5aD83470eAA81Ee85445a59004B15C18,Creator,Art NFTs,0xdb4e664e5ad83470eaa81ee85445a59004b15c18,Zora
582,33eae965-b839-42c9-a592-d7c11a942842,0x33912a0d6bEFf5Fb8e5B70688CE858D5e7E8104E,Creator,Art NFTs,0x33912a0d6beff5fb8e5b70688ce858d5e7e8104e,Base
583,33eae965-b839-42c9-a592-d7c11a942842,0x33912a0d6bEFf5Fb8e5B70688CE858D5e7E8104E,Creator,Art NFTs,0x33912a0d6beff5fb8e5b70688ce858d5e7e8104e,Optimism
584,33eae965-b839-42c9-a592-d7c11a942842,0x33912a0d6bEFf5Fb8e5B70688CE858D5e7E8104E,Creator,Art NFTs,0x33912a0d6beff5fb8e5b70688ce858d5e7e8104e,Zora
585,dd793ccb-2ad3-471a-bdd4-eb0043970ee9,0xDB5c3C828B729153315ed08836dc58fbDdE7E305,Creator,Art NFTs,0xfc9307d74c87a48b504e74f92b034b1484561d9f,Base
586,dd793ccb-2ad3-471a-bdd4-eb0043970ee9,0xDB5c3C828B729153315ed08836dc58fbDdE7E305,Creator,Art NFTs,0xfc9307d74c87a48b504e74f92b034b1484561d9f,Optimism
587,dd793ccb-2ad3-471a-bdd4-eb0043970ee9,0xDB5c3C828B729153315ed08836dc58fbDdE7E305,Creator,Art NFTs,0xfc9307d74c87a48b504e74f92b034b1484561d9f,Zora
588,45636b12-dc34-498f-9e20-dbbf69be9b22,0x52525Dc020148CaaB54Be32b30Feae64F17616BE,Creator,Art NFTs,0xbdb1a8772409a0c5eeb347060cbf4b41dd7b2c62,Base
589,45636b12-dc34-498f-9e20-dbbf69be9b22,0x52525Dc020148CaaB54Be32b30Feae64F17616BE,Creator,Art NFTs,0xbdb1a8772409a0c5eeb347060cbf4b41dd7b2c62,Optimism
590,45636b12-dc34-498f-9e20-dbbf69be9b22,0x52525Dc020148CaaB54Be32b30Feae64F17616BE,Creator,Art NFTs,0xbdb1a8772409a0c5eeb347060cbf4b41dd7b2c62,Zora
591,8bca4b05-8486-456a-8b8e-868469c257b8,0x63e0E1312A693a3E113574060C424d1411ab4d55,Creator,Art NFTs,0x63e0e1312a693a3e113574060c424d1411ab4d55,Base
592,8bca4b05-8486-456a-8b8e-868469c257b8,0x63e0E1312A693a3E113574060C424d1411ab4d55,Creator,Art NFTs,0x63e0e1312a693a3e113574060c424d1411ab4d55,Optimism
593,8bca4b05-8486-456a-8b8e-868469c257b8,0x63e0E1312A693a3E113574060C424d1411ab4d55,Creator,Art NFTs,0x63e0e1312a693a3e113574060c424d1411ab4d55,Zora
594,45efbbfc-4cc2-4bcc-9778-f05dc0a66552,0xE3f96Cb5Ae6353Ed964f12c3841f50C8453DF33b,Other Application,Channels,0xe3f96cb5ae6353ed964f12c3841f50c8453df33b,Base
595,45efbbfc-4cc2-4bcc-9778-f05dc0a66552,0xE3f96Cb5Ae6353Ed964f12c3841f50C8453DF33b,Other Application,Channels,0xe3f96cb5ae6353ed964f12c3841f50c8453df33b,Optimism
596,45efbbfc-4cc2-4bcc-9778-f05dc0a66552,0xE3f96Cb5Ae6353Ed964f12c3841f50C8453DF33b,Other Application,Channels,0xe3f96cb5ae6353ed964f12c3841f50c8453df33b,Zora
597,0edaa531-9bb7-4681-83da-d68d05988c44,0x5D802e2Fe48392c104Ce0401C7ECa8a4456f1F16,Creator,Art NFTs,0x5d802e2fe48392c104ce0401c7eca8a4456f1f16,Base
598,0edaa531-9bb7-4681-83da-d68d05988c44,0x5D802e2Fe48392c104Ce0401C7ECa8a4456f1F16,Creator,Art NFTs,0x5d802e2fe48392c104ce0401c7eca8a4456f1f16,Optimism
599,0edaa531-9bb7-4681-83da-d68d05988c44,0x5D802e2Fe48392c104Ce0401C7ECa8a4456f1F16,Creator,Art NFTs,0x5d802e2fe48392c104ce0401c7eca8a4456f1f16,Zora
600,8658526a-eaa2-4362-900b-6a99a312f468,0x29930111Ff12D3C75b5BE8889568C5aD6A9D6CB1,Creator,Art NFTs,0x29930111ff12d3c75b5be8889568c5ad6a9d6cb1,Base
601,8658526a-eaa2-4362-900b-6a99a312f468,0x29930111Ff12D3C75b5BE8889568C5aD6A9D6CB1,Creator,Art NFTs,0x29930111ff12d3c75b5be8889568c5ad6a9d6cb1,Optimism
602,8658526a-eaa2-4362-900b-6a99a312f468,0x29930111Ff12D3C75b5BE8889568C5aD6A9D6CB1,Creator,Art NFTs,0x29930111ff12d3c75b5be8889568c5ad6a9d6cb1,Zora
603,7f08e092-7902-4002-881a-0bc720540a9b,0xc4d2d91d4003d1893Aa972Eb205f0bc1445aF93e,Creator,Art NFTs,0xbd6583978d6f9aca921477966dd71ac821066a40,Base
604,7f08e092-7902-4002-881a-0bc720540a9b,0xc4d2d91d4003d1893Aa972Eb205f0bc1445aF93e,Creator,Art NFTs,0xbd6583978d6f9aca921477966dd71ac821066a40,Optimism
605,7f08e092-7902-4002-881a-0bc720540a9b,0xc4d2d91d4003d1893Aa972Eb205f0bc1445aF93e,Creator,Art NFTs,0xbd6583978d6f9aca921477966dd71ac821066a40,Zora
606,b1f3f5d2-da63-413c-8910-ff72414c719c,0x6Af6d6B3fBa247129c32544b53106AB3bb772902,Creator,Other Media NFTs,0x11b57fb90eb432f0ab33a432eb33b8899b1d842f,Base
607,b1f3f5d2-da63-413c-8910-ff72414c719c,0x6Af6d6B3fBa247129c32544b53106AB3bb772902,Creator,Other Media NFTs,0x11b57fb90eb432f0ab33a432eb33b8899b1d842f,Optimism
608,b1f3f5d2-da63-413c-8910-ff72414c719c,0x6Af6d6B3fBa247129c32544b53106AB3bb772902,Creator,Other Media NFTs,0x11b57fb90eb432f0ab33a432eb33b8899b1d842f,Zora
609,edfaee84-a909-45f9-976f-20e6cd27a645,0xD5d39CC6b12AD588354091a7631E92386c1E98ba,Creator,Other Media NFTs,0x262c7aa8f8e12faa2a85770443edb8bf77c5513b,Base
610,edfaee84-a909-45f9-976f-20e6cd27a645,0xD5d39CC6b12AD588354091a7631E92386c1E98ba,Creator,Other Media NFTs,0x262c7aa8f8e12faa2a85770443edb8bf77c5513b,Optimism
611,edfaee84-a909-45f9-976f-20e6cd27a645,0xD5d39CC6b12AD588354091a7631E92386c1E98ba,Creator,Other Media NFTs,0x262c7aa8f8e12faa2a85770443edb8bf77c5513b,Zora
612,e30402e3-10f6-47d5-a9e4-ec429a5325b6,0x2424f6dEc4EBc8af28f6398671447F698dc083d5,Creator,Art NFTs,0xe40c8401395ac44ffcc0dfab61c4d71042338783,Base
613,e30402e3-10f6-47d5-a9e4-ec429a5325b6,0x2424f6dEc4EBc8af28f6398671447F698dc083d5,Creator,Art NFTs,0xe40c8401395ac44ffcc0dfab61c4d71042338783,Optimism
614,e30402e3-10f6-47d5-a9e4-ec429a5325b6,0x2424f6dEc4EBc8af28f6398671447F698dc083d5,Creator,Art NFTs,0xe40c8401395ac44ffcc0dfab61c4d71042338783,Zora
615,9c0a2cdb-fa3e-4f53-b855-60d9ef425934,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,Base
616,9c0a2cdb-fa3e-4f53-b855-60d9ef425934,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,Optimism
617,9c0a2cdb-fa3e-4f53-b855-60d9ef425934,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,Zora
618,16b85e45-730d-4d18-81f8-7d80a7d11898,0x1D814FcD93874df29A737393ed7c7eD2eED7c3a6,Creator,Art NFTs,0x396a817c3e18da8f00ab028b8e4924aa3ae54bdd,Base
619,16b85e45-730d-4d18-81f8-7d80a7d11898,0x1D814FcD93874df29A737393ed7c7eD2eED7c3a6,Creator,Art NFTs,0x396a817c3e18da8f00ab028b8e4924aa3ae54bdd,Optimism
620,16b85e45-730d-4d18-81f8-7d80a7d11898,0x1D814FcD93874df29A737393ed7c7eD2eED7c3a6,Creator,Art NFTs,0x396a817c3e18da8f00ab028b8e4924aa3ae54bdd,Zora
621,3afe4ff9-06c1-4c32-b45b-dd34e4472eb9,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,Creator,Art NFTs,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,Base
622,3afe4ff9-06c1-4c32-b45b-dd34e4472eb9,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,Creator,Art NFTs,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,Optimism
623,3afe4ff9-06c1-4c32-b45b-dd34e4472eb9,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,Creator,Art NFTs,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,Zora
624,0fca0ecb-a874-4925-805a-8d124642d9e4,0x00409fC839a2Ec2e6d12305423d37Cd011279C09,Creator,Art NFTs,0x00409fc839a2ec2e6d12305423d37cd011279c09,Base
625,0fca0ecb-a874-4925-805a-8d124642d9e4,0x00409fC839a2Ec2e6d12305423d37Cd011279C09,Creator,Art NFTs,0x00409fc839a2ec2e6d12305423d37cd011279c09,Optimism
626,0fca0ecb-a874-4925-805a-8d124642d9e4,0x00409fC839a2Ec2e6d12305423d37Cd011279C09,Creator,Art NFTs,0x00409fc839a2ec2e6d12305423d37cd011279c09,Zora
627,44acd761-1aad-4def-b83b-25220b336c6e,0x6e78b133945b3c1862E7C61a7c984E2c06350388,Other Application,Frames,0x6e78b133945b3c1862e7c61a7c984e2c06350388,Base
628,44acd761-1aad-4def-b83b-25220b336c6e,0x6e78b133945b3c1862E7C61a7c984E2c06350388,Other Application,Frames,0x6e78b133945b3c1862e7c61a7c984e2c06350388,Optimism
629,44acd761-1aad-4def-b83b-25220b336c6e,0x6e78b133945b3c1862E7C61a7c984E2c06350388,Other Application,Frames,0x6e78b133945b3c1862e7c61a7c984e2c06350388,Zora
630,9b25035d-4916-4326-b1cd-ec847ed8da2f,0x2Ad69BEE4b9858421Fd62f37A9476595e74ad3e6,Creator,Art NFTs,0x8ed57f1ed1ad854db433dff97316f0943166732a,Base
631,9b25035d-4916-4326-b1cd-ec847ed8da2f,0x2Ad69BEE4b9858421Fd62f37A9476595e74ad3e6,Creator,Art NFTs,0x8ed57f1ed1ad854db433dff97316f0943166732a,Optimism
632,9b25035d-4916-4326-b1cd-ec847ed8da2f,0x2Ad69BEE4b9858421Fd62f37A9476595e74ad3e6,Creator,Art NFTs,0x8ed57f1ed1ad854db433dff97316f0943166732a,Zora
633,2a9c61e0-e353-4bf1-9459-f3201b0b37ce,0xF005Bc919B57DC1a95070A614C0d51A2897d11ff,Creator,Art NFTs,0xf005bc919b57dc1a95070a614c0d51a2897d11ff,Base
634,2a9c61e0-e353-4bf1-9459-f3201b0b37ce,0xF005Bc919B57DC1a95070A614C0d51A2897d11ff,Creator,Art NFTs,0xf005bc919b57dc1a95070a614c0d51a2897d11ff,Optimism
635,2a9c61e0-e353-4bf1-9459-f3201b0b37ce,0xF005Bc919B57DC1a95070A614C0d51A2897d11ff,Creator,Art NFTs,0xf005bc919b57dc1a95070a614c0d51a2897d11ff,Zora
636,baca5fc4-4957-47da-a24a-78dbf1dcd0fb,0xF005Bc919B57DC1a95070A614C0d51A2897d11ff,Creator,Art NFTs,0xf005bc919b57dc1a95070a614c0d51a2897d11ff,Base
637,baca5fc4-4957-47da-a24a-78dbf1dcd0fb,0xF005Bc919B57DC1a95070A614C0d51A2897d11ff,Creator,Art NFTs,0xf005bc919b57dc1a95070a614c0d51a2897d11ff,Optimism
638,baca5fc4-4957-47da-a24a-78dbf1dcd0fb,0xF005Bc919B57DC1a95070A614C0d51A2897d11ff,Creator,Art NFTs,0xf005bc919b57dc1a95070a614c0d51a2897d11ff,Zora
639,4e050c0a-e3a3-445c-b025-95aefb2e3d02,0xCD5212a80624e07b818AC27d2e0282772e482a5C,Creator,Art NFTs,0xf9427730b4bc47b1849f716e38f0acd9d8985df0,Base
640,4e050c0a-e3a3-445c-b025-95aefb2e3d02,0xCD5212a80624e07b818AC27d2e0282772e482a5C,Creator,Art NFTs,0xf9427730b4bc47b1849f716e38f0acd9d8985df0,Optimism
641,4e050c0a-e3a3-445c-b025-95aefb2e3d02,0xCD5212a80624e07b818AC27d2e0282772e482a5C,Creator,Art NFTs,0xf9427730b4bc47b1849f716e38f0acd9d8985df0,Zora
642,b42e04ba-da11-43a1-8b78-c19a6f5edc1a,0xf3792d9808C19638155A1cc6072cdAa8ee25F0Ac,Creator,Art NFTs,0xf3792d9808c19638155a1cc6072cdaa8ee25f0ac,Base
643,b42e04ba-da11-43a1-8b78-c19a6f5edc1a,0xf3792d9808C19638155A1cc6072cdAa8ee25F0Ac,Creator,Art NFTs,0xf3792d9808c19638155a1cc6072cdaa8ee25f0ac,Optimism
644,b42e04ba-da11-43a1-8b78-c19a6f5edc1a,0xf3792d9808C19638155A1cc6072cdAa8ee25F0Ac,Creator,Art NFTs,0xf3792d9808c19638155a1cc6072cdaa8ee25f0ac,Zora
645,6ac33de9-5b3f-45ee-a975-a6e2846cc41f,0x2d9D6cF372F27c6D0C2aCc2d383635EC8fDfF379,Creator,Art NFTs,0x7b7b4c14cb900587d85300e3bb1cf4943928dcb9,Base
646,6ac33de9-5b3f-45ee-a975-a6e2846cc41f,0x2d9D6cF372F27c6D0C2aCc2d383635EC8fDfF379,Creator,Art NFTs,0x7b7b4c14cb900587d85300e3bb1cf4943928dcb9,Optimism
647,6ac33de9-5b3f-45ee-a975-a6e2846cc41f,0x2d9D6cF372F27c6D0C2aCc2d383635EC8fDfF379,Creator,Art NFTs,0x7b7b4c14cb900587d85300e3bb1cf4943928dcb9,Zora
648,465eb2dc-12fe-411a-82fc-f246db4964fa,0xf3b7306164E718Bc64df16b708e44214Fbe3af78,Creator,Art NFTs,0x9d6eeb304747005c7e8fd2c35b6f3bdc06205a67,Base
