transaction_date,transaction_cnt,active_users,total_transferred,unique_users,retained_percent,daa_to_maa_ratio,total_transferred_in_tokens,cum_transferred
2024-09-23,122.0,84.0,2.5809486439308538e+17,18.0,0.36904761904761907,0.01,258.0948643930854,2.0595008279223042e+20
2024-09-24,176.0,115.0,9.757554272767459e+17,48.0,0.3217391304347826,0.02,975.7554272767459,2.0692583821950717e+20
2024-09-25,122.0,87.0,9.425553649994776e+17,27.0,0.4367816091954023,0.01,942.5553649994777,2.0786839358450663e+20
2024-09-26,172.0,116.0,9.474616753085567e+17,27.0,0.3448275862068966,0.02,947.4616753085567,2.0881585525981518e+20
2024-09-27,162.0,99.0,3.1027032964557357e+17,20.0,0.40404040404040403,0.02,310.27032964557355,2.0912612558946075e+20
2024-09-28,149.0,102.0,6.882293877264205e+17,25.0,0.37254901960784315,0.02,688.2293877264204,2.0981435497718717e+20
2024-09-29,153.0,84.0,3.493015193780141e+17,22.0,0.4166666666666667,0.01,349.30151937801406,2.101636564965652e+20
2024-09-30,244.0,128.0,5.856781173960159e+17,89.0,0.3046875,0.02,585.6781173960159,2.107493346139612e+20
2024-10-01,347.0,181.0,1.0610934202663626e+18,129.0,0.281767955801105,0.03,1061.0934202663627,2.1181042803422757e+20
2024-10-02,284.0,166.0,5.237706068783138e+18,79.0,0.3132530120481928,0.03,5237.706068783138,2.170481341030107e+20
2024-10-03,268.0,168.0,1.0980649667561079e+18,85.0,0.27380952380952384,0.03,1098.0649667561079,2.181461990697668e+20
2024-10-04,277.0,175.0,8.42943155067574e+16,88.0,0.26285714285714284,0.03,84.29431550675741,2.1823049338527357e+20
2024-10-05,174.0,114.0,1.6805327570234826e+18,34.0,0.34210526315789475,0.02,1680.5327570234826,2.1991102614229706e+20
2024-10-06,251.0,162.0,6.554123395651755e+18,62.0,0.24691358024691357,0.03,6554.123395651755,2.2646514953794883e+20
2024-10-07,404.0,192.0,7.817749196116413e+16,178.0,0.203125,0.03,78.17749196116412,2.2654332702990998e+20
2024-10-08,206.0,125.0,1.0760985134778391e+18,55.0,0.336,0.02,1076.098513477839,2.276194255433878e+20
2024-10-09,206.0,130.0,2.5108941897975214e+18,41.0,0.34615384615384615,0.02,2510.8941897975214,2.301303197331853e+20
2024-10-10,487.0,268.0,9.450236901533053e+17,105.0,0.20522388059701493,0.04,945.0236901533053,2.310753434233386e+20
2024-10-11,406.0,185.0,1.308129134906587e+18,90.0,0.35135135135135137,0.03,1308.1291349065868,2.3238347255824518e+20
2024-10-12,275.0,149.0,2.81475544297731e+18,48.0,0.4429530201342282,0.02,2814.7554429773104,2.351982280012225e+20
2024-10-13,291.0,171.0,9.205907868649405e+17,54.0,0.32748538011695905,0.03,920.5907868649406,2.3611881878808743e+20
2024-10-14,248.0,141.0,3.077265294110772e+18,47.0,0.36879432624113473,0.02,3077.265294110772,2.3919608408219822e+20
2024-10-15,325.0,167.0,3.241245856635489e+18,64.0,0.3772455089820359,0.03,3241.245856635489,2.424373299388337e+20
2024-10-16,652.0,301.0,2.8011994276585436e+18,125.0,0.2857142857142857,0.05,2801.1994276585438,2.4523852936649225e+20
2024-10-17,491.0,262.0,5.7445895501619885e+17,72.0,0.4618320610687023,0.04,574.4589550161988,2.4581298832150846e+20
2024-10-18,296.0,176.0,8.885996189624929e+17,43.0,0.5965909090909091,0.03,888.599618962493,2.4670158794047095e+20
2024-10-19,206.0,143.0,6.346536658798258e+19,61.0,0.3706293706293706,0.02,63465.36658798258,3.1016695452845356e+20
2024-10-20,169.0,114.0,5.3647473393444225e+19,30.0,0.3684210526315789,0.02,53647.47339344423,3.6381442792189775e+20
2024-10-21,211.0,141.0,2.5569792592725366e+18,48.0,0.3049645390070922,0.02,2556.9792592725366,3.663714071811703e+20
2024-10-22,356.0,201.0,1.0606483377076316e+19,64.0,0.2835820895522388,0.03,10606.483377076316,3.769778905582466e+20
2024-10-23,430.0,210.0,1.0283846313369842e+19,53.0,0.4857142857142857,0.03,10283.846313369842,3.8726173687161645e+20
2024-10-24,320.0,166.0,1.1658198635640388e+19,39.0,0.5963855421686747,0.03,11658.198635640387,3.9891993550725684e+20
2024-10-25,2594.0,1265.0,1.0007716015031431e+19,1186.0,0.07588932806324111,0.21,10007.71601503143,4.089276515222883e+20
2024-10-26,1506.0,742.0,1.2100964085447857e+18,644.0,0.11994609164420485,0.12,1210.0964085447856,4.101377479308331e+20
2024-10-27,379.0,200.0,3.390076839587489e+18,72.0,0.45,0.03,3390.076839587489,4.135278247704206e+20
2024-10-28,2394.0,1157.0,6.169258570242284e+18,1096.0,0.07951598962834917,0.19,6169.258570242284,4.1969708334066283e+20
2024-10-29,1924.0,977.0,9.167486348694876e+18,862.0,0.10337768679631525,0.16,9167.486348694876,4.288645696893577e+20
2024-10-30,833.0,428.0,4.507089535483149e+18,258.0,0.24299065420560748,0.07,4507.089535483149,4.333716592248408e+20
2024-10-31,505.0,298.0,4.938429512426811e+18,169.0,0.3087248322147651,0.05,4938.429512426811,4.383100887372676e+20
2024-11-01,379.0,243.0,5.205881449053793e+18,34.0,0.6213991769547325,0.02,5205.881449053793,4.435159701863214e+20
2024-11-02,379.0,202.0,3.6785333692027064e+18,77.0,0.4504950495049505,0.02,3678.5333692027066,4.4719450355552413e+20
2024-11-03,378.0,209.0,4.2308041493073423e+18,62.0,0.45933014354066987,0.02,4230.804149307342,4.5142530770483144e+20
2024-11-04,664.0,333.0,6.282468002524339e+18,194.0,0.2822822822822823,0.03,6282.468002524339,4.577077757073558e+20
2024-11-05,966.0,499.0,1.2027654198188134e+19,360.0,0.18837675350701402,0.04,12027.654198188135,4.697354299055439e+20
