fid,interaction_id,interactions
537227,506086,108
440523,612972,108
359814,535490,108
346798,436577,108
253530,535436,108
524470,535436,108
450425,322937,108
539,353603,108
371023,370971,108
507286,535490,108
513728,276506,108
771917,778085,108
308426,250874,108
544012,455293,108
274563,409573,108
816433,445796,108
621391,197340,108
276562,247143,108
354775,460229,108
508890,621418,108
531578,440498,108
494765,535436,108
600593,447233,107
487742,426221,107
435716,283144,107
747647,428866,107
516028,456735,107
429539,504991,107
403398,452094,107
380950,3621,107
492181,401049,107
357554,484150,107
539868,521334,107
436544,618834,107
816433,401049,107
382579,401049,107
512742,512750,107
519360,517117,107
391444,504294,107
557869,450425,107
349975,443218,107
400074,403619,107
528242,12626,107
783802,527771,107
420055,443218,107
710185,535436,107
452094,15776,107
276562,243300,107
440523,618486,107
9353,308426,107
508610,754597,107
511576,515105,107
246905,403404,107
685171,19379,107
533379,542598,107
749864,439015,107
320215,535199,107
516720,500918,107
265014,535436,107
489600,416704,107
409513,515927,107
763145,535436,107
309639,315676,107
322937,439610,107
340465,535436,107
247883,419871,107
463466,508575,107
512579,478830,107
443218,420055,107
440352,203666,107
647182,296315,107
528882,3,107
529300,535436,107
438835,500474,107
593125,535436,107
428447,537227,107
477167,535436,107
509065,439702,107
492032,463466,107
518694,487457,107
18745,421163,107
430462,440766,107
400198,485585,107
767134,703814,107
274580,460229,107
481404,500144,107
315676,448502,107
685092,285141,107
497249,509042,107
492358,399339,107
445359,307834,107
448505,501799,107
407705,439396,107
366520,535436,107
448920,417059,107
456735,510956,107
322937,286402,107
513839,503238,107
237884,247143,107
509166,514136,107
429658,537227,107
645323,535436,107
528432,535436,107
341980,213396,107
489662,690583,107
354775,880,107
673659,535436,107
519844,218142,107
431880,3642,107
331948,247143,107
372614,497328,107
585995,11528,107
612743,238853,107
304336,275237,107
527711,535436,107
274868,535436,107
430462,481769,107
489857,429539,107
301677,535436,107
4973,7474,107
377025,310815,107
419350,454563,107
488510,537227,107
727990,535436,107
698231,291487,107
481120,388302,107
195117,398028,107
288204,528182,107
401659,411689,107
528882,617,107
399892,408746,107
281808,289236,107
372614,428352,107
460287,475152,107
440555,400074,107
627984,535436,107
388401,398414,107
420925,436577,107
512579,654718,107
218369,234616,107
540029,518694,107
508409,8447,107
467833,452191,107
408309,345685,107
481404,493452,107
446852,403839,107
508096,509329,107
531652,526510,107
638859,448502,107
398537,643204,107
368013,354795,107
500244,401137,107
368013,373025,107
528822,353704,107
324808,19526,107
463998,537227,107
714218,507511,107
368422,400074,107
816433,462351,107
515806,561012,107
2163,437433,107
391793,409573,107
484256,445864,107
259242,301772,107
562646,535436,107
447048,420671,107
540043,501794,107
757443,757413,107
437559,378422,107
528150,478830,107
2134,395346,107
475285,260566,107
385882,519965,107
322100,535436,107
397488,535953,107
416887,343261,107
519360,582633,107
618834,218142,107
683365,440766,107
471150,450425,107
320215,510796,107
612959,479318,107
449882,503907,107
535490,486560,107
481404,500537,107
500590,501935,107
816433,343971,107
288013,512874,107
355110,293168,107
288013,439610,107
460287,444455,107
514036,237884,107
273708,196041,107
474262,535436,107
377426,440766,107
449882,563445,107
300917,535436,107
420055,405979,107
528961,472896,107
421955,221326,107
2904,250874,107
428341,434955,107
683581,535436,107
324808,257241,107
691278,644371,107
500590,505633,107
514198,420554,107
750062,238032,107
468732,514036,107
499008,327775,107
694089,535436,107
634910,238853,107
612743,4567,107
461031,283144,107
559849,436577,107
328924,419991,107
514505,627051,107
600229,503541,107
645767,378275,107
368422,8476,107
503566,416704,107
765086,713598,107
535490,543820,107
395083,311223,107
14537,336567,107
382802,243294,107
600593,284679,107
480642,508994,107
436048,486435,107
706087,511576,107
349975,333061,107
499057,394819,107
603487,448951,107
344985,478830,107
481404,401441,107
521007,563445,107
398509,535436,107
445864,553423,107
538690,637730,107
340897,446581,107
349599,468256,107
307726,457675,107
403020,460229,107
246386,535436,107
456735,500707,107
404803,323144,107
360262,308827,107
357393,431315,107
433335,370988,107
816433,285998,107
191503,3652,107
285462,341438,107
621391,395346,107
427401,535436,107
365934,388262,107
415523,8447,107
481404,459311,107
500329,18745,107
460287,633100,107
368013,305843,107
597941,631749,107
817404,328924,107
503362,433866,107
191503,328124,107
372745,386770,107
508381,309710,106
343971,597941,106
533036,535436,106
230869,535436,106
295169,326306,106
768445,688946,106
373923,386770,106
481404,502438,106
504228,420055,106
480682,323144,106
342855,311933,106
406921,511893,106
614273,500861,106
423770,403619,106
460287,236443,106
445335,445359,106
315272,343261,106
333586,535436,106
532814,427237,106
311516,339205,106
498476,306237,106
441593,380030,106
247653,513728,106
460287,263843,106
500341,433824,106
535953,515756,106
427685,433756,106
726822,743749,106
1407,4256,106
435513,380400,106
301385,234616,106
525136,423311,106
403142,400461,106
297057,482024,106
513839,291515,106
370162,20118,106
395083,403619,106
441008,637730,106
685171,519236,106
416704,463466,106
401441,394889,106
270138,597938,106
368422,349816,106
534280,354760,106
428352,508493,106
699156,99,106
460287,445301,106
443218,411120,106
337056,350228,106
286367,423769,106
557805,531209,106
332469,449882,106
416704,518780,106
368422,4905,106
627844,535436,106
430767,698191,106
406921,467671,106
460287,436037,106
508575,394819,106
410577,354760,106
779890,733239,106
787520,535436,106
514448,327374,106
497116,481970,106
462989,330802,106
323063,418352,106
511274,416707,106
531649,430462,106
440220,515512,106
460287,444071,106
567248,275519,106
16255,18469,106
816433,548711,106
528882,3642,106
535238,535208,106
394895,434889,106
601169,245579,106
340132,337090,106
500619,485415,106
423378,309043,106
330122,535436,106
633046,601191,106
579277,535436,106
344930,535436,106
382384,398028,106
644823,718636,106
430660,611765,106
323070,285998,106
508096,419871,106
481404,787999,106
443218,416704,106
504131,500941,106
514198,315697,106
635893,309710,106
14191,14988,106
8207,349775,106
736718,733686,106
382905,306237,106
533729,535436,106
468689,10095,106
599742,400074,106
666751,535436,106
553423,542585,106
306729,646581,106
563445,503566,106
553423,510831,106
704973,535436,106
511996,512534,106
476246,488848,106
526072,501087,106
268649,276559,106
513728,305843,106
462989,309043,106
428687,22761,106
614273,514366,106
608640,296315,106
403782,365934,106
504228,401137,106
265048,370263,106
635826,501087,106
434889,394895,106
253746,458767,106
5787,12480,106
514198,403090,106
685171,377453,106
472680,419388,106
10144,13803,106
737719,464991,106
435716,437559,106
680223,535436,106
512741,417059,106
560695,551501,106
477292,407021,106
534773,501087,106
637966,713598,106
514935,611765,106
508756,500256,106
534280,309710,106
250874,214598,106
396088,482887,106
285998,378422,106
406952,502333,106
401049,445864,106
276605,535436,106
503344,394819,106
796989,592349,106
734400,1137,106
387207,440747,106
508096,432952,106
386070,535436,106
482677,553423,106
542253,534760,106
467833,433983,106
427634,516216,106
508994,439396,106
497899,198149,106
324790,326492,106
17476,535436,106
470886,20118,106
467833,434985,106
816433,478311,106
486560,275237,106
540272,535436,106
543820,304336,106
468545,612367,106
445335,397392,106
599742,269321,106
416704,425933,106
627302,590111,106
463466,478906,106
403619,21114,106
616200,535436,106
545099,537227,106
618624,519769,106
516720,461351,106
498205,535436,106
2211,198783,106
275237,535490,106
511241,413352,106
394889,406952,106
439313,510465,106
324405,316101,106
519163,512034,106
261065,535436,106
418352,309715,106
343971,420229,106
507209,579824,106
543311,535436,106
18723,269694,106
368422,217780,106
245124,403619,106
384506,265182,106
500286,535436,106
386213,243300,106
507513,510843,106
624840,4482,106
518780,288013,106
522483,535436,106
611651,458191,106
544918,535436,106
368056,539,106
260808,535436,106
315697,408746,106
322937,419871,106
12567,6596,106
433866,439396,106
483003,388302,106
324808,239658,106
437719,269991,106
468545,342551,106
406863,400429,106
332469,394023,106
423036,11528,106
516246,534207,106
621391,421661,106
703586,535436,106
648468,404923,106
289811,552706,106
531062,451605,106
481404,419386,106
618486,440523,106
440766,436195,106
679592,535436,106
517939,434985,106
412043,649106,106
522558,535436,106
395346,5494,106
285604,193928,106
621471,13267,106
464957,343261,106
385436,333061,106
378055,307834,106
460287,407281,106
512251,502254,106
550240,419578,105
760564,689915,105
419871,502438,105
328952,535436,105
499373,648887,105
14351,435085,105
505112,443225,105
504046,351598,105
409462,344203,105
436577,373934,105
608081,241763,105
490240,486368,105
246224,511195,105
245739,535436,105
443909,553423,105
359814,440334,105
371729,382998,105
512579,261360,105
14537,395053,105
445864,419386,105
265323,644972,105
402010,462989,105
423457,378285,105
423378,247018,105
516216,754098,105
461936,514973,105
436207,465392,105
525421,334849,105
500428,496925,105
291140,394889,105
744094,535436,105
518694,628552,105
503980,311933,105
635910,218142,105
447623,563445,105
491420,307726,105
430244,311223,105
600229,535953,105
224429,190218,105
460287,516505,105
507286,440523,105
375245,253127,105
285998,379435,105
347171,295446,105
513450,521630,105
349789,349599,105
308045,392597,105
518884,272115,105
461852,602,105
241556,535436,105
312016,254022,105
379673,419991,105
481404,380400,105
324808,249941,105
379286,382998,105
511753,326492,105
786858,700248,105
613579,535436,105
639629,789606,105
557799,565422,105
310292,15792,105
409573,14351,105
349599,420374,105
216548,335852,105
423311,442770,105
525186,535436,105
462729,430327,105
249562,535436,105
304336,486560,105
467833,377453,105
440334,543820,105
443863,504678,105
500256,462351,105
625198,247143,105
10144,327165,105
416704,366037,105
509042,453244,105
395500,294370,105
210201,436577,105
460287,302926,105
460287,511792,105
511842,553423,105
377944,429539,105
460229,510956,105
533669,535436,105
12400,318213,105
745681,535436,105
486954,644583,105
488602,733464,105
600229,394889,105
460287,9138,105
702990,535436,105
488330,535436,105
394889,416704,105
368422,440524,105
428687,406088,105
480305,563445,105
292506,387202,105
621471,416401,105
519142,503208,105
612972,440523,105
443863,428361,105
451841,781098,105
368422,426,105
501935,420290,105
646093,542351,105
293760,365209,105
544853,306215,105
381369,401441,105
522507,535436,105
293760,340132,105
505435,407705,105
307199,274272,105
522124,535436,105
690212,507286,105
446697,2904,105
561142,535436,105
532909,535436,105
324808,352031,105
505430,280346,105
326040,410690,105
512579,521334,105
196045,350766,105
460287,308369,105
280346,522918,105
401441,499527,105
306237,335897,105
507805,514203,105
368422,3647,105
520276,412843,105
360196,432952,105
619822,526525,105
480642,453804,105
625198,436577,105
368422,4196,105
445359,445335,105
529465,508096,105
443218,505435,105
526060,535436,105
537227,545198,105
418881,418752,105
816433,345093,105
368181,196045,105
518185,757535,105
311223,511843,105
528278,529465,105
679732,535436,105
462989,423378,105
385571,247143,105
475152,483365,105
261625,302556,105
563445,529465,105
14787,535436,105
666784,535436,105
605211,535436,105
200375,602,105
508096,370162,105
13944,535436,105
277296,243282,105
486464,351827,105
538374,291942,105
303901,535436,105
511842,459572,105
455837,388302,105
440220,253127,105
531126,535436,105
518780,496925,105
376582,13089,105
599948,438822,105
632349,573158,105
535953,504228,105
332571,311933,105
504228,518780,105
309043,239748,105
511576,726029,105
717020,535436,105
426349,441008,105
618834,416401,105
511655,14260,105
371371,15141,105
432062,447318,105
427634,689915,105
440220,247143,105
195117,460892,105
460287,189874,105
416704,394889,105
433402,472060,105
560695,521334,105
537227,545079,105
460847,482024,105
192207,535436,105
488848,396088,105
612988,244479,105
518694,490240,105
387329,269694,105
509756,433570,105
315676,309639,105
453613,249121,105
373379,509777,105
576810,535436,105
445359,349816,105
525203,535436,105
637069,520185,105
503362,489600,105
528914,510956,105
552862,393070,105
322937,518780,105
544105,531649,105
482953,8447,105
488602,511576,105
612196,682116,105
456555,248226,105
396125,553423,105
193976,224672,105
816433,445864,105
360623,355110,105
339515,511955,105
460287,331061,105
531649,508096,105
378422,332316,105
510831,402000,105
563445,529465,105
406863,467671,105
786858,600379,105
368422,467347,105
309043,401818,105
614273,402888,105
606812,535436,105
432062,503362,105
368422,380287,105
514448,218142,105
369048,526579,105
401049,812981,105
508096,504228,105
443863,394819,105
418670,535436,105
420880,270138,105
482872,261625,105
8447,395131,105
786858,343779,105
266782,4482,105
448944,518109,105
16255,487457,105
532589,535436,104
508188,418456,104
292783,318213,104
288578,263664,104
416649,429539,104
579583,428449,104
508096,485999,104
338870,255345,104
500184,511221,104
293159,526662,104
486560,535490,104
516246,613310,104
493739,266782,104
443225,430244,104
239828,304336,104
335852,334050,104
490946,521143,104
816433,383877,104
272116,410577,104
419350,501169,104
514906,611765,104
438214,533952,104
537086,14511,104
757477,757413,104
612367,237884,104
5787,4877,104
483164,276588,104
517425,456735,104
481404,292506,104
439313,698191,104
316088,14351,104
370263,360623,104
