transaction_date,address,cnt,total_transferred,direction,total_transferred_in_tokens,net_transferred,net_transferred_in_tokens
2024-06-18,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,844178864999373,in,0.844178864999373,8224589547107240621,63564.821768235895
2024-06-18,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,348,296286735055301743,in,296.28673505530173,8520876282162542364,63861.108503291194
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,435,381034898739540550,in,381.03489873954055,8901911180902082914,64242.143402030735
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,397,347799836750029710,in,347.79983675002967,-9197033056057438992,64589.94323878077
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,446,390272685940341360,in,390.2726859403414,-8806760370117097632,64980.21592472111
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,411,359951389328627070,in,359.95138932862704,-8446808980788470562,65340.16731404974
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,427,373904689229628750,in,373.90468922962873,-8072904291558841812,65714.07200327936
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,439,384676783274201930,in,384.6767832742019,-7688227508284639882,66098.74878655357
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,622,546715006370020820,in,546.7150063700208,-7141512501914619062,66645.46379292359
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3,2606646258974630,in,2.60664625897463,-7138905855655644432,66648.07043918256
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,462,404571494850017700,in,404.5714948500177,-6734334360805626732,67052.64193403258
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,447,391691823114555510,in,391.6918231145555,-6342642537691071222,67444.33375714713
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,383,335225995383052210,in,335.22599538305224,-6007416542308019012,67779.55975253019
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,881678716275790,in,0.88167871627579,-6006534863591743222,67780.44143124647
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,441,386094631698078850,in,386.0946316980789,-5620440231893664372,68166.53606294453
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,881678716275790,in,0.88167871627579,-5619558553177388582,68167.41774166081
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,294,248304566282616680,in,248.30456628261663,-5371253986894771902,68415.72230794343
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,851498637602180,in,0.85149863760218,-5370402488257169722,68416.57380658103
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,321,271073364596039030,in,271.073364596039,-5099329123661130692,68687.64717117707
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,304,256811342847459350,in,256.81134284745934,-4842517780813671342,68944.45851402453
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,303,255918795153961520,in,255.91879515396153,-4586598985659709822,69200.3773091785
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,335,282953296466573900,in,282.9532964665739,-4303645689193135922,69483.33060564507
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,306,258432242010872410,in,258.4322420108724,-4045213447182263512,69741.76284765595
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,308,260085980419001990,in,260.085980419002,-3785127466763261522,70001.84882807494
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,325,274438310090552100,in,274.4383100905521,-3510689156672709422,70276.2871381655
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4,3373155305692200,in,3.3731553056922,-3507316001367017222,70279.66029347118
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,494,416913072700151900,in,416.9130727001519,-3090402928666865322,70696.57336617135
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,291,245758280180989270,in,245.7582801809893,-2844644648485876052,70942.33164635234
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,315,266030051259858990,in,266.03005125985896,-2578614597226017062,71208.36169761218
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,294,250364911744791630,in,250.3649117447916,-2328249685481225432,71458.72660935698
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,851498637602180,in,0.85149863760218,-2327398186843623252,71459.57810799459
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,416,354245314303282519,in,354.2453143032825,-1973152872540340733,71813.82342229786
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,300,255478766028354852,in,255.47876602835484,-1717674106511985881,72069.30218832623
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,2,1702997275204360,in,1.70299727520436,-1715971109236781521,72071.00518560142
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,304,258882329349788501,in,258.8823293497885,-1457088779886993020,72329.88751495122
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,302,257176900845609070,in,257.17690084560905,-1199911879041383950,72587.06441579682
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,322,274207684007311027,in,274.20768400731106,-925704195034072923,72861.27209980413
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,321,273360237418000632,in,273.3602374180006,-652343957616072291,73134.63233722214
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,320,272516032467323665,in,272.51603246732367,-379827925148748626,73407.14836968946
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,293,249523948432748091,in,249.52394843274809,-130303976716000535,73656.6723181222
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,342,291244140036621483,in,291.2441400366215,160940163320620948,73947.91645815883
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,309,263139822537799401,in,263.1398225377994,424079985858420349,74211.05628069662
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,2,1702997275204360,in,1.70299727520436,425782983133624709,74212.75927797183
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,276,235458285670236561,in,235.45828567023656,661241268803861270,74448.21756364207
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,266,226955285072751950,in,226.95528507275193,888196553876613220,74675.17284871482
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,287,244867168315303733,in,244.86716831530376,1133063722191916953,74920.04001703013
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,252,214969385410782408,in,214.9693854107824,1348033107602699361,75135.0094024409
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,271,231203437058974129,in,231.20343705897417,1579236544661673490,75366.21283949987
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,239,203916154296556439,in,203.91615429655644,1783152698958229929,75570.12899379643
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,261,222640166836127241,in,222.64016683612724,2005792865794357170,75792.76916063257
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,226,192789260306887687,in,192.78926030688768,2198582126101244857,75985.55842093944
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,367,312944746095502645,in,312.94474609550264,2511526872196747502,76298.50316703496
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,20,17046180945210740,in,17.04618094521074,2528573053141958242,76315.54934798017
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,282,240585533203880289,in,240.5855332038803,2769158586345838531,76556.13488118404
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,277,236303898092456845,in,236.3038980924568,3005462484438295376,76792.4387792765
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,264,226943182985973386,in,226.94318298597335,3232405667424268762,77019.38196226247
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,288,247590665026326232,in,247.59066502632623,3479996332450594994,77266.97262728881
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,249,214062575887909234,in,214.06257588790925,3694058908338504228,77481.03520317671
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,20,17180113446015800,in,17.1801134460158,3711239021784520028,77498.21531662272
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,281,241577625320220702,in,241.5776253202207,3952816647104740730,77739.79294194294
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,253,217507554550007790,in,217.50755455000777,4170324201654748520,77957.30049649296
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,280,240709663675024516,in,240.7096636750245,4411033865329773036,78198.01016016798
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,606,520727600899291264,in,520.7276008992912,4931761466229064300,78718.73776106727
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,262,225216215668476410,in,225.2162156684764,5156977681897540710,78943.95397673575
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,269,231251645306820430,in,231.2516453068204,5388229327204361140,79175.20562204257
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,268,230338903797147264,in,230.33890379714725,5618568231001508404,79405.54452583971
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,268,230379205675176546,in,230.37920567517656,5848947436676684950,79635.9237315149
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,1718011344601580,in,1.71801134460158,5850665448021286530,79637.64174285949
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3,2577017016902370,in,2.57701701690237,5853242465038188900,79640.2187598764
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,318,277920303823664694,in,277.9203038236647,6131162768861853594,79918.13906370006
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,314,274151132669866437,in,274.15113266986646,6405313901531720031,80192.29019636993
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,319,278513584752009492,in,278.5135847520095,6683827486283729523,80470.80378112194
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1456,1259303761404226818,in,1259.3037614042269,7943131247687956341,81730.10754252617
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,303,264382609693229379,in,264.38260969322937,8207513857381185720,81994.4901522194
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,310,270607130458071255,in,270.60713045807125,8478120987839256975,82265.09728267747
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,306,266837959304272998,in,266.837959304273,8744958947143529973,82531.93524198173
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,863483658748488,in,0.863483658748488,8745822430802278461,82532.79872564049
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,19,16496257093022502,in,16.496257093022503,8762318687895300963,82549.29498273351
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,318,277560033516459774,in,277.5600335164598,9039878721411760737,82826.85501624996
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,307,268376949789030711,in,268.37694978903073,-9138488402508760168,83095.23196603899
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,321,280735923741913233,in,280.73592374191327,-8857752478766846935,83375.9678897809
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,323,282282755905807749,in,282.28275590580773,-8575469722861039186,83658.25064568671
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,435,392990496047791552,in,392.9904960477916,-8182479226813247634,84051.24114173451
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,430,388235550534861410,in,388.23555053486143,-7794243676278386224,84439.47669226937
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,404,364947802773132003,in,364.947802773132,-7429295873505254221,84804.4244950425
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,407,367612681321097990,in,367.612681321098,-7061683192184156231,85172.0371763636
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,431,389538447639639106,in,389.5384476396391,-6672144744544517125,85561.57562400324
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,441,398259579350242204,in,398.2595793502422,-6273885165194274921,85959.83520335348
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,908517447149103,in,0.908517447149103,-6272976647747125818,85960.74372080063
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,490,444354452891062623,in,444.3544528910626,-5828622194856063195,86405.09817369169
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,435,392929822254310230,in,392.9298222543102,-5435692372601752965,86798.027995946
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,434,391596588252791873,in,391.5965882527919,-5044095784348961092,87189.6245841988
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,11,9933018125158811,in,9.933018125158812,-5034162766223802281,87199.55760232396
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,409,369642074492580823,in,369.6420744925808,-4664520691731221458,87569.19967681654
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,417,376697855792589020,in,376.697855792589,-4287822835938632438,87945.89753260913
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,414,364303263546830364,in,364.3032635468303,-3923519572391802074,88310.20079615596
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,878180550408442,in,0.878180550408442,-3922641391841393632,88311.07897670637
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,423,372237576653745316,in,372.23757665374535,-3550403815187648316,88683.31655336011
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,383,337187075020505071,in,337.18707502050506,-3213216740167143245,89020.50362838061
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,779,684593659219999902,in,684.5936592199998,-2528623080947143343,89705.09728760061
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,878180550408442,in,0.878180550408442,-2527744900396734901,89705.97546815102
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,432,380279298296996677,in,380.2792982969966,-2147465602099738224,90086.25476644802
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,417,366999181504533638,in,366.9991815045336,-1780466420595204586,90453.25394795256
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,420,369695099462236912,in,369.69509946223695,-1410771321132967674,90822.9490474148
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,417,367152622270728508,in,367.1526222707285,-1043618698862239166,91190.10166968552
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4,3512722201633768,in,3.512722201633768,-1040105976660605398,91193.61439188715
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,426,374780053845253720,in,374.7800538452537,-665325922815351678,91568.3944457324
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,423,372452393726418134,in,372.4523937264181,-292873529088933544,91940.84683945884
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,878180550408442,in,0.878180550408442,-291995348538525102,91941.72502000924
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,432,380156545684040781,in,380.1565456840408,88161197145515679,92321.88156569329
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,2,1756361100816884,in,1.756361100816884,89917558246332563,92323.6379267941
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,326,289794367700739606,in,289.7943677007396,379711925947072169,92613.43229449484
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,333,296142456384332937,in,296.14245638433295,675854382331405106,92909.57475087915
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,2,1787049254055858,in,1.787049254055858,677641431585460964,92911.36180013322
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,372,330849792396825426,in,330.8497923968254,1008491223982286390,93242.21159253005
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,359,319257326319061806,in,319.2573263190618,1327748550301348196,93561.4689188491
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,362,321821129832148308,in,321.8211298321483,1649569680133496504,93883.29004868126
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,893524627027929,in,0.893524627027929,1650463204760524433,93884.18357330828
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,893524627027929,in,0.893524627027929,1651356729387552362,93885.07709793533
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,358,318387155765633334,in,318.38715576563334,1969743885153185696,94203.46425370096
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,893524627027929,in,0.893524627027929,1970637409780213625,94204.35777832798
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,324,287820485857888092,in,287.8204858578881,2258457895638101717,94492.17826418586
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,349,310392142269580887,in,310.39214226958086,2568850037907682604,94802.57040645544
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,366,325558706855456223,in,325.5587068554562,2894408744763138827,95128.12911331088
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,653,582560772578858814,in,582.5607725788587,3476969517341997641,95710.68988588976
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,339,301293417484105398,in,301.2934174841054,3778262934826103039,96011.98330337384
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,488,425566186970815532,in,425.5661869708156,4203829121796918571,96437.54949034468
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,452,394186799534060471,in,394.18679953406047,4598015921330979042,96831.73628987874
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,688,599902033565380323,in,599.9020335653804,5197917954896359365,97431.63832344412
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,464,404841836228522411,in,404.8418362285224,5602759791124881776,97836.48015967265
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,457,398537652301202831,in,398.5376523012028,6001297443426084607,98235.01781197384
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,870170553428472,in,0.870170553428472,6002167613979513079,98235.88798252727
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,5,4368601938252383,in,4.368601938252383,6006536215917765462,98240.25658446552
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,519,452843210035968555,in,452.8432100359686,6459379425953734017,98693.0997945015
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,466,406440183966499171,in,406.4401839664992,6865819609920233188,99099.539978468
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,449,391771528755985308,in,391.7715287559853,7257591138676218496,99491.31150722396
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,500,436203474494167449,in,436.20347449416744,7693794613170385945,99927.51498171814
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,473,412584625353828544,in,412.5846253538285,8106379238524214489,100340.09960707196
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,471,410915280931411692,in,410.9152809314117,8517294519455626181,100751.01488800338
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,321,284976195294770945,in,284.97619529477095,8802270714750397126,101035.99108329815
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,344,305394714515833755,in,305.39471451583375,9107665429266230881,101341.385797814
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,296,262773356256878470,in,262.77335625687846,-9076305288186442265,101604.15915407086
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,341,302726109417788170,in,302.72610941778817,-8773579178768654095,101906.88526348866
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,852,756455511619174165,in,756.4555116191741,-8017123667149479930,102663.34077510783
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,348,308946393413987735,in,308.9463934139877,-7708177273735492195,102972.2871685218
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,299,265457710609321880,in,265.4577106093219,-7442719563126170315,103237.74487913112
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,306,271654976464478470,in,271.65497646447847,-7171064586661691845,103509.39985559562
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,887919724538495,in,0.887919724538495,-7170176666937153350,103510.28777532016
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,304,269886405902046630,in,269.88640590204665,-6900290261035106720,103780.1741812222
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,288,255676055866108135,in,255.67605586610813,-6644614205168998585,104035.8502370883
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,352,312501706755464290,in,312.50170675546434,-6332112498413534295,104348.35194384378
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,234,207282848699484130,in,207.28284869948413,-6124829649714050165,104555.63479254326
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,230,203717208429090900,in,203.7172084290909,-5921112441284959265,104759.35200097234
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,253,224026865192991135,in,224.02686519299112,-5697085576091968130,104983.37886616534
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,239,211819830048320405,in,211.81983004832043,-5485265746043647725,105195.19869621366
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1012,896549432243694265,in,896.5494322436942,-4588716313799953460,106091.74812845736
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,249,220545857757609980,in,220.54585775761,-4368170456042343480,106312.29398621497
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,243,215282030187032210,in,215.28203018703223,-4152888425855311270,106527.576016402
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,248,219677956810848360,in,219.67795681084831,-3933210469044462910,106747.25397321284
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,222,196548313294965740,in,196.54831329496577,-3736662155749497170,106943.8022865078
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3,2660124730292910,in,2.66012473029291,-3734002031019204260,106946.4624112381
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,229,202839903833994605,in,202.83990383399455,-3531162127185209655,107149.3023150721
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,253,224111498028003210,in,224.1114980280032,-3307050629157206445,107373.41381310012
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,285,249369089691879759,in,249.36908969187976,-3057681539465326686,107622.78290279198
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,885,775850549715059955,in,775.85054971506,-2281830989750266731,108398.63345250704
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,256,224237465753925820,in,224.23746575392585,-2057593523996340911,108622.87091826096
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,877304595096295,in,0.877304595096295,-2056716219401244616,108623.74822285608
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,277,242477556743770651,in,242.47755674377063,-1814238662657473965,108866.22577959984
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,266,232742603655937238,in,232.74260365593724,-1581496059001536727,109098.96838325578
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,260,227605679898020720,in,227.60567989802072,-1353890379103516007,109326.5740631538
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,294,257321232742262526,in,257.3212327422625,-1096569146361253481,109583.89529589606
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,254,222257249785668782,in,222.25724978566876,-874311896575584699,109806.15254568172
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,272,238006431226515008,in,238.00643122651505,-636305465349069691,110044.15897690823
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,287,251208301423846517,in,251.20830142384656,-385097163925223174,110295.36727833208
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3,2631913785288885,in,2.631913785288885,-382465250139934289,110297.99919211738
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,280,245053068834543424,in,245.0530688345434,-137412181305390865,110543.05226095192
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,2,1726408342934534,in,1.726408342934534,-135685772962456331,110544.77866929486
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,259,223958791481859618,in,223.9587914818596,88273018519403287,110768.73746077673
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,247,213560109244407159,in,213.56010924440716,301833127763810446,110982.29757002112
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,249,215313339040571863,in,215.31333904057183,517146466804382309,111197.6109090617
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,235,203148016280339615,in,203.1480162803396,720294483084721924,111400.75892534204
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,262,226508171816416164,in,226.50817181641617,946802654901138088,111627.26709715844
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,266,230054863588590827,in,230.0548635885908,1176857518489728915,111857.32196074704
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,260,224835406379941970,in,224.835406379942,1401692924869670885,112082.15736712696
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,248,214476956322334766,in,214.47695632233476,1616169881192005651,112296.63432344933
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,250,216176543212039130,in,216.17654321203915,1832346424404044781,112512.81086666136
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,2,1739819069549619,in,1.739819069549619,1834086243473594400,112514.55068573092
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1093,944219749377552506,in,944.2197493775524,2778305992851146906,113458.77043510844
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,275,237756647498720805,in,237.7566474987208,3016062640349867711,113696.52708260718
2024-07-03,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1,876614898082352,in,0.876614898082352,3016939255247950063,113697.40369750526
2024-07-03,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,286,251412445412041142,in,251.41244541204117,3268351700659991205,113948.8161429173
2024-07-03,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,260,228620458061899990,in,228.6204580619,3496972158721891195,114177.4366009792
2024-07-03,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,271,238630194805823632,in,238.6301948058236,3735602353527714827,114416.06679578502
