project_id,project_name,first_commit_date,last_commit_date,repos,stars,forks,contributors,contributors_6_months,new_contributors_6_months,avg_fulltime_devs_6_months,avg_active_devs_6_months,commits_6_months,issues_opened_6_months,issues_closed_6_months,pull_requests_opened_6_months,pull_requests_merged_6_months,project_id_1,num_contracts,first_txn_date,total_txns,total_l2_gas,total_users,txns_6_months,l2_gas_6_months,users_6_months,new_user_count,active_users,high_frequency_users,more_active_users,less_active_users,multi_project_users
MasCn8A_o8kC9nGKtRvM7adeF71m8wFcEXGqiwXJdFM=,Clover,2020-09-25 09:00:03.000000 UTC,2023-08-31 07:19:55.000000 UTC,43.0,198.0,107.0,35.0,0.0,0.0,0.0,0.0,,1.0,,9.0,,MasCn8A_o8kC9nGKtRvM7adeF71m8wFcEXGqiwXJdFM=,70.0,,,,,,,,,,,,,
bFo7I5DiugfNYOO5SbAghUg3g5-lpiT5FIAUW741Cdc=,Rari,2020-09-17 17:43:50.000000 UTC,2022-10-25 22:09:23.000000 UTC,50.0,1309.0,354.0,45.0,0.0,0.0,0.0,0.0,,,,,,bFo7I5DiugfNYOO5SbAghUg3g5-lpiT5FIAUW741Cdc=,57.0,,,,,,,,,,,,,
YUqht7zi8uSZwoiM1EcIyq7qPZQarV7QIjrHnkucs_8=,Tornado Cash,2019-07-17 21:26:50.000000 UTC,2022-08-08 14:49:45.000000 UTC,39.0,2113.0,1649.0,57.0,0.0,0.0,0.0,0.0,,,,,,YUqht7zi8uSZwoiM1EcIyq7qPZQarV7QIjrHnkucs_8=,47.0,,,,,,,,,,,,,
pB0PO6kCu0DGduFEuLFdZn2lUorevgWMbo4fZfa1fyE=,Ren,2018-06-26 05:36:50.000000 UTC,2023-04-14 15:08:35.000000 UTC,69.0,1204.0,652.0,52.0,0.0,0.0,0.0,0.0,,2.0,,,,pB0PO6kCu0DGduFEuLFdZn2lUorevgWMbo4fZfa1fyE=,88.0,2021-11-01,152.0,1378226363.0,1.0,,,,,,,,,
z6jp0rQNhHIRyLKOZkkqF00C6fTkfIGDoRn1LCnuJYg=,Multichain (Anyswap),2020-06-24 06:26:35.000000 UTC,2023-07-11 06:36:56.000000 UTC,37.0,711.0,882.0,37.0,0.0,0.0,0.0,0.0,,2.0,,2.0,,z6jp0rQNhHIRyLKOZkkqF00C6fTkfIGDoRn1LCnuJYg=,63.0,2021-12-01,263.0,174462592.0,70.0,34.0,13770410.0,17.0,4.0,4.0,0.0,0.0,4.0,4.0
u0wSrUU-Aa7iN0KZg8VrjNWOZ6ywuJrAbVEPYej9KhQ=,pNetwork,2015-12-14 17:05:31.000000 UTC,2024-01-22 11:47:16.000000 UTC,57.0,1825.0,1010.0,71.0,3.0,1.0,0.0,0.3333333333333333,9.0,4.0,1.0,2.0,1.0,u0wSrUU-Aa7iN0KZg8VrjNWOZ6ywuJrAbVEPYej9KhQ=,79.0,,,,,,,,,,,,,
JJcf9txLJXFqk2GQ4xbQKbo8z0F1nCLo1bzHAT6jcrQ=,Liquality,2018-08-30 12:29:34.000000 UTC,2024-02-26 23:47:47.000000 UTC,50.0,455.0,378.0,46.0,3.0,0.0,1.1666666666666667,2.5,654.0,15.0,,179.0,134.0,JJcf9txLJXFqk2GQ4xbQKbo8z0F1nCLo1bzHAT6jcrQ=,60.0,,,,,,,,,,,,,
JGeDyNHH6QCFwyTjHD4pnu6ZY-fiEhk31FoqmEzCZXc=,Wanchain,2017-07-10 03:04:08.000000 UTC,2024-01-23 05:41:35.000000 UTC,59.0,545.0,314.0,60.0,3.0,2.0,0.1666666666666666,1.0,47.0,,,2.0,1.0,JGeDyNHH6QCFwyTjHD4pnu6ZY-fiEhk31FoqmEzCZXc=,72.0,,,,,,,,,,,,,
R53-wLqj8yHCechqELqPqy_f6z_DeiCW5VoruScVFiA=,Kenshi,2021-11-15 19:41:43.000000 UTC,2024-02-26 22:22:53.000000 UTC,30.0,57.0,22.0,7.0,4.0,3.0,0.6666666666666666,1.3333333333333333,544.0,,,74.0,67.0,R53-wLqj8yHCechqELqPqy_f6z_DeiCW5VoruScVFiA=,36.0,,,,,,,,,,,,,
dpBN87cdr2ACkKrJ_Vs0K8gc8jawibFWaeiGoQNjw-o=,NFTEarth,2023-01-09 06:30:17.000000 UTC,2024-02-27 00:55:06.000000 UTC,55.0,20.0,12.0,12.0,4.0,0.0,2.3333333333333335,3.1666666666666665,746.0,1.0,4.0,2.0,1.0,dpBN87cdr2ACkKrJ_Vs0K8gc8jawibFWaeiGoQNjw-o=,203.0,2023-02-01,7392.0,5179643463.0,579.0,4958.0,2410215049.0,290.0,155.0,204.0,0.0,21.0,183.0,160.0
pV_Z53TBnIo7GveHVKF2nbDblgA-MDoo0dO59a_IayA=,Witnet,2017-12-20 11:05:03.000000 UTC,2024-02-26 09:31:41.000000 UTC,47.0,782.0,412.0,46.0,6.0,0.0,1.0,5.166666666666667,447.0,219.0,191.0,235.0,166.0,pV_Z53TBnIo7GveHVKF2nbDblgA-MDoo0dO59a_IayA=,52.0,,,,,,,,,,,,,
mHO_qeM_Ll4SreHr6b2DRE3v3FJFoeRYd3U-lknCJTQ=,Badger DAO,2020-11-19 13:16:43.000000 UTC,2024-02-23 17:01:04.000000 UTC,49.0,247.0,164.0,49.0,6.0,0.0,0.3333333333333333,2.5,153.0,93.0,107.0,49.0,38.0,mHO_qeM_Ll4SreHr6b2DRE3v3FJFoeRYd3U-lknCJTQ=,84.0,,,,,,,,,,,,,
k5ip2ng8cFp1NCCK9GmxeHKrGnciiE2JUd0uD8Fffb8=,LexDAO,2019-10-15 18:57:26.000000 UTC,2024-02-19 22:16:39.000000 UTC,101.0,749.0,262.0,54.0,6.0,1.0,0.1666666666666666,2.0,103.0,,5.0,14.0,10.0,k5ip2ng8cFp1NCCK9GmxeHKrGnciiE2JUd0uD8Fffb8=,170.0,,,,,,,,,,,,,
7sXwowBTIQFQFWBqzwTewe4f-RG5DUvutSgm114HFT8=,Compound,2018-05-22 23:01:56.000000 UTC,2024-02-23 22:16:06.000000 UTC,35.0,3199.0,2061.0,71.0,7.0,1.0,0.1666666666666666,1.6666666666666667,35.0,6.0,,55.0,39.0,7sXwowBTIQFQFWBqzwTewe4f-RG5DUvutSgm114HFT8=,83.0,2023-05-01,28057.0,18882512736.0,4866.0,21438.0,15006959191.0,4019.0,2065.0,2879.0,0.0,257.0,2622.0,2382.0
31Qq136pHiQzSts07x8uD4rcbs4JZmHTeOutv2uehm4=,Hats Protocol,2022-04-29 17:16:37.000000 UTC,2024-02-23 22:23:51.000000 UTC,38.0,105.0,51.0,10.0,7.0,3.0,1.8333333333333333,4.0,603.0,10.0,12.0,131.0,101.0,31Qq136pHiQzSts07x8uD4rcbs4JZmHTeOutv2uehm4=,57.0,2023-03-01,175.0,208301376.0,13.0,104.0,114976190.0,8.0,3.0,4.0,0.0,3.0,1.0,1.0
DMdlcdPuN0SAxdl4I2x4gf9Qi1gQuLG8qfRxcuCaf7k=,Meson Network,2020-10-25 00:49:47.000000 UTC,2024-02-09 05:53:37.000000 UTC,61.0,167.0,79.0,13.0,8.0,5.0,0.1666666666666666,1.8333333333333333,71.0,80.0,8.0,53.0,48.0,DMdlcdPuN0SAxdl4I2x4gf9Qi1gQuLG8qfRxcuCaf7k=,79.0,,,,,,,,,,,,,
R2QXJn5LhDU_lJseQ4TGN2A0FzYCVYqPQhXYr4c7P_U=,InstaDapp,2018-10-24 17:12:18.000000 UTC,2024-02-24 14:01:33.000000 UTC,44.0,872.0,424.0,62.0,8.0,1.0,0.6666666666666666,2.1666666666666665,222.0,5.0,5.0,57.0,41.0,R2QXJn5LhDU_lJseQ4TGN2A0FzYCVYqPQhXYr4c7P_U=,224.0,,,,,,,,,,,,,
SIY0epYpWzW1XI4YnPfUWiDFBB47YVb043sdcx-lvRc=,Nevermind,2020-04-21 12:06:24.000000 UTC,2024-02-22 20:57:50.000000 UTC,58.0,96.0,19.0,29.0,8.0,0.0,1.3333333333333333,4.333333333333333,605.0,37.0,28.0,250.0,158.0,SIY0epYpWzW1XI4YnPfUWiDFBB47YVb043sdcx-lvRc=,69.0,,,,,,,,,,,,,
tcJvWiZJInhq79YFWAhvTjB-bNjhTM4evTflhFk1tNc=,Interest Protocol,2022-01-21 03:11:11.000000 UTC,2024-02-26 22:15:35.000000 UTC,27.0,192.0,80.0,11.0,8.0,4.0,1.3333333333333333,2.6666666666666665,1104.0,,,417.0,376.0,tcJvWiZJInhq79YFWAhvTjB-bNjhTM4evTflhFk1tNc=,113.0,2023-11-01,102668.0,234420316337.0,18263.0,102668.0,234420316337.0,18263.0,18263.0,18263.0,6.0,335.0,17922.0,14199.0
zr4JaBr6_PsngvC-mTmP6254bEJ5rVOUb1bxHSpzdfo=,Envio,2023-08-22 14:24:03.000000 UTC,2024-02-26 20:15:24.000000 UTC,33.0,40.0,7.0,9.0,9.0,7.0,0.3333333333333333,2.8333333333333335,122.0,10.0,3.0,22.0,11.0,zr4JaBr6_PsngvC-mTmP6254bEJ5rVOUb1bxHSpzdfo=,39.0,,,,,,,,,,,,,
ivqlHHQdG8zhAM06Sp9dHy7cbQoNstjaXpLVIXTBWWc=,Redstone Finance,2021-05-17 12:54:39.000000 UTC,2024-02-26 18:29:33.000000 UTC,68.0,215.0,109.0,25.0,9.0,2.0,1.8333333333333333,4.5,816.0,3.0,,27.0,13.0,ivqlHHQdG8zhAM06Sp9dHy7cbQoNstjaXpLVIXTBWWc=,106.0,,,,,,,,,,,,,
2QSDZiSZWpoqBjQ7WoyZWqfW-gHFaDItn6pUyoAtL6Y=,Yield Protocol,2020-10-22 04:34:14.000000 UTC,2024-02-22 21:36:05.000000 UTC,79.0,928.0,236.0,36.0,9.0,3.0,0.1666666666666666,2.0,150.0,5.0,1.0,42.0,32.0,2QSDZiSZWpoqBjQ7WoyZWqfW-gHFaDItn6pUyoAtL6Y=,97.0,2022-02-01,299560.0,356020887247.0,80815.0,5178.0,7854194502.0,3629.0,,1010.0,0.0,0.0,1010.0,789.0
z4TnF01gJ-KcKo1VBAn4xr5vrrHHX0Mr_eMLAaSYbgM=,Celer,2018-06-25 23:12:11.000000 UTC,2024-02-21 05:57:50.000000 UTC,56.0,861.0,422.0,50.0,9.0,3.0,0.0,3.0,226.0,7.0,5.0,30.0,21.0,z4TnF01gJ-KcKo1VBAn4xr5vrrHHX0Mr_eMLAaSYbgM=,149.0,2021-11-01,640187.0,2184196772647.0,42327.0,49660.0,276616757036.0,3262.0,1495.0,1882.0,4.0,98.0,1780.0,1287.0
_8CztioaTCJXiv5HIzcHhUoScMxOl5uqiRRz3uRA5ec=,Spheron Network,2020-08-24 18:41:10.000000 UTC,2024-02-26 16:19:54.000000 UTC,39.0,135.0,954.0,34.0,10.0,2.0,1.0,3.6666666666666665,253.0,5.0,,107.0,102.0,_8CztioaTCJXiv5HIzcHhUoScMxOl5uqiRRz3uRA5ec=,56.0,,,,,,,,,,,,,
2RLtAczfQSjDKdV6oH7AQPeq6lA7MARoqnCIi0aDQGA=,Orbiter Finance,2021-06-01 15:30:01.000000 UTC,2024-02-27 04:18:31.000000 UTC,33.0,721.0,341.0,19.0,10.0,4.0,2.6666666666666665,4.333333333333333,1410.0,15.0,12.0,5.0,,2RLtAczfQSjDKdV6oH7AQPeq6lA7MARoqnCIi0aDQGA=,56.0,2022-04-01,1002162.0,798284166276.0,239957.0,258267.0,220436643321.0,65402.0,13057.0,18671.0,0.0,918.0,17753.0,12547.0
elcsxkpH6O4u5dG2HO6fRs04BN2cbd9cvdIE2iibvhQ=,Switchboard,2021-05-09 11:33:57.000000 UTC,2024-02-14 16:01:13.000000 UTC,56.0,215.0,134.0,25.0,10.0,2.0,1.3333333333333333,4.5,375.0,1.0,1.0,70.0,17.0,elcsxkpH6O4u5dG2HO6fRs04BN2cbd9cvdIE2iibvhQ=,76.0,,,,,,,,,,,,,
tKGE1lmK7CYkbKfL8IifnzVhGqbY45uJr7gqxVMIisA=,XP Network,2021-08-22 17:32:07.000000 UTC,2024-02-26 06:56:51.000000 UTC,132.0,86.0,73.0,27.0,10.0,2.0,1.3333333333333333,3.1666666666666665,247.0,1.0,1.0,11.0,10.0,tKGE1lmK7CYkbKfL8IifnzVhGqbY45uJr7gqxVMIisA=,156.0,,,,,,,,,,,,,
pb6No7FqPKKDlQQ1iUT95AHAaVXmyvmGepeQd-LkSmQ=,Automata,2021-01-13 11:38:07.000000 UTC,2024-02-20 07:25:26.000000 UTC,44.0,186.0,61.0,25.0,10.0,2.0,1.0,3.3333333333333335,298.0,4.0,,28.0,27.0,pb6No7FqPKKDlQQ1iUT95AHAaVXmyvmGepeQd-LkSmQ=,86.0,,,,,,,,,,,,,
xqSQaL-k5Jaoiszt5S3tdtGPG_lVlyZcE6trPRj0elY=,Olympus,2021-05-14 13:27:30.000000 UTC,2024-02-26 13:02:13.000000 UTC,36.0,1200.0,2083.0,104.0,11.0,2.0,0.6666666666666666,3.8333333333333335,735.0,12.0,13.0,370.0,252.0,xqSQaL-k5Jaoiszt5S3tdtGPG_lVlyZcE6trPRj0elY=,51.0,,,,,,,,,,,,,
OOboTlWB19TtODrByiqPolmOvBdqy_uGZkYMFStfHiU=,MAP Protocol,2019-08-25 14:24:26.000000 UTC,2024-02-26 03:33:46.000000 UTC,44.0,79.0,101.0,46.0,11.0,2.0,2.0,5.0,663.0,,,85.0,85.0,OOboTlWB19TtODrByiqPolmOvBdqy_uGZkYMFStfHiU=,64.0,,,,,,,,,,,,,
-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,Router Protocol,2021-01-22 02:27:01.000000 UTC,2024-02-26 11:30:34.000000 UTC,34.0,42.0,36.0,21.0,12.0,1.0,0.8333333333333333,4.0,214.0,,,50.0,47.0,-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,240.0,2022-03-01,100097.0,94889813053.0,1245.0,3042.0,5256413028.0,118.0,30.0,44.0,0.0,4.0,40.0,26.0
o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0x,2017-04-26 23:36:06.000000 UTC,2024-02-26 00:03:24.000000 UTC,59.0,4870.0,5001.0,252.0,12.0,2.0,0.3333333333333333,3.6666666666666665,78.0,10.0,7.0,134.0,21.0,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,127.0,,,,,,,,,,,,,
Q8XI5uvgwOT41A1eWKKVRoQdzjDvYXRtVLpT6n7KVrg=,Gelato,2019-10-19 10:08:08.000000 UTC,2024-02-21 14:17:58.000000 UTC,128.0,997.0,333.0,45.0,13.0,2.0,0.8333333333333333,5.166666666666667,284.0,4.0,7.0,132.0,104.0,Q8XI5uvgwOT41A1eWKKVRoQdzjDvYXRtVLpT6n7KVrg=,287.0,2021-10-01,453546.0,1682219577247.0,395.0,153242.0,688688564923.0,65.0,1.0,18.0,8.0,1.0,9.0,6.0
ru0u79tV5AO_Ept-Pi7xpfrUyiAZyDbzV_st7gVuKpI=,Tableland,2022-02-11 02:50:36.000000 UTC,2024-02-27 04:45:40.000000 UTC,56.0,348.0,54.0,24.0,13.0,2.0,2.0,5.166666666666667,1285.0,190.0,223.0,798.0,432.0,ru0u79tV5AO_Ept-Pi7xpfrUyiAZyDbzV_st7gVuKpI=,60.0,,,,,,,,,,,,,
iQ4iykMDRGpPhGPtWfBSrsdKgbOWOzWNGiG_0qY5HHo=,Moralis,2021-03-11 16:37:27.000000 UTC,2024-02-26 11:46:24.000000 UTC,55.0,3137.0,3315.0,170.0,14.0,6.0,0.1666666666666666,4.166666666666667,168.0,13.0,10.0,55.0,52.0,iQ4iykMDRGpPhGPtWfBSrsdKgbOWOzWNGiG_0qY5HHo=,56.0,,,,,,,,,,,,,
ebdGBG24DJJDNy_aes5JHh8RNo1_nfxcYFU5VpH3sXY=,Tellor,2019-03-19 12:52:50.000000 UTC,2024-02-24 18:02:46.000000 UTC,146.0,301.0,253.0,66.0,15.0,3.0,0.8333333333333333,6.666666666666667,643.0,81.0,43.0,129.0,115.0,ebdGBG24DJJDNy_aes5JHh8RNo1_nfxcYFU5VpH3sXY=,157.0,,,,,,,,,,,,,
kVeul81pcomlG3BHGnuKWAECfpCk_XLxN_AUgTWbkWo=,Sushi,2020-08-24 06:27:57.000000 UTC,2024-02-27 00:03:32.000000 UTC,84.0,4149.0,7831.0,246.0,16.0,4.0,3.1666666666666665,5.166666666666667,1656.0,7.0,4.0,758.0,269.0,kVeul81pcomlG3BHGnuKWAECfpCk_XLxN_AUgTWbkWo=,250.0,2021-08-01,18750675.0,20824861565758.0,1166985.0,1232774.0,1543460253241.0,254460.0,63688.0,108098.0,33.0,12425.0,95640.0,73082.0
6kF9vB0xEfun7IZv4f3exhhtPDzgzN-5G9MbCQrIKj0=,Bitquery,2019-12-20 10:14:48.000000 UTC,2024-02-26 14:09:18.000000 UTC,37.0,296.0,146.0,24.0,17.0,6.0,2.3333333333333335,7.166666666666667,668.0,4.0,2.0,12.0,6.0,6kF9vB0xEfun7IZv4f3exhhtPDzgzN-5G9MbCQrIKj0=,55.0,,,,,,,,,,,,,
9bJLhNiPaPKmbygqIdUZb4cSg0_OZeVboHuVkckE2os=,UMA,2018-11-07 17:00:12.000000 UTC,2024-02-27 02:31:33.000000 UTC,44.0,616.0,685.0,112.0,17.0,4.0,0.8333333333333333,7.666666666666667,289.0,3.0,74.0,231.0,209.0,9bJLhNiPaPKmbygqIdUZb4cSg0_OZeVboHuVkckE2os=,65.0,,,,,,,,,,,,,
7hoTJV_2hPhIz11OiqsIkSf_85i96blr9YeawiasE6I=,Guild.xyz,2021-05-17 13:00:15.000000 UTC,2024-02-26 22:36:19.000000 UTC,46.0,3311.0,381.0,39.0,18.0,5.0,3.0,8.166666666666666,657.0,5.0,7.0,227.0,209.0,7hoTJV_2hPhIz11OiqsIkSf_85i96blr9YeawiasE6I=,70.0,2023-02-01,185628.0,258148286545.0,30093.0,7508.0,10676784873.0,4084.0,2077.0,2517.0,0.0,10.0,2507.0,1908.0
viUcpRzCFYZUuCyABVcLzx6QMpmB07MqM0WzOi63irc=,Unlock Protocol,2018-07-24 15:03:07.000000 UTC,2024-02-26 19:43:37.000000 UTC,37.0,970.0,352.0,88.0,18.0,9.0,1.8333333333333333,3.0,891.0,122.0,152.0,626.0,556.0,viUcpRzCFYZUuCyABVcLzx6QMpmB07MqM0WzOi63irc=,97.0,2021-10-01,2070.0,3908479882.0,170.0,708.0,1608800052.0,48.0,27.0,30.0,0.0,22.0,8.0,9.0
VXh4hJaaNk6KL5LEad1hjvyROPWvMUb7YOtxw8Hr0dM=,Forta Network,2021-07-27 18:49:18.000000 UTC,2024-02-21 15:14:25.000000 UTC,26.0,467.0,371.0,44.0,21.0,5.0,2.0,7.5,931.0,186.0,124.0,210.0,177.0,VXh4hJaaNk6KL5LEad1hjvyROPWvMUb7YOtxw8Hr0dM=,30.0,,,,,,,,,,,,,
sbjAHf0ktnlODdzTUdMNnaj790eeW5BR9Ppi83X_Cn4=,Crust Network,2020-06-02 08:14:20.000000 UTC,2024-02-26 11:26:15.000000 UTC,55.0,763.0,350.0,100.0,23.0,17.0,2.6666666666666665,6.166666666666667,771.0,59.0,7.0,28.0,25.0,sbjAHf0ktnlODdzTUdMNnaj790eeW5BR9Ppi83X_Cn4=,126.0,,,,,,,,,,,,,
6phz__QJRkvK90KHRwMeQV5v33Asidj4mhOFA20NGiI=,Exodus Movement,2015-04-13 15:47:32.000000 UTC,2024-02-26 14:57:32.000000 UTC,96.0,1290.0,396.0,95.0,25.0,6.0,0.5,6.833333333333333,286.0,16.0,9.0,135.0,115.0,6phz__QJRkvK90KHRwMeQV5v33Asidj4mhOFA20NGiI=,322.0,,,,,,,,,,,,,
6fLsB5BZHfI1tPdWILgHSAWF6hcYpycAlU9B8PQxziU=,Beefy Finance,2020-09-14 17:13:13.000000 UTC,2024-02-26 09:25:39.000000 UTC,31.0,468.0,1258.0,127.0,27.0,8.0,3.8333333333333335,8.333333333333334,1391.0,28.0,27.0,422.0,376.0,6fLsB5BZHfI1tPdWILgHSAWF6hcYpycAlU9B8PQxziU=,690.0,2021-09-01,42911.0,43549316697.0,5435.0,3610.0,4553650468.0,683.0,303.0,505.0,0.0,60.0,445.0,455.0
Pd1nJQpl0CJtT2ZEshvdSWhte-VGn_Vpg6z1m_t1YLA=,Superfluid,2020-09-28 12:07:32.000000 UTC,2024-02-24 16:50:56.000000 UTC,34.0,1058.0,411.0,78.0,27.0,8.0,1.6666666666666667,9.333333333333332,420.0,128.0,114.0,240.0,218.0,Pd1nJQpl0CJtT2ZEshvdSWhte-VGn_Vpg6z1m_t1YLA=,231.0,2022-03-01,16124.0,15649639668.0,2440.0,1477.0,1612135408.0,212.0,51.0,86.0,0.0,6.0,80.0,66.0
UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,LayerZero,2021-12-18 04:32:59.000000 UTC,2024-02-26 23:42:56.000000 UTC,27.0,4766.0,2435.0,47.0,28.0,19.0,1.0,5.0,209.0,58.0,39.0,156.0,102.0,UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,229.0,2022-03-01,46633286.0,65256867058125.0,1441188.0,6546940.0,9275697980804.0,282115.0,64725.0,122983.0,2.0,5207.0,117774.0,61181.0
lTrJShA8bLeyWUn-DHIuT_7591FZ7PXqXscO6gVX4N0=,Connext,2019-03-25 21:24:44.000000 UTC,2024-02-24 03:43:11.000000 UTC,54.0,869.0,628.0,134.0,28.0,11.0,1.3333333333333333,7.666666666666667,861.0,417.0,483.0,506.0,443.0,lTrJShA8bLeyWUn-DHIuT_7591FZ7PXqXscO6gVX4N0=,284.0,2021-10-01,585302.0,519357230682.0,68598.0,347067.0,203713490671.0,37123.0,3641.0,7839.0,9.0,940.0,6890.0,5043.0
TAJXUFeO1xTKSpIHgrUG8CG3wNwqFHaO1FPA1HmQGsE=,Commonwealth,2018-06-08 01:58:15.000000 UTC,2024-02-26 22:12:24.000000 UTC,46.0,310.0,230.0,99.0,28.0,11.0,2.0,11.833333333333334,588.0,1035.0,882.0,708.0,598.0,TAJXUFeO1xTKSpIHgrUG8CG3wNwqFHaO1FPA1HmQGsE=,80.0,,,,,,,,,,,,,
bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,Angle Protocol,2021-09-16 13:58:08.000000 UTC,2024-02-26 17:17:23.000000 UTC,37.0,261.0,151.0,41.0,29.0,22.0,2.5,6.333333333333333,4527.0,,,234.0,200.0,bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,167.0,2022-07-01,1240850.0,1233371768614.0,185435.0,384252.0,596298970645.0,65732.0,22347.0,31712.0,3.0,2845.0,28864.0,24786.0
2Jy7HnpgMYku1WCLv7eFcRp2YGLlXHRpteGdOxC9Rgo=,Aragon,2016-12-16 19:30:49.000000 UTC,2024-02-26 16:29:19.000000 UTC,150.0,5704.0,2564.0,371.0,29.0,10.0,3.5,14.833333333333334,903.0,56.0,16.0,529.0,475.0,2Jy7HnpgMYku1WCLv7eFcRp2YGLlXHRpteGdOxC9Rgo=,176.0,,,,,,,,,,,,,
wluzMsctrN335VW_uT-iQsSWZrfLjSRCxOvVVUB8NgQ=,PancakeSwap,2020-09-14 10:35:43.000000 UTC,2024-02-26 23:58:10.000000 UTC,33.0,5874.0,10864.0,238.0,30.0,14.0,5.0,8.0,1430.0,35.0,35.0,1393.0,1347.0,wluzMsctrN335VW_uT-iQsSWZrfLjSRCxOvVVUB8NgQ=,73.0,2023-05-01,315388.0,417644169852.0,65087.0,289182.0,387637891630.0,56145.0,23697.0,28461.0,8.0,1057.0,27396.0,18926.0
jUda1pi-FdNlaUmgKq51B4h8x4wX3QTN2fZkKq6N0vw=,Yearn,2020-02-01 03:37:42.000000 UTC,2024-02-26 17:13:59.000000 UTC,130.0,3890.0,3704.0,307.0,30.0,4.0,1.6666666666666667,9.166666666666666,399.0,137.0,56.0,523.0,271.0,jUda1pi-FdNlaUmgKq51B4h8x4wX3QTN2fZkKq6N0vw=,326.0,2023-02-01,46.0,47125534.0,11.0,14.0,12487556.0,7.0,2.0,3.0,0.0,0.0,3.0,3.0
xGlgorYroSBvnL8aSeh_jNsdOZD7vyPX6kJRv5tIQPk=,OpenSea,2018-03-13 03:02:03.000000 UTC,2024-02-26 22:05:11.000000 UTC,42.0,8682.0,3999.0,385.0,31.0,15.0,2.6666666666666665,5.333333333333333,689.0,62.0,73.0,426.0,367.0,xGlgorYroSBvnL8aSeh_jNsdOZD7vyPX6kJRv5tIQPk=,123.0,2022-08-01,12892.0,20499605599.0,3213.0,4696.0,6581179876.0,691.0,353.0,367.0,0.0,58.0,309.0,72.0
EhPGap_lKavTMqT2DUdCSDKsQaAiG99v0Rq__pINhMM=,1Inch,2018-09-17 14:02:35.000000 UTC,2024-02-26 21:09:01.000000 UTC,72.0,3437.0,1858.0,176.0,32.0,11.0,1.3333333333333333,9.166666666666666,961.0,34.0,30.0,231.0,181.0,EhPGap_lKavTMqT2DUdCSDKsQaAiG99v0Rq__pINhMM=,272.0,2021-09-01,8095830.0,14212135188641.0,565907.0,2684022.0,4662134386575.0,217391.0,69563.0,108734.0,50.0,18389.0,90295.0,68030.0
hXKs8rA2LJhKgLcQb7DXXFJ5tRGSNUcqBOWi-7fhJyg=,Composable Finance,2021-06-18 09:09:57.000000 UTC,2024-02-26 15:05:00.000000 UTC,34.0,312.0,451.0,127.0,33.0,13.0,2.1666666666666665,9.666666666666666,1369.0,137.0,141.0,715.0,556.0,hXKs8rA2LJhKgLcQb7DXXFJ5tRGSNUcqBOWi-7fhJyg=,84.0,,,,,,,,,,,,,
a4358GobNIMlAOsX0dpyt4UXKeiBykyWEsT6LnDf-Mo=,MakerDAO,2015-09-03 14:22:04.000000 UTC,2024-02-26 15:43:48.000000 UTC,270.0,7534.0,4651.0,391.0,36.0,9.0,3.8333333333333335,14.333333333333334,2109.0,14.0,11.0,381.0,313.0,a4358GobNIMlAOsX0dpyt4UXKeiBykyWEsT6LnDf-Mo=,317.0,2021-09-01,971054.0,490727715837.0,286980.0,176870.0,99291350139.0,67976.0,21426.0,37226.0,2.0,887.0,36337.0,24819.0
zuKa56R3a-6e4jZZUfd7UOWS66f0hkwUMt8uFboQArk=,Biconomy,2019-11-21 17:21:18.000000 UTC,2024-02-26 16:17:10.000000 UTC,54.0,658.0,405.0,79.0,36.0,24.0,1.0,6.333333333333333,729.0,33.0,27.0,442.0,366.0,zuKa56R3a-6e4jZZUfd7UOWS66f0hkwUMt8uFboQArk=,189.0,2022-06-01,802267.0,801515367271.0,17231.0,94360.0,141705912004.0,492.0,128.0,214.0,4.0,19.0,191.0,141.0
P5qYkz25MsYsPZGsizu0dlEksI1uMLct7CfSOKfXlt4=,Offchain Labs,2024-02-07 01:01:14.000000 UTC,2024-02-26 21:25:48.000000 UTC,83.0,4578.0,3055.0,37.0,37.0,37.0,0.8333333333333333,3.8333333333333335,485.0,43.0,43.0,207.0,170.0,P5qYkz25MsYsPZGsizu0dlEksI1uMLct7CfSOKfXlt4=,89.0,,,,,,,,,,,,,
EBGuilPthpdMOlNWYPk9oqVOOlRLkK_goRnRRDjMRMg=,KyberSwap,2017-05-19 17:55:47.000000 UTC,2024-02-26 12:43:49.000000 UTC,98.0,1315.0,5832.0,140.0,40.0,4.0,3.3333333333333335,19.5,934.0,9.0,1.0,595.0,512.0,EBGuilPthpdMOlNWYPk9oqVOOlRLkK_goRnRRDjMRMg=,325.0,2022-02-01,2138012.0,5632453761572.0,109626.0,711331.0,2292960687372.0,55481.0,27516.0,34858.0,5.0,5969.0,28884.0,24077.0
