,Project ID,Project Name,Dev Tool ID,Dev Tool Name,Relationship Type,Num Project Devs Engaging with Dev Tool,Num Smart Contract Devs Engaging with Dev Tool,Project Total Txns,Project Total Gas Fees
1830,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,jUda1pi-FdNlaUmgKq51B4h8x4wX3QTN2fZkKq6N0vw=,yearn,Engagement,1,2,289206.0,16.960683516546375
1831,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,L0aQ_0anKhwigUPBMXghIsdlG60aUlUCzePq6_3GaC8=,sphinx-chugsplash,Engagement,2,2,1156824.0,67.84273406618549
1832,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Both,1,2,289206.0,16.960683516546375
1833,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,D1kTRxhL5jyrUMM89CpODFq7N0OFAiVX04m_1FUqktk=,blocknative,Dependency,0,2,289206.0,16.960683516546375
1834,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,2,289206.0,16.960683516546375
1835,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,2,289206.0,16.960683516546375
1836,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,Ui5SdZUa7VSPifXZCO4979gn2C_DVxQD_0YlTI4bhCw=,usecannon,Engagement,1,2,289206.0,16.960683516546375
1837,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,2,289206.0,16.960683516546375
1838,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,CPTUhEYSDbWL0ObLMFNlnHSRRWPwlCv_AThvHc3PUPI=,latticexyz,Engagement,1,2,289206.0,16.960683516546375
1839,tc4S0kCgnfdi0fBVgbtU6BMRDgSwxEl7-frPROIHbAA=,ionicprotocol,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,6,1376802.0,5.527119502884759
1840,tc4S0kCgnfdi0fBVgbtU6BMRDgSwxEl7-frPROIHbAA=,ionicprotocol,Qn1kTRFzU9wbXQDHyvvjr0gG-8CJYoeB14cELtXnE3o=,vu3th,Dependency,0,6,1376802.0,5.527119502884759
1841,tc4S0kCgnfdi0fBVgbtU6BMRDgSwxEl7-frPROIHbAA=,ionicprotocol,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,6,1376802.0,5.527119502884759
1842,tc4S0kCgnfdi0fBVgbtU6BMRDgSwxEl7-frPROIHbAA=,ionicprotocol,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Both,1,6,1376802.0,5.527119502884759
1843,tc4S0kCgnfdi0fBVgbtU6BMRDgSwxEl7-frPROIHbAA=,ionicprotocol,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Both,1,6,1376802.0,5.527119502884759
1844,tc4S0kCgnfdi0fBVgbtU6BMRDgSwxEl7-frPROIHbAA=,ionicprotocol,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Engagement,2,6,5507208.0,22.10847801153903
1845,tc4S0kCgnfdi0fBVgbtU6BMRDgSwxEl7-frPROIHbAA=,ionicprotocol,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,6,1376802.0,5.527119502884759
1846,tc4S0kCgnfdi0fBVgbtU6BMRDgSwxEl7-frPROIHbAA=,ionicprotocol,ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,pyth-network,Dependency,0,6,1376802.0,5.527119502884759
1847,tc4S0kCgnfdi0fBVgbtU6BMRDgSwxEl7-frPROIHbAA=,ionicprotocol,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,6,1376802.0,5.527119502884759
1848,tc4S0kCgnfdi0fBVgbtU6BMRDgSwxEl7-frPROIHbAA=,ionicprotocol,AMRUj6HUvwYnxDOM8OlY2YoA4f33M2X7NODmHamC_XI=,hardhat-tracer-zemse,Dependency,0,6,1376802.0,5.527119502884759
1849,tc4S0kCgnfdi0fBVgbtU6BMRDgSwxEl7-frPROIHbAA=,ionicprotocol,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,6,1376802.0,5.527119502884759
1850,thW-XbzuSoTWmptzc7xkjY4_f24ol10-Q7VrLq3kf9g=,dackienft-contracts-dackieswap,AMRUj6HUvwYnxDOM8OlY2YoA4f33M2X7NODmHamC_XI=,hardhat-tracer-zemse,Dependency,0,0,3379.0,0.012107743004499717
1851,thW-XbzuSoTWmptzc7xkjY4_f24ol10-Q7VrLq3kf9g=,dackienft-contracts-dackieswap,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,3379.0,0.012107743004499717
1852,thW-XbzuSoTWmptzc7xkjY4_f24ol10-Q7VrLq3kf9g=,dackienft-contracts-dackieswap,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,3379.0,0.012107743004499717
1853,thW-XbzuSoTWmptzc7xkjY4_f24ol10-Q7VrLq3kf9g=,dackienft-contracts-dackieswap,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,3379.0,0.012107743004499717
1854,thW-XbzuSoTWmptzc7xkjY4_f24ol10-Q7VrLq3kf9g=,dackienft-contracts-dackieswap,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,3379.0,0.012107743004499717
1855,thW-XbzuSoTWmptzc7xkjY4_f24ol10-Q7VrLq3kf9g=,dackienft-contracts-dackieswap,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,3379.0,0.012107743004499717
1856,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,1,237655.0,0.753178330019288
1857,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,TBJVKwUPYuceU72pVpckxBcwXK6m0tJsGEMGbQ5PE6s=,abi-to-sol-gnidan,Dependency,0,1,237655.0,0.753178330019288
1858,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,ApZUQBKEOWON_LM9juy_o0kXUqjeZO1rFirFeN-kN7s=,dethcrypto,Engagement,1,1,237655.0,0.753178330019288
1859,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,cMy_ZibGiUZCzPBHjDsLrCgBqbqPC-RANz_ePZYqwRU=,tenderly,Dependency,0,1,237655.0,0.753178330019288
1860,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,1,237655.0,0.753178330019288
1861,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Both,1,1,237655.0,0.753178330019288
1862,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Both,1,1,237655.0,0.753178330019288
1863,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Engagement,1,1,237655.0,0.753178330019288
1864,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,7gUDkvUsSCuHnuP7sm59b35QEtUkBQ1g5Usam51USRc=,defi-wonderland,Engagement,1,1,237655.0,0.753178330019288
1865,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,1,237655.0,0.753178330019288
1866,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Both,1,1,237655.0,0.753178330019288
1867,u_dx0cyed_CW6w4zAvWij2V65k23hYy4C-OFQLS-QaE=,rarible,M42BYUKuR6fTAaWcxx290zHriqE4VNluSLGyn8yTct8=,slither-crytic,Engagement,1,1,237655.0,0.753178330019288
1868,urMfE3Dd54pCrurzQirklxJA_Lh08zd6n3502mV9nuM=,preonmoney,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,3344.0,0.008119965479877764
1869,urMfE3Dd54pCrurzQirklxJA_Lh08zd6n3502mV9nuM=,preonmoney,AMRUj6HUvwYnxDOM8OlY2YoA4f33M2X7NODmHamC_XI=,hardhat-tracer-zemse,Dependency,0,0,3344.0,0.008119965479877764
1870,urMfE3Dd54pCrurzQirklxJA_Lh08zd6n3502mV9nuM=,preonmoney,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,3344.0,0.008119965479877764
1871,urMfE3Dd54pCrurzQirklxJA_Lh08zd6n3502mV9nuM=,preonmoney,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,3344.0,0.008119965479877764
1872,urMfE3Dd54pCrurzQirklxJA_Lh08zd6n3502mV9nuM=,preonmoney,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,3344.0,0.008119965479877764
1873,urMfE3Dd54pCrurzQirklxJA_Lh08zd6n3502mV9nuM=,preonmoney,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,3344.0,0.008119965479877764
1874,urMfE3Dd54pCrurzQirklxJA_Lh08zd6n3502mV9nuM=,preonmoney,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,0,3344.0,0.008119965479877764
1875,v07WuIj23EliP8jQU6TbDYWLw0uIgUvidVdA53WGIWs=,infusion-finance,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,36378.0,0.09722688095883253
1876,v07WuIj23EliP8jQU6TbDYWLw0uIgUvidVdA53WGIWs=,infusion-finance,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,36378.0,0.09722688095883253
1877,v07WuIj23EliP8jQU6TbDYWLw0uIgUvidVdA53WGIWs=,infusion-finance,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,36378.0,0.09722688095883253
1878,v07WuIj23EliP8jQU6TbDYWLw0uIgUvidVdA53WGIWs=,infusion-finance,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,0,36378.0,0.09722688095883253
1879,v07WuIj23EliP8jQU6TbDYWLw0uIgUvidVdA53WGIWs=,infusion-finance,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,36378.0,0.09722688095883253
1880,v07WuIj23EliP8jQU6TbDYWLw0uIgUvidVdA53WGIWs=,infusion-finance,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,36378.0,0.09722688095883253
1881,v3BJZ6spw3FSvATx-O3wV_SiQ2fzJ-n7e_Qe3A70bj8=,holonym-foundation,utP0HUUvVZW22pMwXVjj5QkWWWfGXv-i6LCpkH5IkaY=,alloy-rs,Dependency,0,2,25420.0,0.5250367695610327
1882,v3BJZ6spw3FSvATx-O3wV_SiQ2fzJ-n7e_Qe3A70bj8=,holonym-foundation,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,2,25420.0,0.5250367695610327
1883,v3BJZ6spw3FSvATx-O3wV_SiQ2fzJ-n7e_Qe3A70bj8=,holonym-foundation,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,2,25420.0,0.5250367695610327
1884,v3BJZ6spw3FSvATx-O3wV_SiQ2fzJ-n7e_Qe3A70bj8=,holonym-foundation,v3BJZ6spw3FSvATx-O3wV_SiQ2fzJ-n7e_Qe3A70bj8=,holonym-foundation,Dependency,0,2,25420.0,0.5250367695610327
1885,v3BJZ6spw3FSvATx-O3wV_SiQ2fzJ-n7e_Qe3A70bj8=,holonym-foundation,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,2,25420.0,0.5250367695610327
1886,v3BJZ6spw3FSvATx-O3wV_SiQ2fzJ-n7e_Qe3A70bj8=,holonym-foundation,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,2,25420.0,0.5250367695610327
1887,vYHZl9uHXEdHRUOP8YBanKV8tx3qHuY60q_rxWPwZCQ=,trashnfts,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Dependency,0,0,16.0,2.6259846182419e-05
1888,vYHZl9uHXEdHRUOP8YBanKV8tx3qHuY60q_rxWPwZCQ=,trashnfts,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,16.0,2.6259846182419e-05
1889,vYHZl9uHXEdHRUOP8YBanKV8tx3qHuY60q_rxWPwZCQ=,trashnfts,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,16.0,2.6259846182419e-05
1890,vYHZl9uHXEdHRUOP8YBanKV8tx3qHuY60q_rxWPwZCQ=,trashnfts,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,16.0,2.6259846182419e-05
1891,vYHZl9uHXEdHRUOP8YBanKV8tx3qHuY60q_rxWPwZCQ=,trashnfts,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,16.0,2.6259846182419e-05
1892,vYHZl9uHXEdHRUOP8YBanKV8tx3qHuY60q_rxWPwZCQ=,trashnfts,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,16.0,2.6259846182419e-05
1893,vYHZl9uHXEdHRUOP8YBanKV8tx3qHuY60q_rxWPwZCQ=,trashnfts,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,16.0,2.6259846182419e-05
1894,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,3,3092220.0,14.32372629590882
1895,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,3,3092220.0,14.32372629590882
1896,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,3,3092220.0,14.32372629590882
1897,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,ly1cUPtyndtB2i_a7hXXzOcpSsH-WGsdZg4LYZmX3sg=,usedapp-truefieng,Dependency,0,3,3092220.0,14.32372629590882
1898,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,3,3092220.0,14.32372629590882
1899,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,D1kTRxhL5jyrUMM89CpODFq7N0OFAiVX04m_1FUqktk=,blocknative,Dependency,0,3,3092220.0,14.32372629590882
1900,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,3,3092220.0,14.32372629590882
1901,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,3,3092220.0,14.32372629590882
1902,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,3,3092220.0,14.32372629590882
1903,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,3,3092220.0,14.32372629590882
1904,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,Skg2WIacZgsQJx8bP11NeCHF6mkHjHZ-VCmKmi97u3U=,solidity-ethereum,Engagement,1,3,3092220.0,14.32372629590882
1905,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,woonetwork,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Dependency,0,3,3092220.0,14.32372629590882
1906,xRKH3DnDNWP4cVfWmgiJVaAD1iu6p3lbzu7nd22coH8=,copin-protocol,Q8XI5uvgwOT41A1eWKKVRoQdzjDvYXRtVLpT6n7KVrg=,gelato,Dependency,0,0,199.0,0.029421022651419874
1907,xRKH3DnDNWP4cVfWmgiJVaAD1iu6p3lbzu7nd22coH8=,copin-protocol,D1kTRxhL5jyrUMM89CpODFq7N0OFAiVX04m_1FUqktk=,blocknative,Dependency,0,0,199.0,0.029421022651419874
1908,xRKH3DnDNWP4cVfWmgiJVaAD1iu6p3lbzu7nd22coH8=,copin-protocol,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,199.0,0.029421022651419874
1909,xRKH3DnDNWP4cVfWmgiJVaAD1iu6p3lbzu7nd22coH8=,copin-protocol,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,199.0,0.029421022651419874
1910,xRKH3DnDNWP4cVfWmgiJVaAD1iu6p3lbzu7nd22coH8=,copin-protocol,ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,pyth-network,Dependency,0,0,199.0,0.029421022651419874
1911,xRKH3DnDNWP4cVfWmgiJVaAD1iu6p3lbzu7nd22coH8=,copin-protocol,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,199.0,0.029421022651419874
1912,xRKH3DnDNWP4cVfWmgiJVaAD1iu6p3lbzu7nd22coH8=,copin-protocol,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,199.0,0.029421022651419874
1913,xRKH3DnDNWP4cVfWmgiJVaAD1iu6p3lbzu7nd22coH8=,copin-protocol,7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,socket,Dependency,0,0,199.0,0.029421022651419874
1914,xcrw5chg2g0gvyDnOBS8JrCD_I03ClE0vUrndZ0AWo0=,linkdrophq,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,68502.0,0.048700853145287167
1915,xcrw5chg2g0gvyDnOBS8JrCD_I03ClE0vUrndZ0AWo0=,linkdrophq,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,68502.0,0.048700853145287167
1916,xcrw5chg2g0gvyDnOBS8JrCD_I03ClE0vUrndZ0AWo0=,linkdrophq,4Hp_l0yvPfbf45RVSsHHhL3LVOxbBuq1ITdXo0RzgVk=,limechain,Dependency,0,0,68502.0,0.048700853145287167
1917,xcrw5chg2g0gvyDnOBS8JrCD_I03ClE0vUrndZ0AWo0=,linkdrophq,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,68502.0,0.048700853145287167
1918,xcrw5chg2g0gvyDnOBS8JrCD_I03ClE0vUrndZ0AWo0=,linkdrophq,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,68502.0,0.048700853145287167
1919,xtuC1Ltib2xZUhUyyJUhO0BqlW9oB-YLMzDyoHod_JA=,ambiretech,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,0,968.0,0.0031673002947676704
1920,xtuC1Ltib2xZUhUyyJUhO0BqlW9oB-YLMzDyoHod_JA=,ambiretech,DIFwzDKrLDsrfbdzXMd0V-K852SAS7sR0loKq0bIlco=,libp2p,Dependency,0,0,968.0,0.0031673002947676704
1921,xtuC1Ltib2xZUhUyyJUhO0BqlW9oB-YLMzDyoHod_JA=,ambiretech,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,968.0,0.0031673002947676704
1922,xtuC1Ltib2xZUhUyyJUhO0BqlW9oB-YLMzDyoHod_JA=,ambiretech,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,968.0,0.0031673002947676704
1923,xtuC1Ltib2xZUhUyyJUhO0BqlW9oB-YLMzDyoHod_JA=,ambiretech,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,968.0,0.0031673002947676704
1924,xtuC1Ltib2xZUhUyyJUhO0BqlW9oB-YLMzDyoHod_JA=,ambiretech,D1kTRxhL5jyrUMM89CpODFq7N0OFAiVX04m_1FUqktk=,blocknative,Dependency,0,0,968.0,0.0031673002947676704
1925,xtuC1Ltib2xZUhUyyJUhO0BqlW9oB-YLMzDyoHod_JA=,ambiretech,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,968.0,0.0031673002947676704
1926,xtuC1Ltib2xZUhUyyJUhO0BqlW9oB-YLMzDyoHod_JA=,ambiretech,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,968.0,0.0031673002947676704
1927,xtuC1Ltib2xZUhUyyJUhO0BqlW9oB-YLMzDyoHod_JA=,ambiretech,7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,eth-infinitism-account-abstraction,Dependency,0,0,968.0,0.0031673002947676704
1928,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,stargate-finance,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,4,2233152.0,13.951819774573668
1929,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,stargate-finance,AMRUj6HUvwYnxDOM8OlY2YoA4f33M2X7NODmHamC_XI=,hardhat-tracer-zemse,Dependency,0,4,2233152.0,13.951819774573668
1930,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,stargate-finance,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Engagement,1,4,2233152.0,13.951819774573668
1931,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,stargate-finance,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,4,2233152.0,13.951819774573668
1932,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,stargate-finance,tgh4Nfzx1PGlz2i8zMrbHi9DuPLpQUnmtVqYZ7v83Fo=,reth-paradigmxyz,Engagement,1,4,2233152.0,13.951819774573668
1933,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,stargate-finance,6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,blockscout,Engagement,1,4,2233152.0,13.951819774573668
1934,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,stargate-finance,tahN_77F7M80Y61jAMJk30PNNNTvH-S_JrfGHA23W2Y=,llamafolio,Engagement,1,4,2233152.0,13.951819774573668
1935,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,stargate-finance,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,4,2233152.0,13.951819774573668
1936,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,stargate-finance,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,4,2233152.0,13.951819774573668
1937,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,stargate-finance,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,4,2233152.0,13.951819774573668
1938,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,stargate-finance,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Both,1,4,2233152.0,13.951819774573668
1939,y3Ubcxl0zK203QZ1TMR3aNOG0yWEuIEqofU3x96DSPc=,passportxyz,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Dependency,0,0,20314.0,0.1469085089389068
1940,y3Ubcxl0zK203QZ1TMR3aNOG0yWEuIEqofU3x96DSPc=,passportxyz,7hoTJV_2hPhIz11OiqsIkSf_85i96blr9YeawiasE6I=,guildxyz,Dependency,0,0,20314.0,0.1469085089389068
