,oso_project_name,oso_display_name,round_number,oso_generated_round_label,gitcoin_project_id,num_donors,crowd_funding_usd,match_funding_usd
1384,givepraise,Praise,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xd7d80fc702a6eccf7022d7f95ac9cca34a979421b2b4aeff926472cd4fd7a2a4,172,427.33290195857126,51.90393575
1385,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x22f4b06c8da8736b9c813c8601f0aaaac869d4028f0b0f46e7c0110f8d9f2758,36,36.71537200871171,51.0038664375
1386,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x2b001d92a8e91e5f0ee1c6a024d7a0adbfbf490cb2f2a1822ffa3fb79c708ff1,40,34.95052593198852,49.50375271875
1387,nftprotect,nftprotect,20,GG-20 - 25,0x038651af20caee4fd4d9e062088abc3fcaebaae31aca3a5de5bb815d545d2002,19,21.078518830239773,48.834728687500004
1388,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x269407a27f3af0360958dc1e0ac8b9dd27f7e8e7dfce79f902c1814543d97618,21,28.15824544429779,48.631411546875
1389,proveuswrong,Prove Us Wrong,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x30c9316ae33daa7e577d19fadbebaa34f3df04cf2ddd26b60a25539db2b96329,240,321.1842065243691,48.603685500000005
1390,public-assembly,Public Assembly,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x9bbdc4b8d4aeeef9f3c922d85093515ec6799982166eaed599acec1e2d9fadb9,124,143.71319642638855,47.4035945
1391,fairdatasociety,Fairdrive,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x08cea6ea53bf524a47fec89e9851ee0c0e07823eb68cdcd81368a36e8abbf678,201,233.35819130724713,46.203503500000004
1392,lume-web,Lume Web,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x4e11571892e7edbb6aa03c8327aad0325faa2297559fbccc82ac93a369267948,292,262.9055268159923,45.90348075
1393,,,20,GG-20 - 26,0x26e31c30e847f99e6f0d569dd2f4737b7256c081665f7a122c92cf81673df24c,71,89.45876020565629,44.89325624999999
1394,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xd7ee6df313f1563fe5f2d54f04d71feba3fe1d2316c9c32bd2dd1624b05b393c,27,80.36927501857281,44.42869696875
1395,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xeabdab6218a41ef9cf6a7ae64665625fac56e7571520a07ce6eb86753a8f4d98,34,87.79418144488955,43.753316796875
1396,,,22,GG-22 - 610,0x6a2b25cbf963850d48ac9fcea30fc5df74a0faa80d479e5dc0458767d7548eff,44,296.6890489712823,43.46644609375
1397,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x80625233234c5d33f48fbf1c3f52f241a6f1ef5f505f41bbfd90c1b376efcc5a,36,695.4323588724692,42.253203078125
1398,eiptools,EIP.Tools,22,GG-22 - 609,0x991fb97b5a103c0a62b907878690d17e287e19185a3d3211e92e98c5c8f5137a,62,29.924297315097647,41.3680659375
1399,impersonator-eth,Impersonator,22,GG-22 - 609,0x991fb97b5a103c0a62b907878690d17e287e19185a3d3211e92e98c5c8f5137a,62,29.924297315097647,41.3680659375
1400,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x9490e005aa96241bdce1cbfaf2dd0fcfc2290bf35fe90a7655f63c184a291fcd,25,19.419916088201717,41.253127265625
1401,open-spellbook,Open Spellbook,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x300b143cd3c86e119837ac24e73a81bc785d3772e07db87665ed3ca4e01a9cc1,207,282.2951559417693,40.50307125
1402,aikilabs,Aiki Labs,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x1329681ed5354400dc4282887585356e72aabce52064d7ce89519cc83646d08d,28,20.38158781826496,39.425465328125
1403,troopfinance,TroopFinance,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x5442cc4c21764b13001a615a43f04fbb5e29b76d33e173cc8c37062f5e7ba9cf,192,198.20984562038075,38.70293475
1404,militereum,Militereum,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xfba42284a052144107a8740e36f0a82fb78179f4b2a5f95bc8807ad202f85421,204,278.4028035273708,37.202821
1405,,,22,GG-22 - 608,0xfccd0395874a361b116f8de18145f65e5269f65d6970d663e1f3a3dc486609a9,29,35.68731244280934,36.861331875000005
1406,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xdeab75ab91697aaa63d04e19f009cbb8bd1f4b0eed4d42024f0ca24f87d9004c,39,33.884952228236216,35.50269134375
1407,stateless-art,StatelessArt,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xc3205ab19fc05f54626c7fe3235a9dee1fc2ff8306af24c0da66d2f9c4f0f7d8,197,463.2331957819115,35.4026845
1408,kredeum,Kredeum NFTs Factory,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x89a0a4ae11c70d1fdb328d25d16c56c49949d679ae17c22b3858a4bfdf9712f7,238,227.83507114776012,34.50261625
1409,,,22,GG-22 - 608,0xbc0b4e4483a03a5763b9c8f16b5743273083b57db32afec6965c6c3acb145f1c,36,20.71870571700856,33.864475625
1410,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x569371647059d75d546d3a3bc6b350b484f29643b7b740235dcdbe0b0e9e235a,35,56.2620110927528,33.752558671875
1411,,,20,GG-20 - 25,0x1c1bd54d0d45eff7c75623e1d1745c15ff216573a79c2786d306541cb167e9eb,18,26.924340717494488,33.2555514375
1412,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xa7dd525670693abe05929074e748b1c9da2ac5e012ac889387914cd88bc19208,50,59.41647510425901,33.0025018125
1413,ssbc,wildfiressb,22,GG-22 - 608,0xc8851eabed875907d1875e36d8b2c8d71edb80659ee38c04d908a9b90e3b546f,48,42.791318184521515,32.665733125
1414,pyra-marketplace,Pyra: create share market,20,GG-20 - 25,0xe0bbc7c140040d8a9916e3606db1c94541e4b0ef5314df9ced18c4c32de0a2bb,13,12.953670647926629,32.656352312500005
1415,datalatte-ai,datalatte,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xa6181fa59e469dca7da45dab35280ba27acdb1a7933a60f743de3e0a8e421008,227,257.0108174557972,32.402457
1416,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x19d244c8a88b255cd7686b5195792db8d8a74a8b63a3ca74b5e031c2ab3438b9,34,34.46901112956766,32.002426
1417,brewitmoney,Brewit,22,GG-22 - 608,0x42f36d642d6a96bca006a5719556c5b68ae086005a4aef33b6e18a3927904206,43,18.35017056396464,31.167305
1418,zenguardxyz,zenguardxyz,22,GG-22 - 608,0x42f36d642d6a96bca006a5719556c5b68ae086005a4aef33b6e18a3927904206,43,18.35017056396464,31.167305
1419,mystic-garden,Mystic Garden,22,GG-22 - 608,0xa7047cbd0f513b2bd652973b0715a757e2f7a8b046bbe11395992646533eb0f5,72,373.9930968238041,31.167305
1420,wighawag,Jolly Roger and Hardhat-deploy,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x42528ac5ae7f27b36de1e40649628a762a8746d07b1440c32d30ded000ff125c,165,173.47959711456178,30.30229775
1421,opendataforweb3,Open Data Community,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x67c4fb7f5d8a0a59430dc443a938e84cdb6be7a629d5205527479ad1e4028ac5,45,59.56469979134636,29.50223646875
1422,detechies,deTechies,20,GG-20 - 25,0xffc984e7ef0daffd7a99d0b7b40e4cb18d7d1f9d99e0bce9e905e323e076ea43,15,27.38501047110185,29.0611575625
1423,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x13e993000777f20fa2c2beb7b09b028cfe6dad148785c8557f43f66bf08be325,32,21.062544858756155,28.252141703124998
1424,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x1137403c4f774388c1460b136037ecaae5de847e27d3fa9e9c665eaaa7b52fb4,23,25.043743196874857,27.617838656249997
1425,quadratic-systems,Quadratic,22,GG-22 - 608,0x785b79d887ed8ec7bd4c23739a84caefdd3c61fb6508ab37c813bfb4758e9089,46,26.62336256384151,26.97170625
1426,,,20,GG-20 - 25,0xa31bef6a0eaae9e9673d5b521f325b0e984aaf9d5203c2efd02caf411f4b0cde,10,18.11143758147955,26.3647615
1427,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xdb3bf92b6eeea7dac54d0b97b427487d69ac43790b74b9514c53636e9d155317,20,16.261050214990973,25.21628746875
1428,discoverselab,Soulcial,20,GG-20 - 25,0x2379e5d1fe2341658b0b3f07bc5a4570e92295c8767f70698086010b39466a11,11,12.867616772651672,25.16636325
1429,scopelift,ScopeLift,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x7c7c08934025c6d843f5cd742712dd55c2b44c03864cb49c3cd56b0e6409bfa1,188,180.1204311266397,23.101751750000002
1430,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x96932bcb2d2dfea2f0e5feaa52a14b5ca4666660a19ac377a9390e26fbb16900,31,28.0175241578836,23.014865546875
1431,consortium-wide,WID3 - Web3 Identity for DAOs and Education,22,GG-22 - 608,0xbcfad440e29d92f4c4b68a4e1ab9b6d6ed29df7b11a3ed6aa7a150fc0d1d3ec2,48,20.112915303034242,22.776107500000002
1432,solhint-protofire,Solhint,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x0714cfd7e8a92f4406e170bd9a18c9d4848cc7e1f2155aa741ba2a556c6bb151,136,138.42461933689492,22.501706249999998
1433,,,20,GG-20 - 25,0xee6c2825d0e805f08310d57bcbbdf4ebd505ab1fe7ee382145e90f95f4b5b681,29,234.0745568498969,22.170367624999997
1434,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x5ec4c256d3e43833327fcaab86954241915656a2225060f2334216320ee4aa09,37,32.60737382478328,21.751648921875
1435,,,20,GG-20 - 25,0x1e2fc03ef3e8e262c5ede55ea606ca9f4786d37fb859527fb577bc52ccbb27a0,47,72.33991227764636,21.5711685
1436,peerwork,PEERUP,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xcd4761268cb53b04f508b01207e404cf2902e4b2d1bfb1e6de267d97348b20ae,225,198.39788765550475,21.001592499999997
1437,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x38a7d0a7c459ca60a1f9769a0e2e8c9c9655399f5ca32e101f82711903ce5884,24,22.192306809476577,21.0015920625
1438,jobstash,JobStash,22,GG-22 - 608,0x668333acfdfa16a6a9cac31af60d933bf92f70426a7e9ed6f7d7b8f1c2113b1b,30,17.89930210681632,20.078936875
1439,tropykus,Tropykus,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x9fcb3c7fbe842cb825a8fbe3a81876413bfce723db99481f032eea119a750455,187,185.73266956189764,19.8015015
1440,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xecfc10dad8ffdca65291437887437b308684f0633aef7aa9b3a888c19934eb51,32,19.555247556625545,19.0014404375
1441,truquest,TruQuest,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x1b8122fcd690a6e21aff53777afc6b4a1b896860c5bb3dfe32072e31996f2b0d,227,169.68146114816636,18.001365
1442,aikilabs,Aiki Labs,22,GG-22 - 608,0x0c91f84979d7852f1786f92653970a1f44f4f9de0da4cf8c094983e35ee69dd9,26,40.71645399671979,17.681451875
1443,symbiota-coop,Symbiota,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x28e9c490569782aa40d08a52e2e0259a7b2ea4d38ae7a1bb3e99ab20dcf3192b,148,147.38036649440483,16.2012285
1444,freezingmoon,FreezingMoon,22,GG-22 - 608,0x216cc27aa429f7f75f91798ebe674d61f95c17ac3ba832b87f1f5202144db72d,33,26.890460068243556,16.18302375
1445,plebbit,Plebbit,22,GG-22 - 608,0xd77bec3500a1b3e54ead391aeaad9a664f92643beaa8a50d4302bd67ef7949cf,44,21.23240592959337,15.883338125
1446,aikilabs,Aiki Labs,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x875140de32d8a06913f512908564c0100d6b85e53fd64f409ce443e0ad7fc0cd,158,176.98367243585244,15.601182999999999
1447,the-stack-report,The Stack Report,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xd2d215965c0c1f1348ae93a782c2d44423a9d27990ff7fb105926466f010ed77,27,13.311135519750678,15.501175093750001
1448,impact-stream-0xprimordia,Impact Stream ,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x7c176b056ff421c0a021d04b3a99a837b928d4db09f39be5060c4fac1df810b3,186,167.06453033836442,14.401092
1449,sprintcheckout,Sprintcheckout,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x52251ad16a48521bff84883483464bbd9dd4398e4597058051c60910f59b916f,137,212.61753936539753,13.201001
1450,whal3s-xyz,Whal3s,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xaf5c1128b90def415da1aa2a1457830173a5e71a4cc2c7b3197333e91c285a27,226,204.6742218087893,10.800819
