project_id,project_name,applicant_type,applicant_address,applicant_ens,award_result,median_amount_result,ballot_result,quorum_result,included_in_ballots,included_in_lists,lists_min_amount,lists_quartile_1_amount,lists_median_amount,lists_quartile_3_amount,lists_max_amount,funding_reported_total,funding_reported_usd,funding_reported_op,vc_funding,has_token,impact_category
0xd34b4064a58bb43e3e537d449351804c9a57dc0a1b262face17a73c367152843,ruslanklinkov,INDIVIDUAL,0xC3e8aC233f02d13C1E299e47aE230C205E0177Ed,suckmydiscoteque.eth,4968.96,5000,28,true,28,3,5000,5000,29703,50000,50000,2934.8730000000005,0,2173.98,,,COLLECTIVE_GOVERNANCE|END_USER_EXPERIENCE_AND_ADOPTION
0xf9713a96a949426afc4139884b71adab7b17dd6f269fc2ad8f4f8623ca01162a,XomNFT,PROJECT,0x1a1051c39652C0FF81A819DA4283871c3f076a3A,xomnft.eth,5128.96,5161,28,true,28,3,2000,2000,48700,66057,66057,2000,2000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x0dbc478d1c0eec7962e5dcc3de89f17eaeb2d7053c4edc0d293f1eaa53bb0265,Revelo Intel,PROJECT,0x96AA7E4BA857087cf3b529012eDfe5a96F0412D6,,4968.96,5000,27,true,27,3,5000,5000,23806,26497,26497,0,0,0,,,COLLECTIVE_GOVERNANCE|DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x54763940f1803ecdd2adf48c1446268cdc3aa02e11090189cf91a78615c89d23,1W3,PROJECT,0x2AC6A3561a43f06d62602eF9728C2B9eEc393326,1w3.eth,19875.86,20000,27,true,27,3,20060,20060,75000,150000,150000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xf6a4e9d22c8d7ee7fd67c5416493a53c3936a9c7fd4f26132bf29831fe7a0e8f,solidity-analyzer,PROJECT,0x5C5F81454d78bb96c82209d048406D592ABD3674,meetm.eth,34782.75,35000,27,true,27,3,41630,41630,49890,75000,75000,0,0,0,,,DEVELOPER_ECOSYSTEM
0x1aec42dbae707e65b8df0cb3694858b9becf180a60dba20975e5a3e710c3dbef,BitcoinAddict Thailand ,PROJECT,0xCf2DA4D6e7C5B51D1affeCba0a43F583d928dE0c,,4968.96,5000,27,true,27,3,2000,2000,2657,12808,12808,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xb8235b78bc813abcb99a302af764fb6b97e5e4d62803740995e4d0155da4def7,Alpha Insiders,PROJECT,0x3D1846ea60001A3Bc21438d76f3958422fe89adB,alphainsiders.eth,4968.96,5000,27,true,27,4,3841,4420.5,13824,26175.5,29703,0,0,0,,,COLLECTIVE_GOVERNANCE|END_USER_EXPERIENCE_AND_ADOPTION
0x5b70a0c9b8c7f9ae678eb13b261801084fffc2b2bf2a27f73c93e2a9ac8cbd83,Peter Priew Sommon,INDIVIDUAL,0x1F27b0482ace1B82cf7A4f0c55dfc2A05dfCfD75,peterpriew.eth,1987.59,2000,27,true,27,1,2000,,2000,,2000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xa0e0d386a862f8f1ee625bf5837bfb8ef5a8201d70c459efbe9172602ff3d831,Zengo: Decentralized Budget,PROJECT,0x04cc6b487566B1C821bEa04d7ac0d23CEDe05cC9,habacuc.eth,24844.82,25000,27,true,27,4,3744,14372,50000,87500,100000,2568.902,500,1532.52,,,END_USER_EXPERIENCE_AND_ADOPTION
0x43b75ffb6854af47b5566238d3077e593e819ec422d95156bcee4234aebb2a40,Blocktrend (區塊勢),PROJECT,0x36F322fC85B24aB13263CFE9217B28f8E2b38381,mnhsu.eth,4968.96,5000,27,true,27,3,1126,1126,2000,23564,23564,11079.25,2500,6355,,,END_USER_EXPERIENCE_AND_ADOPTION
0x7b87da7a264b179034d1d09483889d744f7a77259049ee4afe742063167151db,Bonding Curve Research Group,PROJECT,0xb2821C0DF0c414ff51D3e8033CBA26DF6AaC587b,,49689.64,50000,27,true,27,4,50000,50000,62500,137500,200000,0,0,0,,,DEVELOPER_ECOSYSTEM
0xf94999236a584b5f3001843160a771f693ba9afbb542af94fc5ca520bfcd4686,Polynomial Bytes,PROJECT,0xa5A0CE7D84025f986568356475451E31714B4C95,,13373.47,13457,27,true,27,4,0,5000,13456.5,20956.5,25000,4800,4800,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x8207d38dd2b645c6df0b29f35e36bf30a6e42eac03054c63f139089c8f443082,DeFI Saint ,INDIVIDUAL,0xf52a30397151C77E732fA5DeFB9347359C52A141,,9937.93,10000,27,true,27,3,10000,10000,10000,29703,29703,0,0,0,,,COLLECTIVE_GOVERNANCE|OP_STACK
0xd0d30ee0aaf6677230ac5acb46193af636b1888b0793cb8eb6f3c175d9f35221,Web3xplorer,PROJECT,0xB03E094e643a50E145E804b35787C28292E6Afe4,servais.eth,14906.89,15000,27,true,27,4,0,5000,13456.5,27356.5,37800,24300,0,18000,,,END_USER_EXPERIENCE_AND_ADOPTION
0x27de4f66f0433de79ae96092bef499db80909c87b8572d4fbbb63bb6d82af2a0,Yoki Finance,PROJECT,0x3A5B12814b03C517FDAB62d8781c22f3406aeef4,,19875.86,20000,27,true,27,6,10000,13997,29335,75000,150000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xcbafba4f9d052bf3575a31d0a48c6a194480d1e05f78589fe1a8e71031fb88f8,Grateful,PROJECT,0xfF284BADB6f6030C726782767fe45770570Ca381,,49689.64,50000,27,true,27,4,11324,18839,50677,107426,139852,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xf00fb0eb4581ec63ea15fef0aff171097b14e072eb9223ee3ed3dbcc1ffe0be7,WakeUp Labs,PROJECT,0x9dFa9dfD15d2b2fa9717b4fc545c2bB35a29215c,wakeuplabs.eth,19875.86,20000,27,true,27,3,20060,20060,75000,150000,150000,55793.6505,0,41328.63,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xdef7aef5aedfb4fe622c6a145659d6c1a7a9dfdb57e53c9a9dc93adf6f05f0d3,OpenOcean,PROJECT,0x31C31ea5D121A0aFD850AC6B553185333f8A160c,,44720.68,45000,27,true,27,5,75000,97500,150000,167500,180000,0,0,0,2000000,false,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xb0e0767fc71db3090cdbb71b61ca3c6837e16377e4571fd2223ce4e7aedab8f4,BanklessDAO Turkish,PROJECT,0xBd55b361700c3349794aF68879B8a9E0921640Ed,banklesstr.eth,4968.96,5000,26,true,26,4,0,1000,6257,18063,25612,622.5,393,170,,,END_USER_EXPERIENCE_AND_ADOPTION
0xaba3b78dec1a41f6529564b951c9f5277a079cf7c2b29e78e0802af97336eb31,Dasy,PROJECT,0x07a145DbBc7e425d0F1B3B9982F955E97abad7a2,z80.eth,38548.73,38789.5,26,true,26,2,14959,14959,44979.5,75000,75000,0,0,0,,,DEVELOPER_ECOSYSTEM
0x935d545be3e3255d6b0c2048c49e26544114cb1c26809a0a10a1a79236c92172,Optimism Grant Analytics: Grant3,PROJECT,0x72C58877ef744b86F6ef416a3bE26Ec19d587708,sharp3.eth,30055.77,30243.5,26,true,26,4,30487,38361,47044.99,47854.98,47854.98,0,0,0,,,DEVELOPER_ECOSYSTEM|OP_STACK
0xe87485f46475bbd8b881558918f50099485718a652f363cb94454a58deddc58f,Divergent,INDIVIDUAL,0x5cB33476CF637f284744b0AD00eadC6388a7eCC5,,9937.93,10000,26,true,26,3,10000,10000,29703,50389,50389,25000,25000,0,,,COLLECTIVE_GOVERNANCE|END_USER_EXPERIENCE_AND_ADOPTION
0x0e97cffc1c157bba2c4c02d38348539c76b07db6ba12f7cd4a52ba26794664aa,Llama Risk,PROJECT,0x34d6Dbd097f6b739C59D7467779549Aea60e1F84,,30479.63,30670,25,true,26,5,10000,20335,34992,120680,200000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x79fc11f76eb95d878142bf547b993f5850e2fec2408457ae7d3a68d0a755fabb,Public Goods Grant Management,PROJECT,0x33878e070db7f70D2953Fe0278Cd32aDf8104572,aabugosh.eth,58674.52,59041,26,true,26,6,22648,23261,75000,107673.72,107673.72,721,721,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xc7f01f655621b8fb18c4cc61fd51eb28c91f730774a757d63cddee4fc4a02dab,geleeroyale,INDIVIDUAL,0x701d0ECB3BA780De7b2b36789aEC4493A426010a,geleeroyale.eth,4968.96,5000,26,true,26,5,5000,14972.5,24978,100000,100000,2800,2800,0,,,COLLECTIVE_GOVERNANCE
0x43042ba8a6c988b3f167424da3ef593d5a26ba6ff87d0388d77876fcdf4b3014,KManuS88,INDIVIDUAL,0xEdd9701C99a17Bf8Ab54f160217Da55aBe9C56FF,,4968.96,5000,25,true,25,1,2000,,2000,,2000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x5d6729e302997ffbc275b1f03a437a3fd2e493b205b1c58888ebfdaba50bafa3,far.quest,PROJECT,0x997b0CcEd542b6d2A7e0Bae5649aFd9d0861CB4e,jcdenton.eth,14906.89,15000,25,true,25,3,25370,25370,27363,100000,100000,2539,2539,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x8529424f94a220361835d9ddcdd4dc60c45c5ec556f5dfdc8515dd2bcfb9b4ff,Hitasyurek,INDIVIDUAL,0x4830764Cb1252Fc7553231E2FBF5b09961a29c59,hitas.eth,4968.96,5000,25,true,25,2,2000,2000,6000,10000,10000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xf7a5573c9467232564842bdc02d87c1ccba9c66bca347b9455c89fc9eb97852b,Inverter Network,PROJECT,0x5E3A2D9ef0878794b6d9bC2e777f0Fe018bc4A75,,24844.82,25000,25,true,25,6,0,26278,62500,75000,200000,87500,20000,50000,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x239e74907063bead8e62acaaab47e4d716627b78036f7046e5d5403c405fb2aa,Bankless DAO Magyar ( Hungarian ),PROJECT,0xC695Aa81C741C47b3e1F1D0552B85bCf066f2Dd8,banklessmagyar.eth,4968.96,5000,25,true,25,3,2000,2000,10514,12131,12131,108,0,80,,,END_USER_EXPERIENCE_AND_ADOPTION
0x2436f1b74b54ca65793596f47abf27a6f333057f0d76d0c4224723e5a93832a8,Optimism Prices Contracts,PROJECT,0xe34aF0E043a4189891535F746d8e44c0dbc03c3C,,30297.76,30487,25,true,25,4,28000,29243.5,48991.5,108748,150000,8064.063000000001,0,5973.38,,,DEVELOPER_ECOSYSTEM
0x2f13f29404a2aa8725336f24fcda2eadd5f15ef510db6063b5b0e5b49968c40d,Copin.io,PROJECT,0x1A561e43f264952D7b4F25Fb4967122c87618Beb,,27826.2,28000,25,true,25,3,10000,10000,28000,75000,75000,3800,3800,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x89f8a3ae09553252f125cb6adaf4a0f1bd75f0d46239ab0e6c659223cf24fb50,Parsec Finance,PROJECT,0x9161A575356b607EA471a6189e3cE31B5FC914ca,,19875.86,20000,25,true,25,4,10000,20243.5,51183.6,115002.6,158125,0,0,0,5200000,false,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x0005effcf8fef542bbf3d1ee5bb6e8fb8b00b018dc325ef4932325bf78aed622,MarcoV,INDIVIDUAL,0x283266045Ab2aB0793a62CADC21D55f685636Ae0,marcovv.eth,9937.93,10000,25,true,25,5,8735,9367.5,10000,94060.725,161730.45,4379.575500000001,0,3244.13,,,END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0xe78996e8e5f0d8ee8e9a80ff48639a723ebac7c7e71cb925649cafb69e8aa0af,Pidgin Parlour,PROJECT,0xAE64b79C5bC01e234DD3FFB7EAAa36E92b4dD23B,pidginparlour.eth,4968.96,5000,25,true,25,2,2000,2000,39055.5,76111,76111,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x0dcf0958585d5eee6ef0de0fab32b480fff80558028f096d8cd93d812f261b86,CII,INDIVIDUAL,0x21eb14be414eDC32A819525C231c3eE97dc811F8,aturx.eth,8447.24,8500,25,true,25,2,2000,2000,8500,15000,15000,0,0,0,,,COLLECTIVE_GOVERNANCE|DEVELOPER_ECOSYSTEM
0x4944faa89385224a1c499f4a4f35d0d8a00331d2ab3020efd63e203793e11845,Basic course in blockchain and crypto literacy ,PROJECT,0xff95a2f9bf8fe8019d1f705B5b1e3cb8a8F223C0,,4968.96,5000,25,true,25,2,2000,2000,26370,50740,50740,6075,0,4500,,,END_USER_EXPERIENCE_AND_ADOPTION
0xc613e2a991ce0dbcf8fae1d6128e67543da9710e14831112fba654cc8fe8c389,Pin Save - decentralized Pinterest,PROJECT,0x48294a067D1bC5a58BCbAB4b3bE329d078D9E1Af,,19875.86,20000,25,true,25,5,6676,9870,50000,112500,150000,36500,36500,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xa38d1ea3ce71d1aec3c40e3159aa2efeede0bed790b8c809488a3db69dbbb22b,Buildooor,INDIVIDUAL,0xB60f585E23173c546E40231C3D55afd029009333,,39670.22,39918,25,true,25,4,12472,14562,45826,75000,75000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x6939fbb2f2cbf416e355659b9bd2cdbbd322c098607bdff1d0a87974c176b180,Cryptoast,PROJECT,0x543Dea2479Bb8527C71bf4E52802B017212589e6,,4968.96,5000,25,true,25,3,2000,2000,20879,58909,58909,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xb736895db321cd99558c9b3c039fb03442e2fd2cfa95c95e1dd13a2d611fada7,Sweetman,INDIVIDUAL,0xcfBf34d385EA2d5Eb947063b67eA226dcDA3DC38,sweetman.eth,24844.82,25000,25,true,25,3,50389,50389,75000,85000,85000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xc4a629437b7193a4c4ea51f2f43c9f4f0e1ba9887f7f38e576ac45d7f66ec208,DeFi France,PROJECT,0xDf29Ee8F6D1b407808Eb0270f5b128DC28303684,arthursw.sismo.eth,4968.96,5000,25,true,25,2,2000,2000,26615.5,51231,51231,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xd36960a852e96960b93022ee1d40f33170e9786cda841db0bb6a8f4130658529,Holograph,PROJECT,0xD4f14555E5a6B1f5AFd132E4C51a717C7016Be3C,,79503.43,80000,25,true,25,8,50000,82518,126902,167500,500000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xb7247ddd26258c85d25c75b287219c22c72db583a99d9539a962b9b5cccb5194,Wallet Guard,PROJECT,0xb4d06c1ac7d0e91b087016fa09c9a6EAb289351c,,49689.64,50000,25,true,25,3,50000,50000,75000,156522,156522,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xff47a8efd1b697c569903d9f0630712212dc9860276a2a7acbf59e67a11c6573,Wildcards Protocol,PROJECT,0x1208a26FAa0F4AC65B42098419EB4dAA5e580AC6,base.dev.eth,39751.71,40000,25,true,25,5,10839,30419.5,75000,89683.5,94367,60750.00000000001,0,45000,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xad78424bff63abc154f5377f9c876ed1e9f2a2c18c692854f32a383756868641,Lemon,PROJECT,0x6fd96a881b72CAD783B0741309B57Cb7d0Bde18a,,2732.93,2750,24,true,24,2,2000,2000,36718,71436,71436,550,550,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x254cf8c61aa5ca4191734ca14ed63e4ae450a166fd3b1e0b9a1b90fde7fe1405, simple-optimism-node (Maintaining my own fork),INDIVIDUAL,0xf01Dd015Bc442d872275A79b9caE84A6ff9B2A27,chomtana.eth,17391.37,17500,24,true,24,3,12472,12472,41630,128715.08,128715.08,0,0,0,0,false,DEVELOPER_ECOSYSTEM|OP_STACK
0xf42ea318753c3e178b843d0f7718634e910003f14ce2b32c6bee43be9cdc02ee,LlamaFolio,PROJECT,0x2cd0ac587Fc0E6FBcF8A47A449971649E7dab835,,56038.49,56388.5,24,true,24,7,6998,16884,69009,100000,150000,11132.6805,0,8246.43,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x9f4fbe2f82b8c499849bfd1963f8798ab8f25f95b0631fdf44129d477a3f7b78,Bankless Bengali,PROJECT,0xBae65f67D3A19BeC7C7800A551d448ff7b5e34AC,,4968.96,5000,24,true,24,3,2000,2000,38423,52573,52573,121.50000000000001,0,90,,,END_USER_EXPERIENCE_AND_ADOPTION
0x692fdc32cf03165e999d9abc1df1f0ae32549ad1e7c218505c4ed5fc6ed12b68,LATASHÁ,INDIVIDUAL,0x3A2a72fF37afE42B2c2747366Be5eCDacb211d8a,latasha.eth,19875.86,20000,24,true,24,2,20000,20000,35194.5,50389,50389,300000,300000,0,,,COLLECTIVE_GOVERNANCE|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x1d865a703d9c84fa4b5d97f84d399b0a785f64d0ae99716a306e698035412c54,Awesome Optimism,PROJECT,0x82aCDE34C057B009041B030f34F03a11f50735bf,,9937.93,10000,24,true,24,4,920,25405,62445,75000,75000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x8d2746b81e20c419e84f2148ab48fe51d028ebb53377039ed37e40f135f6feac,criptomommy,INDIVIDUAL,0xB3a84330b0C3cd838D9ed9EDc59574207d6825D4,criptomommy.eth,17142.93,17250,24,true,24,2,50000,50000,60156,70312,70312,782.5,121,490,,,END_USER_EXPERIENCE_AND_ADOPTION
0x55de5c33ffd56e471340bf62a199c25f84f0c5564e7a6f2d6e8b3a4aaabeb8f7,Crust Network,PROJECT,0x200C8C88B3639D416FcC5BCF266a29615d29C0c1,,74534.46,75000,24,true,24,5,10000,55000,150000,175000,200000,0,0,0,,,DEVELOPER_ECOSYSTEM
0x87d80f43444297d914b7de5e7cd41452926abb483cfdbd68fb12326c1a445120,Mrfti,INDIVIDUAL,0x3722a8b1E2674FbBA7081C84E39A5cE738B8159D,lordofthecoins.eth,5128.96,5161,24,true,24,5,5000,7500,27717,29336,29703,0,0,0,,,COLLECTIVE_GOVERNANCE|END_USER_EXPERIENCE_AND_ADOPTION
0x3eca7098f253e56e7f0b2da0877651ec375762f07fdae2583281b3d0c82f50e3,Kromatika Finance,PROJECT,0x556c178B5f1793B8a626eA57FbBA79010b4370Bd,,24844.82,25000,24,true,24,4,50000,82500,132500,150000,150000,405000,0,300000,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x07aba0691e21259cd522100bb6e651d69ef63c8c2c12878c392cd6d89c9d2aba,Cryptola,INDIVIDUAL,0x52EA7097F080DfB6e6C3F0BbCa57a89d0A2487d8,,2732.93,2750,24,true,24,3,2000,2000,26497,130293,130293,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xfccc7c07d594efcee70f43a21fef3d041ccb420014f8415122c54e74c47dbe16,PWN DAO,PROJECT,0xd26a52885d80e4aa206A283912FdcA94CCb7844B,victornotaro.eth,37267.23,37500,24,true,24,2,75000,75000,87500,100000,100000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x653d55ee03bdd6efb8c8cf7434f6c98fd3741bb5dbbc678d021365adfd9dce23,Revert,PROJECT,0x8cadb20A4811f363Dadb863A190708bEd26245F8,revertfinance.eth,30479.63,30670,24,true,24,8,25000,30845,41884,116897,150000,324000,0,240000,,,END_USER_EXPERIENCE_AND_ADOPTION
0xa86ba3d6a29e11a4be7ae1368f0ade28a6baf49383e0872eebc128409f384c65,zerokn0wledge,INDIVIDUAL,0xCb31f0beCfc9D011676E7F84CbCD10fe4717f252,mrkusama.eth,11580.67,11653,24,true,24,4,2000,5221,39377,85156,100000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x6c36998db2c142c13535bed9481e4ec4ac6fdad0d616ede7d4b1279d342494ca,FilosofiaCodigo,INDIVIDUAL,0xb6F5414bAb8d5ad8F33E37591C02f7284E974FcB,filosofiacodigo.eth,12422.41,12500,24,true,24,1,8442,,8442,,8442,18105.957000000002,0,13411.82,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x4eaad00dad07e150e1570ee2faff68700cc106cf96d470be91eb8ee28bfa7d6c,GiveStation (youbuidl),PROJECT,0x9120b6fdF6eeF4Eea3Eb56EcAe7EcFB79a8e7bDD,,7453.45,7500,24,true,24,5,4272,7136,33972,112500,150000,1555.2,0,1152,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x00007821871c29a7f1377bcfe3e02d474777111d71b541884ea014d1aa9a1b96,Grandine,PROJECT,0x93B9f5A8E531C3C8D5048a797F6Ead8CF78FEF36,,42236.2,42500,24,true,24,3,0,0,25000,250000,250000,2855.25,0,2115,,,OP_STACK
0x91accca44656ae99040e947aa75f50e9f9657bce564fdf1b9f266c32081ecf0b,Index Supply,PROJECT,0x50e398dD1C648283Eda71D3aB3Ea43Bf4b97aFD6,,57143.09,57500,24,true,24,1,1604,,1604,,1604,600000,600000,0,,,DEVELOPER_ECOSYSTEM
0x0126dfee34af34334c909eb12d6c1695a42146f5c421ae747cd4b9f8a77cb33f,MyFirstLayer2,PROJECT,0xAcb4313910574b69e8116617105b97993ED8319d,,4968.96,5000,24,true,24,3,497,497,2000,8442,8442,15000,15000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x22524ed382560f233db327f8a15688699606d15e0be81b104d6a71c78c44211c,0xDeFiTH,INDIVIDUAL,0xA84fa9e80E2b01C48fBc4dfdc8b5aC57F12a7e2B,,8832.83,8888,23,true,23,1,10000,,10000,,10000,200,200,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x18d58f3a1be99ab8f5cb887edc4681df50b513b47dfec961ed4ddce79d42b109,Ankr,PROJECT,0x5eEeB9F8a2050533BBEd20F87d445Dcf309a5eA7,,49689.64,50000,23,true,23,2,50000,50000,63953.5,77907,77907,0,0,0,27320000,true,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x5a041a04567ec1d38f7938f95579599846e0f9c01fcc5df978d20da56e957257,joohhnnn,INDIVIDUAL,0xf8E30C251AA7974aA0A2d9e452d863681f8B59Ac,,29813.79,30000,23,true,23,3,27717,27717,28969,104348,104348,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x0158d4c9ac52ab09828a95355bb021c5880f0a1766da7508d287544fa2b025c3,Kaito/CoffeeTimes,INDIVIDUAL,0x7853Eabb6cFa980eBfD27e3F77e69590EA53c0b7,bspeak.eth,4968.96,5000,23,true,23,1,2000,,2000,,2000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x82c761226b539bc24e8924cad9983b5edf337c5d4318d629421904abd371a503,ZEFIRIUM,INDIVIDUAL,0x908cd00EEd3Cda9Cf4a5d4fBbAE7DA327AC5C3Dd,,4968.96,5000,23,true,23,2,2000,2000,36156,70312,70312,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xdc7d2186884c4635d06e1ba6c63ac036abeae77eaa753df024ad7029f6b63831,Clipper,PROJECT,0xa9556c54ED92e46598716e313E94b22DD12B5657,,49689.64,50000,23,true,23,3,120000,120000,155000,225000,225000,0,0,0,2000000,true,END_USER_EXPERIENCE_AND_ADOPTION
0x1a0f5668e635eb1a79c7f4baef6e41900c9370a147abdb89021d94f7bac007c6,Unitap,PROJECT,0x95F2177022e7B34D84498F2D9dd63a7457ab5793,,28318.13,28495,23,true,23,3,33972,33972,75000,127938,127938,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x733452eb6b9e98b599d8bd708a69086087618abd72a0c733ae7fd8c71c3deae5,First NFT Agency,PROJECT,0xfBeB914c3C9B7a193C92De130A18716097478332,1nftagency.eth,4968.96,5000,23,true,23,4,2000,6419.5,14856,46978.4,75083.8,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xbfff1e92ab7d10ccc59fc3f26df800c8c3c632e4ebe3c8f416aa2871569b18b7,donnoh.eth,INDIVIDUAL,0x33D66941465ac776C38096cb1bc496C673aE7390,donnoh.eth,9937.93,10000,23,true,23,1,50389,,50389,,50389,13635,0,10100,,,OP_STACK
0xa97288157a5dbd10e18e03c08b6434e4999a7741ec8f4b5e5d10d5638560e7a4,dm3 protocol.,PROJECT,0x1d921dff757610FbDB0073479e12c0a07d382677,vegayp.eth,29813.79,30000,23,true,23,2,50000,50000,75000,100000,100000,182000.4,100995,60004,,,OP_STACK
0xb69bd7618a4186b861ac50e11d6ab546db2e435afd46d2da211fc64e84505bf3,Titanoboa,PROJECT,0xAbfA48BCc0F96Fc70be7a4156b0a74Ea350167fD,,19875.86,20000,23,true,23,1,14959,,14959,,14959,0,0,0,,,DEVELOPER_ECOSYSTEM|OP_STACK
0x6171948a78c9c005648ef034be5ae3b2dec2535cdf437b2cf1f67d66f72e5073,Infinity Wallet,PROJECT,0xb7D6937F3aa9E09817C045b7d5b5Fb5064370671,,24357.86,24510,23,true,23,4,33768,54384,89674,152174,200000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x6b9133680966c6d5b9a0496aa442e063ea73d965024cb2c89685f9f3c79148f0,Keyring,PROJECT,0x7fD0030D3D21d17Fb4056DE319faD67A853b3C20,,17715.35,17826,22,true,22,4,8442,41721,75000,115761,156522,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x9f35e67a3fab96d07539e342cfb9417ab7eee66ea589a6ba5ac27531d1e36c5b,0xKhmer,INDIVIDUAL,0x2D8EA9BCf57A8456085947AB4752f3f9104FC7DB,khmer.eth,23807.3,23956,22,true,22,3,10000,10000,23912,71880.2,71880.2,4000,4000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x5c465f2cece28e1ba91ef5967549fec63f8b17212fba05e5e0117b442af554b8,Aestus Relay,PROJECT,0x95224178293c24219c287d7bfc6ad148c99dcFdE,birge.eth,97294.31,97902,22,true,22,2,100000,100000,175000,250000,250000,0,0,0,,,OP_STACK
0xe40f4bceed7ff7b0cd1e3b4b13362b1494babab80dd37bf0c68ca00e1c707e55,Accessible Education for Web3 Public Goods Changemakers,PROJECT,0xA50064D462e17f7091eE62BaebeB18BFEBE21507,,22116.86,22255,22,true,22,3,10778,10778,25000,111494,111494,6850,6850,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xb4831ed3f4f28e666b5a9f94de5b54569793576ae9072e69b48f043dde3742e3,ilyessghz,INDIVIDUAL,0xB135D40581404474Beca15Ba408E2E67A178b4cd,ilyessghz.eth,4968.96,5000,22,true,22,2,5000,5000,17351.5,29703,29703,0,0,0,,,COLLECTIVE_GOVERNANCE
0x0aa530ea27323da4a3e87aa9318d26fdbc7ce40e9567a13cb8b65dbbeef4db3f,Bob,INDIVIDUAL,0x2411F16A75C499636FC5F4E0b1df92717A9864BC,,1987.59,2000,22,true,22,1,2000,,2000,,2000,8100.000000000001,0,6000,,,END_USER_EXPERIENCE_AND_ADOPTION
