package_name,dependency_github_url,package_source,min_version,max_version
dashmap,https://github.com/xacrimon/dashmap,RUST,1.0.0,7.0.0-rc2
data-encoding,https://github.com/ia0/data-encoding,RUST,1.0.0,2.9.0
data-encoding-macro,https://github.com/ia0/data-encoding,RUST,0.1.0,0.1.18
data-encoding-macro-internal,https://github.com/ia0/data-encoding,RUST,0.1.0,0.1.16
dbus,https://github.com/diwic/dbus-rs,RUST,0.0.5,0.9.7
debug-helper,https://github.com/magiclen/debug-helper,RUST,0.1.0,0.3.13
deflate64,https://github.com/anatawa12/deflate64-rs,RUST,0.1.0,0.1.9
delay_map,https://github.com/agemanning/delay_map,RUST,0.1.0,0.4.1
der,https://github.com/rustcrypto/formats,RUST,0.0.0,0.8.0-rc.2
der-parser,https://github.com/rusticata/der-parser,RUST,0.1.2,10.0.0
deranged,https://github.com/jhpratt/deranged,RUST,0.0.0-alpha.0,0.4.1
derivative,https://github.com/mcarton/rust-derivative,RUST,0.0.1,2.2.0
derive-where,https://github.com/modprog/derive-where,RUST,1.0.0-rc.1,1.4.0
derive_arbitrary,https://github.com/rust-fuzz/arbitrary,RUST,0.2.0,1.4.1
derive_builder,https://github.com/colin-kiegel/rust-derive-builder,RUST,0.1.0,0.20.2
derive_builder_core,https://github.com/colin-kiegel/rust-derive-builder,RUST,0.1.0,0.20.2
derive_builder_macro,https://github.com/colin-kiegel/rust-derive-builder,RUST,0.10.0-alpha,0.20.2
derive_more,https://github.com/jeltef/derive_more,RUST,0.1.0,2.0.1
derive_more-impl,https://github.com/jeltef/derive_more,RUST,1.0.0-beta.1,2.0.1
dialoguer,https://github.com/console-rs/dialoguer,RUST,0.1.0,0.11.0
diesel,https://github.com/diesel-rs/diesel,RUST,0.1.0,2.2.10
diesel_derives,https://github.com/diesel-rs/diesel,RUST,0.99.0,2.2.5
diesel_migrations,https://github.com/diesel-rs/diesel,RUST,0.99.0,2.2.0
diesel_table_macro_syntax,https://github.com/diesel-rs/diesel,RUST,0.1.0,0.2.0
diff,https://github.com/utkarshkukreti/diff.rs,RUST,0.1.0,0.1.13
digest,https://github.com/rustcrypto/traits,RUST,0.1.0,0.11.0-pre.10
dir-test,https://github.com/fe-lang/dir-test,RUST,0.1.0,0.4.1
dir-test-macros,https://github.com/fe-lang/dir-test,RUST,0.1.0,0.4.1
dirs,https://github.com/soc/dirs-rs,RUST,0.1.0,6.0.0
dirs-next,https://github.com/xdg-rs/dirs,RUST,0.0.0,2.0.0
dirs-sys,https://github.com/dirs-dev/dirs-sys-rs,RUST,0.1.0,0.5.0
dirs-sys-next,https://github.com/xdg-rs/dirs,RUST,0.0.0,0.1.2
discv5,https://github.com/sigp/discv5,RUST,0.1.0-alpha,0.9.1
displaydoc,https://github.com/yaahc/displaydoc,RUST,0.1.0,0.2.5
dlib,https://github.com/elinorbgr/dlib,RUST,0.1.0,0.5.2
dogged,https://github.com/nikomatsakis/dogged,RUST,0.1.0,0.2.0
dot2,https://github.com/sanpii/dot2.rs,RUST,0.1.0,1.0.0
dotenv,https://github.com/dotenv-rs/dotenv,RUST,0.1.1,0.15.0
dotenvy,https://github.com/allan2/dotenvy,RUST,0.15.1,0.15.7
drain_filter_polyfill,https://github.com/whentze/drain_filter_polyfill,RUST,0.1.0,0.1.3
dtoa,https://github.com/dtolnay/dtoa,RUST,0.1.0,1.0.10
duplicate,https://github.com/emoun/duplicate,RUST,0.0.0,2.0.0
dwrote,https://github.com/servo/dwrote-rs,RUST,0.1.0,0.11.3
easy-ext,https://github.com/taiki-e/easy-ext,RUST,0.1.0,1.0.2
ecdsa,https://github.com/rustcrypto/signatures,RUST,0.0.0,0.17.0-pre.9
ed25519,https://github.com/rustcrypto/signatures,RUST,0.0.0,2.3.0-pre.0
ed25519-compact,https://github.com/jedisct1/rust-ed25519-compact,RUST,0.1.0,2.1.1
ed25519-dalek,https://github.com/dalek-cryptography/curve25519-dalek,RUST,0.1.0,2.1.1
educe,https://github.com/magiclen/educe,RUST,0.0.1,0.6.0
either,https://github.com/rayon-rs/either,RUST,0.1.0,1.15.0
elliptic-curve,https://github.com/rustcrypto/traits,RUST,0.0.0,0.14.0-rc.1
ena,https://github.com/rust-lang/ena,RUST,0.1.0,0.14.3
encoding_rs,https://github.com/hsivonen/encoding_rs,RUST,0.2.0,0.8.35
enr,https://github.com/sigp/enr,RUST,0.1.0-alpha,0.13.0
enum-as-inner,https://github.com/bluejekyll/enum-as-inner,RUST,0.1.0,0.6.1
enum-iterator,https://github.com/stephaneyfx/enum-iterator,RUST,0.2.0,2.1.0
enum-iterator-derive,https://github.com/stephaneyfx/enum-iterator,RUST,0.1.0,1.4.0
enum-ordinalize,https://github.com/magiclen/enum-ordinalize,RUST,1.0.0,4.3.0
enum-ordinalize-derive,https://github.com/magiclen/enum-ordinalize,RUST,4.0.0,4.3.1
enumn,https://github.com/dtolnay/enumn,RUST,0.1.0,0.1.14
enumset,https://github.com/lymia/enumset,RUST,0.1.0,1.1.6
enumset_derive,https://github.com/lymia/enumset,RUST,0.1.0,0.11.0
env_filter,https://github.com/rust-cli/env_logger,RUST,0.1.0,0.1.3
env_logger,https://github.com/rust-cli/env_logger,RUST,0.2.0,0.11.8
equivalent,https://github.com/indexmap-rs/equivalent,RUST,1.0.2,1.0.2
erasable,https://github.com/cad97/pointer-utils,RUST,1.0.0,1.3.0
erased-serde,https://github.com/dtolnay/erased-serde,RUST,0.1.0,0.4.6
errno,https://github.com/lambda-fairy/rust-errno,RUST,0.1.0,0.3.11
eth-keystore,https://github.com/roynalnaruto/eth-keystore-rs,RUST,0.1.0,0.5.0
ethbloom,https://github.com/paritytech/parity-common,RUST,0.1.0,0.14.1
ethereum_hashing,https://github.com/sigp/ethereum_hashing,RUST,0.6.0,1.0.0-beta.2
ethereum_serde_utils,https://github.com/sigp/ethereum_serde_utils,RUST,0.5.0,1.0.0-beta.0
ethereum_ssz,https://github.com/sigp/ethereum_ssz,RUST,0.5.0,1.0.0-beta.2
ethereum_ssz_derive,https://github.com/sigp/ethereum_ssz,RUST,0.5.0,1.0.0-beta.2
ethers-contract,https://github.com/gakonst/ethers-rs,RUST,0.1.3,2.0.14
ethers-contract-abigen,https://github.com/gakonst/ethers-rs,RUST,0.1.0,2.0.14
ethers-contract-derive,https://github.com/gakonst/ethers-rs,RUST,0.1.0,2.0.14
ethers-core,https://github.com/gakonst/ethers-rs,RUST,0.1.0,2.0.14
ethers-providers,https://github.com/gakonst/ethers-rs,RUST,0.1.0,2.0.14
event-listener,https://github.com/smol-rs/event-listener,RUST,1.0.0,5.4.0
event-listener-strategy,https://github.com/smol-rs/event-listener-strategy,RUST,0.1.0,0.5.4
eventsource-stream,https://github.com/jpopesculian/eventsource-stream,RUST,0.1.0,0.2.3
exit-future,https://github.com/paritytech/exit-future,RUST,0.1.0,0.2.0
eyre,https://github.com/eyre-rs/eyre,RUST,0.1.0,0.6.12
fallible-iterator,https://github.com/sfackler/rust-fallible-iterator,RUST,0.1.0,0.3.0
fallible-streaming-iterator,https://github.com/sfackler/fallible-streaming-iterator,RUST,0.1.0,0.1.9
fastrand,https://github.com/smol-rs/fastrand,RUST,1.0.0,2.3.0
fastrlp,https://github.com/vorot93/fastrlp,RUST,0.1.0,0.4.0
fd-lock,https://github.com/yoshuawuyts/fd-lock,RUST,1.0.0,4.0.4
fdeflate,https://github.com/image-rs/fdeflate,RUST,0.1.0,0.3.7
fdlimit,https://github.com/paritytech/fdlimit,RUST,0.1.0,0.3.0
ff,https://github.com/zkcrypto/ff,RUST,0.1.0,0.14.0-pre.0
ff_derive,https://github.com/zkcrypto/ff,RUST,0.1.0,0.14.0-pre.0
fiat-crypto,https://github.com/mit-plv/fiat-crypto,RUST,0.1.0,0.2.9
field-offset,https://github.com/diggsey/rust-field-offset,RUST,0.1.0,0.3.6
figment,https://github.com/sergiobenitez/figment,RUST,0.8.0,0.10.19
fixed-hash,https://github.com/paritytech/parity-common,RUST,0.1.0,0.8.0
fixedbitset,https://github.com/petgraph/fixedbitset,RUST,0.0.1,0.5.7
flate2,https://github.com/rust-lang/flate2-rs,RUST,0.0.1,1.1.1
float-ord,https://github.com/notriddle/rust-float-ord,RUST,0.1.0,0.3.2
fnv,https://github.com/servo/rust-fnv,RUST,1.0.0,1.0.7
foldhash,https://github.com/orlp/foldhash,RUST,0.1.0,0.1.5
font-kit,https://github.com/servo/font-kit,RUST,0.0.0,0.14.2
foreign-types,https://github.com/sfackler/foreign-types,RUST,0.1.0,0.5.0
foreign-types-shared,https://github.com/sfackler/foreign-types,RUST,0.1.0,0.3.1
form_urlencoded,https://github.com/servo/rust-url,RUST,1.0.0,1.2.1
fs-err,https://github.com/andrewhickman/fs-err,RUST,0.1.0,3.1.0
fs2,https://github.com/danburkert/fs2-rs,RUST,0.1.0,0.4.3
fs_extra,https://github.com/webdesus/fs_extra,RUST,0.1.0,1.3.0
funty,https://github.com/ferrilab/ferrilab,RUST,1.0.0,3.0.0-rc2
futures,https://github.com/rust-lang/futures-rs,RUST,0.1.0,0.3.31
futures-batch,https://github.com/mre/futures-batch,RUST,0.5.0,0.6.1
futures-bounded,https://github.com/thomaseizinger/rust-futures-bounded,RUST,0.2.4,0.3.0
futures-channel,https://github.com/rust-lang/futures-rs,RUST,0.2.0-alpha,0.3.31
futures-core,https://github.com/rust-lang/futures-rs,RUST,0.2.0-alpha,0.3.31
futures-executor,https://github.com/rust-lang/futures-rs,RUST,0.2.0-alpha,0.3.31
futures-io,https://github.com/rust-lang/futures-rs,RUST,0.1.0,0.3.31
futures-lite,https://github.com/smol-rs/futures-lite,RUST,0.1.0,2.6.0
futures-macro,https://github.com/rust-lang/futures-rs,RUST,0.3.0,0.3.31
futures-rustls,https://github.com/quininer/futures-rustls,RUST,0.0.0,0.26.0
futures-sink,https://github.com/rust-lang/futures-rs,RUST,0.2.0-alpha,0.3.31
futures-task,https://github.com/rust-lang/futures-rs,RUST,0.0.0,0.3.31
futures-timer,https://github.com/async-rs/futures-timer,RUST,0.0.0,3.0.3
futures-util,https://github.com/rust-lang/futures-rs,RUST,0.2.0-alpha,0.3.31
gcloud-sdk,https://github.com/abdolence/gcloud-sdk-rs,RUST,0.7.0,0.27.1
generator,https://github.com/xudong-huang/generator-rs,RUST,0.1.0,0.8.4
generic-array,https://github.com/fizyk20/generic-array,RUST,0.0.1,1.2.0
getrandom,https://github.com/rust-random/getrandom,RUST,0.0.0,0.3.3
ghash,https://github.com/rustcrypto/universal-hashes,RUST,0.0.0,0.6.0-rc.0
gimli,https://github.com/gimli-rs/gimli,RUST,0.1.0,0.31.1
git-version,https://github.com/fusion-engineering/rust-git-version,RUST,0.2.1,0.3.9
git-version-macro,https://github.com/fusion-engineering/rust-git-version,RUST,0.0.1,0.3.9
glob,https://github.com/rust-lang/glob,RUST,0.0.1,0.3.2
globset,https://github.com/burntsushi/ripgrep,RUST,0.1.0,0.4.16
gloo-timers,https://github.com/rustwasm/gloo,RUST,0.1.0,0.3.0
governor,https://github.com/boinkor-net/governor,RUST,0.6.1,0.10.0
half,https://github.com/voidstarkat/half-rs,RUST,2.6.0,2.6.0
hash-db,https://github.com/paritytech/trie,RUST,0.9.0,0.16.0
hashbrown,https://github.com/rust-lang/hashbrown,RUST,0.1.0,0.15.3
hashlink,https://github.com/kyren/hashlink,RUST,0.1.0,0.10.0
headers,https://github.com/hyperium/headers,RUST,0.1.0,0.4.0
heck,https://github.com/withoutboats/heck,RUST,0.1.0,0.5.0
hermit-abi,https://github.com/hermit-os/hermit-rs,RUST,0.1.0,0.5.1
hex,https://github.com/kokakiwi/rust-hex,RUST,0.1.0,0.4.3
hex_fmt,https://github.com/poanetwork/hex_fmt,RUST,0.1.0,0.3.0
hmac,https://github.com/rustcrypto/macs,RUST,0.0.0,0.13.0-pre.5
http,https://github.com/hyperium/http,RUST,0.0.0-prealpha,1.3.1
icu_collections,https://github.com/unicode-org/icu4x,RUST,1.0.0-beta1,2.0.0
icu_locid,https://github.com/unicode-org/icu4x,RUST,0.1.0,1.5.0
icu_locid_transform,https://github.com/unicode-org/icu4x,RUST,1.0.0-beta1,1.5.0
icu_locid_transform_data,https://github.com/unicode-org/icu4x,RUST,1.3.0,1.5.1
icu_normalizer,https://github.com/unicode-org/icu4x,RUST,0.0.1,2.0.0
icu_normalizer_data,https://github.com/unicode-org/icu4x,RUST,1.3.0,2.0.0
icu_properties,https://github.com/unicode-org/icu4x,RUST,0.4.0,2.0.0
icu_properties_data,https://github.com/unicode-org/icu4x,RUST,1.3.0,2.0.0
icu_provider,https://github.com/unicode-org/icu4x,RUST,0.1.0,2.0.0
icu_provider_macros,https://github.com/unicode-org/icu4x,RUST,0.3.0,2.0.0-beta1
idna,https://github.com/servo/rust-url,RUST,0.0.0,1.0.3
idna_adapter,https://github.com/hsivonen/idna_adapter,RUST,1.0.0,1.2.1
if_chain,https://github.com/lambda-fairy/if_chain,RUST,0.1.0,1.0.2
igd-next,https://github.com/dariusc93/rust-igd,RUST,0.12.0,0.16.1
imbl,https://github.com/jneem/imbl,RUST,0.1.0,5.0.0
imbl-sized-chunks,https://github.com/jneem/imbl-sized-chunks,RUST,0.1.0,0.1.3
indexmap,https://github.com/indexmap-rs/indexmap,RUST,0.0.1,2.9.0
inferno,https://github.com/jonhoo/inferno,RUST,0.1.0,0.12.2
insta,https://github.com/mitsuhiko/insta,RUST,0.1.0,1.43.1
integer-sqrt,https://github.com/derekdreery/integer-sqrt-rs,RUST,0.1.0,0.1.5
interprocess,https://github.com/kotauskas/interprocess,RUST,0.1.0,2.2.3
is-terminal,https://github.com/sunfishcode/is-terminal,RUST,0.0.0,0.4.16
is_terminal_polyfill,https://github.com/polyfill-rs/is_terminal_polyfill,RUST,1.48.0,1.70.1
itertools,https://github.com/rust-itertools/itertools,RUST,0.0.2,0.14.0
itoa,https://github.com/dtolnay/itoa,RUST,0.1.0,1.0.15
js-sys,https://github.com/rustwasm/wasm-bindgen,RUST,0.1.0,0.3.77
jsonrpsee,https://github.com/paritytech/jsonrpsee,RUST,0.1.0,0.25.1
jsonwebtoken,https://github.com/keats/jsonwebtoken,RUST,0.1.0,9.3.1
keccak-hash,https://github.com/paritytech/parity-common,RUST,0.1.0,0.11.0
kv-log-macro,https://github.com/yoshuawuyts/kv-log-macro,RUST,1.0.0,1.0.7
lazy_static,https://github.com/rust-lang-nursery/lazy-static.rs,RUST,0.1.0,1.5.0
leveldb,https://github.com/skade/leveldb,RUST,0.1.0,0.8.6
libc,https://github.com/rust-lang/libc,RUST,0.1.0,1.0.0-alpha.1
libp2p,https://github.com/libp2p/rust-libp2p,RUST,0.0.1,0.55.0
libp2p-identity,https://github.com/libp2p/rust-libp2p,RUST,0.1.0,0.2.11
libp2p-mplex,https://github.com/libp2p/rust-libp2p,RUST,0.1.0,0.43.0
linked-hash-map,https://github.com/contain-rs/linked-hash-map,RUST,0.0.1,0.5.6
linux-raw-sys,https://github.com/sunfishcode/linux-raw-sys,RUST,0.0.0,0.9.4
litemap,https://github.com/unicode-org/icu4x,RUST,0.1.0,0.8.0
local-ip-address,https://github.com/leoborai/local-ip-address,RUST,0.6.4,0.6.5
lock_api,https://github.com/amanieu/parking_lot,RUST,0.1.0,0.4.12
log,https://github.com/rust-lang/log,RUST,0.1.0,0.4.27
logos,https://github.com/maciejhirsz/logos,RUST,0.1.0,0.15.0
logos-codegen,https://github.com/maciejhirsz/logos,RUST,0.13.0,0.15.0
logos-derive,https://github.com/maciejhirsz/logos,RUST,0.1.0,0.15.0
loom,https://github.com/tokio-rs/loom,RUST,0.0.1,0.7.2
lsp-types,https://github.com/gluon-lang/lsp-types,RUST,0.54.0,0.97.0
matchers,https://github.com/hawkw/matchers,RUST,0.0.1,0.2.0
matches,https://github.com/simonsapin/rust-std-candidates,RUST,0.0.1,0.1.10
mdbook,https://github.com/rust-lang/mdbook,RUST,0.0.1,0.4.49
mediatype,https://github.com/picohz/mediatype,RUST,0.1.0,0.19.20
memchr,https://github.com/burntsushi/memchr,RUST,0.1.1,2.7.4
metastruct,https://github.com/sigp/metastruct,RUST,0.1.0,0.1.3
minicov,https://github.com/amanieu/minicov,RUST,0.1.0,0.3.7
miniz_oxide,https://github.com/frommi/miniz_oxide,RUST,0.1.0,0.8.8
mio,https://github.com/tokio-rs/mio,RUST,0.1.0,1.0.3
mock_instant,https://github.com/museun/mock_instant,RUST,0.1.0,0.5.3
mockall,https://github.com/asomers/mockall,RUST,0.1.0-pre,0.13.1
nu-ansi-term,https://github.com/nushell/nu-ansi-term,RUST,0.28.0,0.50.1
num-bigint,https://github.com/rust-num/num-bigint,RUST,0.1.32,0.4.6
num-bigint-dig,https://github.com/dignifiedquire/num-bigint,RUST,0.2.1,0.8.4
num-integer,https://github.com/rust-num/num-integer,RUST,0.1.32,0.1.46
num-traits,https://github.com/rust-num/num-traits,RUST,0.1.32,0.2.19
number_prefix,https://github.com/ogham/rust-number-prefix,RUST,0.1.0,0.4.0
object,https://github.com/gimli-rs/object,RUST,0.0.1,0.36.7
once_cell,https://github.com/matklad/once_cell,RUST,0.0.1,1.21.3
op-alloy-consensus,https://github.com/alloy-rs/op-alloy,RUST,0.1.0,0.15.6
op-alloy-network,https://github.com/alloy-rs/op-alloy,RUST,0.1.0,0.15.6
opener,https://github.com/seeker14491/opener,RUST,0.1.0,0.7.2
ordermap,https://github.com/indexmap-rs/ordermap,RUST,0.5.0,0.5.7
overload,https://github.com/danaugrs/overload,RUST,0.1.0,0.1.1
p256,https://github.com/rustcrypto/elliptic-curves,RUST,0.0.0,0.14.0-pre.2
parking,https://github.com/smol-rs/parking,RUST,1.0.0,2.2.1
parking_lot,https://github.com/amanieu/parking_lot,RUST,0.1.0,0.12.3
parking_lot_core,https://github.com/amanieu/parking_lot,RUST,0.1.0,0.9.10
paste,https://github.com/dtolnay/paste,RUST,0.1.0,1.0.15
path-slash,https://github.com/rhysd/path-slash,RUST,0.0.1,0.2.1
patricia_tree,https://github.com/sile/patricia_tree,RUST,0.1.0,0.9.0
pbkdf2,https://github.com/rustcrypto/password-hashes,RUST,0.0.0,0.13.0-pre.1
percent-encoding,https://github.com/servo/rust-url,RUST,1.0.0,2.3.1
pin-project,https://github.com/taiki-e/pin-project,RUST,0.1.0,1.1.10
pin-project-internal,https://github.com/taiki-e/pin-project,RUST,0.4.0-alpha.1,1.1.10
pin-project-lite,https://github.com/taiki-e/pin-project-lite,RUST,0.1.0,0.2.16
pin-utils,https://github.com/rust-lang-nursery/pin-utils,RUST,0.1.0-alpha.1,0.1.0
piper,https://github.com/smol-rs/piper,RUST,0.2.3,0.2.4
plotters,https://github.com/plotters-rs/plotters,RUST,0.1.0,0.3.7
plotters-backend,https://github.com/plotters-rs/plotters,RUST,0.0.0-dummy,0.3.7
plotters-svg,https://github.com/plotters-rs/plotters,RUST,0.1.0,0.3.7
polling,https://github.com/smol-rs/polling,RUST,0.1.0,3.7.4
portable-atomic,https://github.com/taiki-e/portable-atomic,RUST,0.1.0,1.11.0
pretty_assertions,https://github.com/rust-pretty-assertions/rust-pretty-assertions,RUST,0.1.0,1.4.1
proc-macro-error2,https://github.com/gnomeddev/proc-macro-error-2,RUST,2.0.0-pre.1,2.0.1
proc-macro2,https://github.com/dtolnay/proc-macro2,RUST,0.1.0,1.0.95
procfs,https://github.com/eminence/procfs,RUST,0.1.0,0.17.0
prometheus-client,https://github.com/prometheus/client_rust,RUST,0.1.0,0.23.1
psutil,https://github.com/rust-psutil/rust-psutil,RUST,0.1.0,5.2.0
quick-junit,https://github.com/nextest-rs/quick-junit,RUST,0.3.6-rc.1,0.5.1
quick-protobuf,https://github.com/tafia/quick-protobuf,RUST,0.1.0,0.8.1
quick-protobuf-codec,https://github.com/libp2p/rust-libp2p,RUST,0.1.0,0.3.1
quote,https://github.com/dtolnay/quote,RUST,0.1.0,1.0.40
r-efi,https://github.com/r-efi/r-efi,RUST,0.1.0,5.2.0
r2d2_sqlite,https://github.com/ivanceras/r2d2-sqlite,RUST,0.0.1,0.28.0
rand,https://github.com/rust-random/rand,RUST,0.1.1,0.9.1
rand_core,https://github.com/rust-random/rand,RUST,0.0.1,0.9.3
rand_xorshift,https://github.com/rust-random/rngs,RUST,0.1.0,0.4.0
rand_xoshiro,https://github.com/rust-random/rngs,RUST,0.1.0,0.7.0
ratatui,https://github.com/ratatui/ratatui,RUST,0.1.0,0.30.0-alpha.2
rayon,https://github.com/rayon-rs/rayon,RUST,0.0.1,1.10.0
rayon-core,https://github.com/rayon-rs/rayon,RUST,0.0.1,1.12.1
redb,https://github.com/cberner/redb,RUST,0.0.0,2.5.0
regex,https://github.com/rust-lang/regex,RUST,0.1.0,1.11.1
regex-automata,https://github.com/rust-lang/regex,RUST,0.0.1,0.4.9
regex-syntax,https://github.com/rust-lang/regex,RUST,0.1.0,0.8.5
reqwest-eventsource,https://github.com/jpopesculian/reqwest-eventsource,RUST,0.1.0,0.6.0
rowan,https://github.com/rust-analyzer/rowan,RUST,0.1.0,0.16.1
rpassword,https://github.com/conradkleinespel/rpassword,RUST,0.0.1,7.4.0
rust-embed,https://github.com/pyros2097/rust-embed,RUST,0.2.0,8.7.0
rust-embed-impl,https://github.com/pyros2097/rust-embed,RUST,4.1.0,8.7.0
rust-embed-utils,https://github.com/pyros2097/rust-embed,RUST,5.0.0,8.7.0
rustc-demangle,https://github.com/rust-lang/rustc-demangle,RUST,0.1.0,0.1.24
rustc-hash,https://github.com/rust-lang/rustc-hash,RUST,1.2.0,2.1.1
rustc_version,https://github.com/djc/rustc-version-rs,RUST,0.4.1,0.4.1
rustix,https://github.com/bytecodealliance/rustix,RUST,0.0.0,1.0.7
rustversion,https://github.com/dtolnay/rustversion,RUST,0.1.3,1.0.20
rustyline,https://github.com/kkawakam/rustyline,RUST,0.1.0,15.0.0
ryu,https://github.com/dtolnay/ryu,RUST,0.1.0,1.0.20
salsa,https://github.com/salsa-rs/salsa,RUST,0.1.0,0.21.1
salsa-macro-rules,https://github.com/salsa-rs/salsa,RUST,0.1.0,0.21.1
salsa-macros,https://github.com/salsa-rs/salsa,RUST,0.10.0-alpha1,0.21.1
same-file,https://github.com/burntsushi/same-file,RUST,0.1.0,1.0.6
schemars,https://github.com/gresau/schemars,RUST,0.1.0,1.0.0-alpha.17
scoped-tls,https://github.com/alexcrichton/scoped-tls,RUST,0.1.0,1.0.1
scopeguard,https://github.com/bluss/scopeguard,RUST,0.1.0,1.2.0
scrypt,https://github.com/rustcrypto/password-hashes,RUST,0.0.0,0.12.0-pre.2
semver,https://github.com/dtolnay/semver,RUST,0.1.0,1.0.26
serde,https://github.com/serde-rs/serde,RUST,0.0.0,1.0.219
serde-semver,https://github.com/jerry73204/serde-semver,RUST,0.1.0,0.2.1
serde-semver-derive,https://github.com/jerry73204/serde-semver,RUST,0.1.0,0.1.1
serde-wasm-bindgen,https://github.com/rreverser/serde-wasm-bindgen,RUST,0.1.0,0.6.5
serde_derive,https://github.com/serde-rs/serde,RUST,0.8.4,1.0.219
serde_json,https://github.com/serde-rs/json,RUST,0.5.0,1.0.140
serde_repr,https://github.com/dtolnay/serde-repr,RUST,0.1.0,0.1.20
serde_spanned,https://github.com/toml-rs/toml,RUST,0.6.0,0.6.8
serde_yaml,https://github.com/dtolnay/serde-yaml,RUST,0.1.0,0.9.34+deprecated
sha2,https://github.com/rustcrypto/hashes,RUST,0.1.0,0.11.0-pre.5
sharded-slab,https://github.com/hawkw/sharded-slab,RUST,0.0.1,0.1.7
shlex,https://github.com/comex/rust-shlex,RUST,0.1.0,1.3.0
signal-hook-registry,https://github.com/vorner/signal-hook,RUST,1.0.0,1.4.5
similar,https://github.com/mitsuhiko/similar,RUST,0.1.0,2.7.0
slab,https://github.com/tokio-rs/slab,RUST,0.1.0,0.4.9
slog-json,https://github.com/slog-rs/json,RUST,0.5.0,2.6.1
slog-scope,https://github.com/slog-rs/scope,RUST,0.1.0,4.4.0
smallvec,https://github.com/servo/rust-smallvec,RUST,0.1.0,2.0.0-alpha.11
smol,https://github.com/smol-rs/smol,RUST,0.0.1,2.0.2
smol_str,https://github.com/rust-analyzer/smol_str,RUST,0.1.0,0.3.2
snap,https://github.com/burntsushi/rust-snappy,RUST,0.1.0,1.1.1
snapbox,https://github.com/assert-rs/snapbox,RUST,0.2.0,0.6.21
socket2,https://github.com/rust-lang/socket2,RUST,0.1.0,0.5.9
stable_deref_trait,https://github.com/storyyeller/stable_deref_trait,RUST,1.0.0,1.2.0
static_assertions,https://github.com/nvzqz/static-assertions-rs,RUST,0.1.0,1.1.0
strsim,https://github.com/rapidfuzz/strsim-rs,RUST,0.1.0,0.11.1
strum,https://github.com/peternator7/strum,RUST,0.1.0,0.27.1
svm-rs,https://github.com/alloy-rs/svm-rs,RUST,0.3.6,0.5.16
syn,https://github.com/dtolnay/syn,RUST,0.4.0,2.0.101
synstructure,https://github.com/mystor/synstructure,RUST,0.1.0,0.13.2
take_mut,https://github.com/sgeo/take_mut,RUST,0.1.0,0.2.2
