project_id,project_source,project_namespace,project_name,collection_id,collection_source,collection_namespace,collection_name,project_id_1,project_source_1,project_namespace_1,project_name_1,display_name,event_source,repository_count,first_commit_date,last_commit_date,star_count,fork_count,developer_count,contributor_count,contributor_count_6_months,new_contributor_count_6_months,fulltime_developer_average_6_months,active_developer_count_6_months,commit_count_6_months,opened_pull_request_count_6_months,merged_pull_request_count_6_months,opened_issue_count_6_months,closed_issue_count_6_months
nrFr3qGgopD1zvM8xhsrivOP7IwkghRfvFin_G6QY2A=,OSS_DIRECTORY,oso,hyperlane-xyz,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,nrFr3qGgopD1zvM8xhsrivOP7IwkghRfvFin_G6QY2A=,OSS_DIRECTORY,oso,hyperlane-xyz,Hyperlane,GITHUB,49,2022-02-10 15:32:19.000000 UTC,2024-10-25 01:22:01.000000 UTC,832,845,75.0,254.0,141.0,119.0,3.2459016393442623,59.0,1165.0,1303.0,1049.0,353.0,245.0
LOZXloZfVxGx7h5Na3R-5RcR86-mMDDJuKiE4q_hJOY=,OSS_DIRECTORY,oso,metamask,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,LOZXloZfVxGx7h5Na3R-5RcR86-mMDDJuKiE4q_hJOY=,OSS_DIRECTORY,oso,metamask,Metamask,GITHUB,281,2015-07-24 20:13:05.000000 UTC,2024-10-25 01:59:21.000000 UTC,25617,14702,233.0,13354.0,1496.0,1221.0,12.73224043715847,159.0,40195.0,40684.0,36629.0,4249.0,4226.0
dMfvcoukJbU8asuACN_Pz6Jv--YCA1-XqqVaOt3z_QU=,OSS_DIRECTORY,oso,solady-vectorized,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,dMfvcoukJbU8asuACN_Pz6Jv--YCA1-XqqVaOt3z_QU=,OSS_DIRECTORY,oso,solady-vectorized,Solady (by Vectorized),GITHUB,1,2022-07-16 23:39:45.000000 UTC,2024-10-17 23:00:52.000000 UTC,2547,342,3.0,92.0,25.0,16.0,0.907103825136612,2.0,234.0,180.0,178.0,23.0,24.0
I1ULrUY9t789vj4akEP3lLgB9hmC1Unfg7875NEdWL0=,OSS_DIRECTORY,oso,lifinance,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,I1ULrUY9t789vj4akEP3lLgB9hmC1Unfg7875NEdWL0=,OSS_DIRECTORY,oso,lifinance,LI.FI,GITHUB,37,2021-07-16 09:43:47.000000 UTC,2024-10-24 13:38:54.000000 UTC,674,358,26.0,131.0,49.0,34.0,2.3825136612021858,14.0,848.0,485.0,335.0,18.0,17.0
0dgf23TVgEy3-VUHfPDI2uEnfq_5ityo2P7XClpgqUQ=,OSS_DIRECTORY,oso,remix-ethereum,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,0dgf23TVgEy3-VUHfPDI2uEnfq_5ityo2P7XClpgqUQ=,OSS_DIRECTORY,oso,remix-ethereum,Remix Project,GITHUB,16,2016-04-13 07:56:58.000000 UTC,2024-10-24 09:40:48.000000 UTC,7975,3602,22.0,1436.0,90.0,63.0,1.1530054644808743,10.0,1443.0,389.0,296.0,169.0,177.0
CPTUhEYSDbWL0ObLMFNlnHSRRWPwlCv_AThvHc3PUPI=,OSS_DIRECTORY,oso,latticexyz,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,CPTUhEYSDbWL0ObLMFNlnHSRRWPwlCv_AThvHc3PUPI=,OSS_DIRECTORY,oso,latticexyz,Lattice,GITHUB,59,2022-04-15 20:55:48.000000 UTC,2024-10-24 21:51:47.000000 UTC,1162,403,12.0,172.0,39.0,21.0,1.2950819672131149,8.0,428.0,431.0,345.0,153.0,89.0
a4358GobNIMlAOsX0dpyt4UXKeiBykyWEsT6LnDf-Mo=,OSS_DIRECTORY,oso,maker-dao,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,a4358GobNIMlAOsX0dpyt4UXKeiBykyWEsT6LnDf-Mo=,OSS_DIRECTORY,oso,maker-dao,Sky (prev. MakerDAO),GITHUB,305,2015-09-03 14:22:04.000000 UTC,2024-10-24 21:10:24.000000 UTC,7999,4942,165.0,688.0,40.0,7.0,1.1147540983606556,26.0,2025.0,362.0,323.0,12.0,26.0
bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,bEZxDyg6q6E1iYE3bJp8CyagoUShG0lUxmvF_eeLyyo=,OSS_DIRECTORY,oso,angle-protocol,Angle Protocol,GITHUB,51,2021-09-16 13:58:08.000000 UTC,2024-10-24 13:37:27.000000 UTC,322,200,17.0,83.0,31.0,19.0,0.79781420765027322,12.0,382.0,158.0,137.0,4.0,0.0
zuKa56R3a-6e4jZZUfd7UOWS66f0hkwUMt8uFboQArk=,OSS_DIRECTORY,oso,biconomy,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,zuKa56R3a-6e4jZZUfd7UOWS66f0hkwUMt8uFboQArk=,OSS_DIRECTORY,oso,biconomy,Biconomy,GITHUB,90,2019-11-21 17:21:18.000000 UTC,2024-10-24 13:43:39.000000 UTC,862,500,33.0,184.0,40.0,25.0,0.48087431693989069,13.0,545.0,459.0,359.0,110.0,74.0
imOWe-ffDazpMiTjIJWOp-siTuTAeO6jJ9v-DrUyvXM=,OSS_DIRECTORY,oso,lodestar-chainsafe,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,imOWe-ffDazpMiTjIJWOp-siTuTAeO6jJ9v-DrUyvXM=,OSS_DIRECTORY,oso,lodestar-chainsafe,Lodestar,GITHUB,1,2022-05-27 14:26:25.000000 UTC,2024-10-25 01:19:31.000000 UTC,1166,287,10.0,200.0,27.0,10.0,0.54098360655737709,9.0,279.0,354.0,310.0,82.0,118.0
LNQR7by2d4x_GcRrl47_US9ZJ1j12JkObQoxSG6oUlM=,OSS_DIRECTORY,oso,wormhole,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,LNQR7by2d4x_GcRrl47_US9ZJ1j12JkObQoxSG6oUlM=,OSS_DIRECTORY,oso,wormhole,Wormhole,GITHUB,103,2020-12-07 09:47:07.000000 UTC,2024-10-24 21:05:03.000000 UTC,2596,1633,88.0,676.0,168.0,112.0,5.5245901639344259,52.0,2122.0,1840.0,1553.0,977.0,1090.0
-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,OSS_DIRECTORY,oso,router-protocol,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,OSS_DIRECTORY,oso,router-protocol,Router Protocol,GITHUB,82,2021-01-22 02:27:01.000000 UTC,2024-10-22 16:09:37.000000 UTC,80,68,26.0,40.0,28.0,13.0,0.0,20.0,483.0,95.0,90.0,0.0,0.0
Pv9DcQi2GVUwbkEZPSnblqG96Ij1wGqJaeR_2OTedCk=,OSS_DIRECTORY,oso,lighthouse-sigp,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,Pv9DcQi2GVUwbkEZPSnblqG96Ij1wGqJaeR_2OTedCk=,OSS_DIRECTORY,oso,lighthouse-sigp,Lighthouse by Sigma Prime,GITHUB,1,2020-11-24 16:29:06.000000 UTC,2024-08-29 04:44:36.000000 UTC,2915,741,4.0,590.0,75.0,47.0,0.0,2.0,61.0,698.0,402.0,135.0,105.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,OSS_DIRECTORY,oso,opensource-observer,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,OSS_DIRECTORY,oso,opensource-observer,Open Source Observer,GITHUB,14,2023-07-28 01:52:08.000000 UTC,2024-10-25 01:32:23.000000 UTC,166,157,77.0,131.0,116.0,102.0,2.8469945355191255,71.0,1137.0,869.0,801.0,549.0,464.0
b7PAjNuAHs1ubfmem9cdHhk0x5ONvdAjo2k_0k9CTfI=,OSS_DIRECTORY,oso,0xsequence,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,b7PAjNuAHs1ubfmem9cdHhk0x5ONvdAjo2k_0k9CTfI=,OSS_DIRECTORY,oso,0xsequence,Sequence,GITHUB,108,2018-07-02 21:42:20.000000 UTC,2024-10-24 20:44:30.000000 UTC,2726,672,43.0,169.0,46.0,22.0,3.5628415300546448,28.0,1919.0,1091.0,829.0,105.0,71.0
6t7aU3kT0HayU5FIc3Y1crNqo06zBeWT7l1WFW3e-vs=,OSS_DIRECTORY,oso,airgap-it,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,6t7aU3kT0HayU5FIc3Y1crNqo06zBeWT7l1WFW3e-vs=,OSS_DIRECTORY,oso,airgap-it,Airgap Wallet,GITHUB,68,2017-07-25 10:00:50.000000 UTC,2024-10-24 12:29:22.000000 UTC,1281,548,14.0,332.0,32.0,21.0,0.0,5.0,248.0,59.0,44.0,25.0,26.0
m3u9RgYlYchemnTKZDZSZV9xLGReVz_KGG5sV0tIrUE=,OSS_DIRECTORY,oso,lido,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,m3u9RgYlYchemnTKZDZSZV9xLGReVz_KGG5sV0tIrUE=,OSS_DIRECTORY,oso,lido,Lido,GITHUB,204,2020-11-11 09:57:02.000000 UTC,2024-10-24 17:03:20.000000 UTC,1676,938,98.0,271.0,94.0,34.0,1.2622950819672132,55.0,3604.0,1674.0,1421.0,64.0,24.0
QltZuORSeUv2rFJ2ue2dvqFPlQ6hjG5OKG35dgDq0aM=,OSS_DIRECTORY,oso,axelar,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,QltZuORSeUv2rFJ2ue2dvqFPlQ6hjG5OKG35dgDq0aM=,OSS_DIRECTORY,oso,axelar,Axelar,GITHUB,79,2021-03-16 20:56:44.000000 UTC,2024-10-24 21:03:26.000000 UTC,939,899,43.0,366.0,142.0,102.0,3.4153005464480874,30.0,1590.0,1393.0,1268.0,120.0,151.0
gHO2CKahfi2EMVYX6Q5B6ZvLcbnTaNrCwk1lniDsEDM=,OSS_DIRECTORY,oso,third-web,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,gHO2CKahfi2EMVYX6Q5B6ZvLcbnTaNrCwk1lniDsEDM=,OSS_DIRECTORY,oso,third-web,ThirdWeb,GITHUB,85,2021-04-23 17:09:39.000000 UTC,2024-10-25 00:06:18.000000 UTC,2829,2046,72.0,599.0,166.0,120.0,5.3879781420765029,42.0,2720.0,2939.0,2524.0,133.0,148.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,OSS_DIRECTORY,oso,vyperlang,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,OSS_DIRECTORY,oso,vyperlang,Vyper,GITHUB,30,2016-11-12 10:52:09.000000 UTC,2024-10-22 21:08:08.000000 UTC,5298,906,17.0,485.0,46.0,22.0,1.1038251366120218,6.0,610.0,319.0,243.0,210.0,89.0
HTzhfd2dGay9qTUKcUvrVT7ATRQfg6jWAQBhfN5dREE=,OSS_DIRECTORY,oso,besu-hyperledger,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,HTzhfd2dGay9qTUKcUvrVT7ATRQfg6jWAQBhfN5dREE=,OSS_DIRECTORY,oso,besu-hyperledger,Hyperledger Besu,GITHUB,1,2021-08-03 19:18:21.000000 UTC,2024-10-24 22:19:48.000000 UTC,1497,822,32.0,568.0,101.0,63.0,0.98907103825136611,21.0,441.0,538.0,461.0,226.0,242.0
SV5kdZqv7HuVnB0A9hgFHPi3lubBZ0Tiu0zZS-XMZ-A=,OSS_DIRECTORY,oso,paraswap,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,SV5kdZqv7HuVnB0A9hgFHPi3lubBZ0Tiu0zZS-XMZ-A=,OSS_DIRECTORY,oso,paraswap,Paraswap,GITHUB,35,2019-10-08 15:39:41.000000 UTC,2024-10-24 15:20:51.000000 UTC,1749,589,25.0,192.0,42.0,24.0,0.0273224043715847,9.0,1227.0,165.0,135.0,4.0,1.0
UNKoHLpnT_OziRiPCuX21uhgLNIJygsxuZz3A0TL-cg=,OSS_DIRECTORY,oso,protocol-guild,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,UNKoHLpnT_OziRiPCuX21uhgLNIJygsxuZz3A0TL-cg=,OSS_DIRECTORY,oso,protocol-guild,Protocol Guild,GITHUB,2,2022-01-18 21:15:07.000000 UTC,2024-10-24 06:51:54.000000 UTC,48,118,5.0,110.0,83.0,64.0,0.18032786885245902,2.0,337.0,113.0,104.0,1.0,1.0
Ik-pdx0HpDhucgB2Mv2HDKxP2X2GFWJRyMytgDmab6U=,OSS_DIRECTORY,oso,pokt-network,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,Ik-pdx0HpDhucgB2Mv2HDKxP2X2GFWJRyMytgDmab6U=,OSS_DIRECTORY,oso,pokt-network,Pocket Network,GITHUB,144,2017-11-28 19:27:49.000000 UTC,2024-10-24 15:48:50.000000 UTC,605,429,73.0,211.0,36.0,10.0,1.7704918032786885,18.0,691.0,395.0,324.0,124.0,165.0
EBGuilPthpdMOlNWYPk9oqVOOlRLkK_goRnRRDjMRMg=,OSS_DIRECTORY,oso,kyber-swap,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,EBGuilPthpdMOlNWYPk9oqVOOlRLkK_goRnRRDjMRMg=,OSS_DIRECTORY,oso,kyber-swap,KyberSwap,GITHUB,144,2017-05-19 17:55:47.000000 UTC,2024-10-24 11:18:45.000000 UTC,1447,7343,84.0,320.0,44.0,20.0,0.453551912568306,30.0,605.0,361.0,315.0,7.0,0.0
JrrZYUxLSlKwnKcSLrTXj37u4iO02GLDIMmao5iVM38=,OSS_DIRECTORY,oso,oceanprotocol,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,JrrZYUxLSlKwnKcSLrTXj37u4iO02GLDIMmao5iVM38=,OSS_DIRECTORY,oso,oceanprotocol,Ocean Protocol,GITHUB,88,2018-02-26 14:36:17.000000 UTC,2024-10-24 17:31:35.000000 UTC,1122,903,54.0,241.0,42.0,19.0,0.89071038251366119,16.0,1029.0,781.0,571.0,432.0,496.0
7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,Infinitism (ERC-4337) - Account Abstraction,GITHUB,1,2022-07-24 08:27:37.000000 UTC,2024-08-28 12:24:12.000000 UTC,1540,638,4.0,130.0,21.0,15.0,0.0,3.0,5.0,17.0,4.0,9.0,10.0
57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,OSS_DIRECTORY,oso,rainbow,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,OSS_DIRECTORY,oso,rainbow,Rainbow,GITHUB,61,2019-03-20 18:40:09.000000 UTC,2024-10-24 23:34:29.000000 UTC,8125,1530,45.0,925.0,151.0,111.0,3.9234972677595628,16.0,1116.0,847.0,682.0,128.0,140.0
XyKL4912vsx41aNjTJDLDexSgi4_BcPkilZ8twJlqxI=,OSS_DIRECTORY,oso,aave,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,XyKL4912vsx41aNjTJDLDexSgi4_BcPkilZ8twJlqxI=,OSS_DIRECTORY,oso,aave,Aave,GITHUB,206,2019-02-15 14:10:11.000000 UTC,2024-10-25 01:31:59.000000 UTC,6513,4439,51.0,743.0,115.0,80.0,4.5956284153005464,26.0,9686.0,1015.0,783.0,78.0,42.0
y3Ubcxl0zK203QZ1TMR3aNOG0yWEuIEqofU3x96DSPc=,OSS_DIRECTORY,oso,passportxyz,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,y3Ubcxl0zK203QZ1TMR3aNOG0yWEuIEqofU3x96DSPc=,OSS_DIRECTORY,oso,passportxyz,Passport XYZ,GITHUB,27,2022-05-24 21:13:30.000000 UTC,2024-10-24 22:40:49.000000 UTC,1426,690,20.0,143.0,23.0,11.0,1.4043715846994536,7.0,756.0,431.0,393.0,168.0,270.0
M42BYUKuR6fTAaWcxx290zHriqE4VNluSLGyn8yTct8=,OSS_DIRECTORY,oso,slither-crytic,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,M42BYUKuR6fTAaWcxx290zHriqE4VNluSLGyn8yTct8=,OSS_DIRECTORY,oso,slither-crytic,Slither,GITHUB,1,2018-09-06 10:16:48.000000 UTC,2024-10-02 09:34:19.000000 UTC,5313,964,5.0,568.0,57.0,39.0,0.0,3.0,37.0,79.0,62.0,58.0,33.0
sWvuYt3_OdvFB3_iAAvn9xIwB1HnbxCT1C0gdqY5Q0E=,OSS_DIRECTORY,oso,curve,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,sWvuYt3_OdvFB3_iAAvn9xIwB1HnbxCT1C0gdqY5Q0E=,OSS_DIRECTORY,oso,curve,Curve,GITHUB,85,2020-01-15 21:52:14.000000 UTC,2024-10-24 22:16:42.000000 UTC,3509,1635,24.0,421.0,97.0,55.0,2.4972677595628414,17.0,2261.0,637.0,514.0,68.0,47.0
SNdMHnnes04aSQQwpNdWT0uBt6VdKyT3Zog7miIsaK0=,OSS_DIRECTORY,oso,gitcoin,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,SNdMHnnes04aSQQwpNdWT0uBt6VdKyT3Zog7miIsaK0=,OSS_DIRECTORY,oso,gitcoin,Gitcoin,GITHUB,89,2017-07-10 10:54:32.000000 UTC,2024-10-24 18:14:46.000000 UTC,3516,1642,78.0,1538.0,59.0,30.0,0.95081967213114749,15.0,581.0,464.0,387.0,212.0,331.0
ivqlHHQdG8zhAM06Sp9dHy7cbQoNstjaXpLVIXTBWWc=,OSS_DIRECTORY,oso,redstone-finance,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,ivqlHHQdG8zhAM06Sp9dHy7cbQoNstjaXpLVIXTBWWc=,OSS_DIRECTORY,oso,redstone-finance,Redstone Finance,GITHUB,104,2021-05-17 12:54:39.000000 UTC,2024-10-24 14:44:18.000000 UTC,374,309,24.0,60.0,25.0,16.0,1.6174863387978142,14.0,883.0,121.0,110.0,8.0,5.0
arNWPMAQpOkAx0SrvZYfw7alkcul_Hx9RNkKssg9PIg=,OSS_DIRECTORY,oso,sablier,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,arNWPMAQpOkAx0SrvZYfw7alkcul_Hx9RNkKssg9PIg=,OSS_DIRECTORY,oso,sablier,Sablier,GITHUB,40,2018-11-16 19:02:11.000000 UTC,2024-10-24 19:44:59.000000 UTC,848,239,6.0,101.0,46.0,37.0,0.44808743169398907,6.0,474.0,167.0,151.0,138.0,137.0
Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,OSS_DIRECTORY,oso,orderlynetwork,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,OSS_DIRECTORY,oso,orderlynetwork,Orderly Network,GITHUB,32,2022-11-09 08:44:18.000000 UTC,2024-10-23 19:05:59.000000 UTC,64,99,13.0,32.0,26.0,18.0,0.5901639344262295,10.0,533.0,47.0,31.0,9.0,1.0
PZA75rAKiN4P9poFNpkZYK-yrF1r3WgpEHmbvwPjbXk=,OSS_DIRECTORY,oso,zora,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,PZA75rAKiN4P9poFNpkZYK-yrF1r3WgpEHmbvwPjbXk=,OSS_DIRECTORY,oso,zora,Zora,GITHUB,75,2020-01-20 23:28:06.000000 UTC,2024-10-18 22:24:22.000000 UTC,2669,1098,31.0,245.0,55.0,37.0,0.0,9.0,318.0,71.0,31.0,25.0,18.0
6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,OSS_DIRECTORY,oso,openzeppelin,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,OSS_DIRECTORY,oso,openzeppelin,OpenZeppelin,GITHUB,93,2016-08-03 16:52:12.000000 UTC,2024-10-24 16:34:08.000000 UTC,33846,17128,76.0,2328.0,164.0,114.0,1.0218579234972678,21.0,581.0,737.0,477.0,194.0,164.0
9cisQw1_sA5M3a5ZsNDO0XPx_xNMXS6rKJa7GVqbfbM=,OSS_DIRECTORY,oso,wtfacademy,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,9cisQw1_sA5M3a5ZsNDO0XPx_xNMXS6rKJa7GVqbfbM=,OSS_DIRECTORY,oso,wtfacademy,WTF Academy,GITHUB,55,2022-07-23 08:17:11.000000 UTC,2024-10-24 21:25:30.000000 UTC,7707,1703,28.0,384.0,108.0,64.0,0.71584699453551914,17.0,860.0,275.0,159.0,61.0,33.0
7Rt5Qh_zEbkJNIPHg9v44piWEM-LMOQey6hOajl6PmE=,OSS_DIRECTORY,oso,rango-exchange,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,7Rt5Qh_zEbkJNIPHg9v44piWEM-LMOQey6hOajl6PmE=,OSS_DIRECTORY,oso,rango-exchange,Rango Exchange,GITHUB,10,2022-02-12 10:37:38.000000 UTC,2024-10-23 17:05:30.000000 UTC,3546,101,10.0,37.0,21.0,11.0,1.7923497267759563,8.0,519.0,260.0,234.0,0.0,3.0
jUda1pi-FdNlaUmgKq51B4h8x4wX3QTN2fZkKq6N0vw=,OSS_DIRECTORY,oso,yearn,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,jUda1pi-FdNlaUmgKq51B4h8x4wX3QTN2fZkKq6N0vw=,OSS_DIRECTORY,oso,yearn,Yearn,GITHUB,150,2020-01-25 23:35:44.000000 UTC,2024-10-21 17:43:16.000000 UTC,4178,3966,62.0,535.0,36.0,9.0,0.14207650273224043,12.0,280.0,281.0,157.0,58.0,25.0
UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,LayerZero,GITHUB,48,2021-12-18 04:32:59.000000 UTC,2024-10-24 22:52:05.000000 UTC,5719,3388,30.0,309.0,91.0,75.0,0.63387978142076506,19.0,375.0,381.0,311.0,48.0,25.0
D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,OSS_DIRECTORY,oso,ethers-io,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,OSS_DIRECTORY,oso,ethers-io,ethers.js,GITHUB,30,2016-05-04 23:15:21.000000 UTC,2024-10-10 22:01:34.000000 UTC,8670,2169,1.0,1910.0,103.0,86.0,0.0,1.0,56.0,29.0,0.0,86.0,71.0
6lg5zQJ4GYDjvO5NvVAfPBWuxNgOeEcLAfcL01ws5Us=,OSS_DIRECTORY,oso,defi-llama,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,6lg5zQJ4GYDjvO5NvVAfPBWuxNgOeEcLAfcL01ws5Us=,OSS_DIRECTORY,oso,defi-llama,DefiLlama,GITHUB,44,2020-11-14 00:55:56.000000 UTC,2024-10-24 23:37:59.000000 UTC,4286,12509,25.0,4659.0,1246.0,790.0,8.3442622950819665,13.0,10646.0,5034.0,4230.0,142.0,148.0
8clAkYhm02psl_uh1UCuZys3Y6l-Jn3GgzDqRPj41hY=,OSS_DIRECTORY,oso,rocket-pool,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,8clAkYhm02psl_uh1UCuZys3Y6l-Jn3GgzDqRPj41hY=,OSS_DIRECTORY,oso,rocket-pool,Rocket Pool,GITHUB,56,2017-05-20 00:48:43.000000 UTC,2024-10-25 01:27:31.000000 UTC,1372,730,15.0,310.0,41.0,20.0,1.5300546448087431,11.0,1237.0,329.0,289.0,26.0,23.0
