project_id,project_source,project_namespace,project_name,collection_id,collection_source,collection_namespace,collection_name,project_id_1,project_source_1,project_namespace_1,project_name_1,display_name,event_source,days_since_first_transaction,active_contract_count_90_days,transaction_count,transaction_count_6_months,gas_fees_sum,gas_fees_sum_6_months,address_count,address_count_90_days,new_address_count_90_days,returning_address_count_90_days,high_activity_address_count_90_days,medium_activity_address_count_90_days,low_activity_address_count_90_days,multi_project_address_count_90_days
-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,OSS_DIRECTORY,oso,router-protocol,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,OSS_DIRECTORY,oso,router-protocol,Router Protocol,MODE,207.0,3.0,36447.0,28809.0,0.010877712694451131,0.0071459380198897948,4529.0,798.0,616.0,182.0,1.0,3.0,792.0,273.0
-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,OSS_DIRECTORY,oso,router-protocol,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,OSS_DIRECTORY,oso,router-protocol,Router Protocol,BASE,297.0,7.0,359754.0,258643.0,2.2971315044033291,0.745833410750121,90154.0,23900.0,16997.0,6903.0,22.0,155.0,23705.0,14877.0
-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,OSS_DIRECTORY,oso,router-protocol,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,OSS_DIRECTORY,oso,router-protocol,Router Protocol,OPTIMISM,960.0,7.0,208279.0,125129.0,5.0396237159950719,0.44328048135815545,84853.0,23453.0,20535.0,2918.0,4.0,72.0,22034.0,15262.0
-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,OSS_DIRECTORY,oso,router-protocol,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,-ceY1smj0ZhYH-JSMeK3opMBmLgc29Oe-m5cOd-KnjY=,OSS_DIRECTORY,oso,router-protocol,Router Protocol,ARBITRUM_ONE,960.0,0.0,16584.0,4.0,69.8588894449738,4.31998e-06,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7BgG9kGGcmyzlhuIDM9OgK5RUQfRWSmhhLhx94zeacg=,OSS_DIRECTORY,oso,tarot-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,7BgG9kGGcmyzlhuIDM9OgK5RUQfRWSmhhLhx94zeacg=,OSS_DIRECTORY,oso,tarot-finance,Tarot Finance,OPTIMISM,903.0,158.0,2559914.0,1778306.0,8.4688464952592852,2.4699558471501892,7285.0,734.0,230.0,504.0,26.0,97.0,611.0,572.0
7BgG9kGGcmyzlhuIDM9OgK5RUQfRWSmhhLhx94zeacg=,OSS_DIRECTORY,oso,tarot-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,7BgG9kGGcmyzlhuIDM9OgK5RUQfRWSmhhLhx94zeacg=,OSS_DIRECTORY,oso,tarot-finance,Tarot Finance,BASE,458.0,57.0,7012113.0,6318470.0,39.5154796840396,25.369924431598676,35821.0,12006.0,5801.0,6205.0,59.0,476.0,11461.0,11207.0
7BgG9kGGcmyzlhuIDM9OgK5RUQfRWSmhhLhx94zeacg=,OSS_DIRECTORY,oso,tarot-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,7BgG9kGGcmyzlhuIDM9OgK5RUQfRWSmhhLhx94zeacg=,OSS_DIRECTORY,oso,tarot-finance,Tarot Finance,ARBITRUM_ONE,711.0,13.0,12564.0,553.0,5.4511462358112786,0.0063790244393566505,1672.0,70.0,33.0,37.0,0.0,7.0,63.0,55.0
7BgG9kGGcmyzlhuIDM9OgK5RUQfRWSmhhLhx94zeacg=,OSS_DIRECTORY,oso,tarot-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,7BgG9kGGcmyzlhuIDM9OgK5RUQfRWSmhhLhx94zeacg=,OSS_DIRECTORY,oso,tarot-finance,Tarot Finance,MODE,129.0,0.0,4.0,4.0,0.00034344094081052403,0.00034344094081052403,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,OSS_DIRECTORY,oso,zerion,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,OSS_DIRECTORY,oso,zerion,Zerion,ARBITRUM_ONE,969.0,1.0,367945.0,32683.0,106.94624120679688,0.87323597353836069,77951.0,5797.0,2567.0,3230.0,2.0,175.0,5570.0,3253.0
pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,OSS_DIRECTORY,oso,zerion,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,OSS_DIRECTORY,oso,zerion,Zerion,BASE,445.0,1.0,144817.0,74095.0,3.9731541805658992,1.0194247112193966,35651.0,9231.0,5208.0,4023.0,12.0,474.0,8653.0,6233.0
pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,OSS_DIRECTORY,oso,zerion,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,OSS_DIRECTORY,oso,zerion,Zerion,ZORA,204.0,1.0,1263.0,1019.0,0.00045646547226204319,0.00040688160334723008,630.0,326.0,284.0,42.0,0.0,7.0,319.0,275.0
pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,OSS_DIRECTORY,oso,zerion,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,OSS_DIRECTORY,oso,zerion,Zerion,OPTIMISM,969.0,1.0,145086.0,17350.0,0.95113064262257652,0.19438991094154282,43750.0,6223.0,3997.0,2226.0,1.0,60.0,6114.0,4873.0
pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,OSS_DIRECTORY,oso,zerion,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,OSS_DIRECTORY,oso,zerion,Zerion,MODE,42.0,1.0,108.0,108.0,5.4613511884215e-05,5.4613511884215e-05,84.0,84.0,84.0,0.0,0.0,0.0,84.0,33.0
daCd20Rntav9VZHDqjneOBp8rf0cIFQre25GtacClYU=,OSS_DIRECTORY,oso,crowdmuse,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,daCd20Rntav9VZHDqjneOBp8rf0cIFQre25GtacClYU=,OSS_DIRECTORY,oso,crowdmuse,Crowdmuse,BASE,336.0,10.0,29971.0,454.0,0.016686020500178853,0.0020802916859746917,11436.0,72.0,25.0,47.0,0.0,1.0,70.0,66.0
daCd20Rntav9VZHDqjneOBp8rf0cIFQre25GtacClYU=,OSS_DIRECTORY,oso,crowdmuse,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,daCd20Rntav9VZHDqjneOBp8rf0cIFQre25GtacClYU=,OSS_DIRECTORY,oso,crowdmuse,Crowdmuse,ZORA,176.0,1.0,7465.0,7465.0,0.0076817184758447132,0.0076817184758447132,7029.0,7.0,2.0,5.0,0.0,0.0,7.0,7.0
daCd20Rntav9VZHDqjneOBp8rf0cIFQre25GtacClYU=,OSS_DIRECTORY,oso,crowdmuse,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,daCd20Rntav9VZHDqjneOBp8rf0cIFQre25GtacClYU=,OSS_DIRECTORY,oso,crowdmuse,Crowdmuse,OPTIMISM,359.0,2.0,187.0,86.0,0.023474487816862174,5.6528606913422992e-05,95.0,60.0,57.0,3.0,0.0,0.0,60.0,21.0
gSNSfKjRbnqInKzb0X33PNfl2KcBb_geZNcaBrvysV0=,OSS_DIRECTORY,oso,symm-io,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,gSNSfKjRbnqInKzb0X33PNfl2KcBb_geZNcaBrvysV0=,OSS_DIRECTORY,oso,symm-io,IntentX,BASE,303.0,1.0,12145.0,3042.0,0.34080725641183957,0.040316816212832375,25.0,12.0,1.0,11.0,2.0,3.0,7.0,2.0
iYae8ZAeKmSnQr7mPlJwW9Z8dLVlR82X_4sOWcTn-HY=,OSS_DIRECTORY,oso,wombat-exchange,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,iYae8ZAeKmSnQr7mPlJwW9Z8dLVlR82X_4sOWcTn-HY=,OSS_DIRECTORY,oso,wombat-exchange,Wombat Exchange,BASE,374.0,6.0,14003.0,9760.0,0.089403193830200511,0.038814451894433347,1842.0,205.0,168.0,37.0,7.0,9.0,189.0,186.0
iYae8ZAeKmSnQr7mPlJwW9Z8dLVlR82X_4sOWcTn-HY=,OSS_DIRECTORY,oso,wombat-exchange,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,iYae8ZAeKmSnQr7mPlJwW9Z8dLVlR82X_4sOWcTn-HY=,OSS_DIRECTORY,oso,wombat-exchange,Wombat Exchange,OPTIMISM,535.0,16.0,11748.0,922.0,0.13864389009449152,0.00545718074908613,732.0,39.0,19.0,20.0,0.0,12.0,27.0,32.0
iYae8ZAeKmSnQr7mPlJwW9Z8dLVlR82X_4sOWcTn-HY=,OSS_DIRECTORY,oso,wombat-exchange,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,iYae8ZAeKmSnQr7mPlJwW9Z8dLVlR82X_4sOWcTn-HY=,OSS_DIRECTORY,oso,wombat-exchange,Wombat Exchange,ARBITRUM_ONE,596.0,12.0,38082.0,5355.0,4.8728950944258242,0.023333638321034012,4582.0,252.0,119.0,133.0,6.0,19.0,227.0,192.0
acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,OSS_DIRECTORY,oso,multicaller-vectorized,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,OSS_DIRECTORY,oso,multicaller-vectorized,Multicaller (by Vectorized),ZORA,283.0,1.0,528447.0,219254.0,0.22876290496288681,0.2232326505200114,28.0,19.0,18.0,1.0,0.0,0.0,19.0,19.0
acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,OSS_DIRECTORY,oso,multicaller-vectorized,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,OSS_DIRECTORY,oso,multicaller-vectorized,Multicaller (by Vectorized),BASE,312.0,2.0,537898.0,231343.0,9.304951928215397,2.5193582150860552,397.0,108.0,69.0,39.0,2.0,3.0,103.0,65.0
acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,OSS_DIRECTORY,oso,multicaller-vectorized,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,OSS_DIRECTORY,oso,multicaller-vectorized,Multicaller (by Vectorized),ARBITRUM_ONE,267.0,1.0,117582.0,45630.0,9.7624466401412384,0.16951155347541388,743.0,102.0,90.0,12.0,0.0,1.0,101.0,17.0
acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,OSS_DIRECTORY,oso,multicaller-vectorized,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,OSS_DIRECTORY,oso,multicaller-vectorized,Multicaller (by Vectorized),OPTIMISM,486.0,2.0,383172.0,334286.0,21.592761416222956,21.291637208378479,730.0,156.0,4.0,152.0,15.0,114.0,27.0,9.0
suNcKrcUE7ZKYbA2sDFgmMEh7IQ_1LD0OTgZy3KoUB0=,OSS_DIRECTORY,oso,bguan2020-unlonely,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,suNcKrcUE7ZKYbA2sDFgmMEh7IQ_1LD0OTgZy3KoUB0=,OSS_DIRECTORY,oso,bguan2020-unlonely,Unlonely,BASE,395.0,2.0,6118.0,1247.0,0.0719609878077314,0.016257827343672537,934.0,85.0,59.0,26.0,0.0,0.0,85.0,68.0
vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,OSS_DIRECTORY,oso,woonetwork,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,OSS_DIRECTORY,oso,woonetwork,WOO Network,ARBITRUM_ONE,722.0,14.0,2836465.0,80249.0,428.19476544569426,3.0170952592709432,678525.0,6191.0,2106.0,4085.0,9.0,185.0,5979.0,4031.0
vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,OSS_DIRECTORY,oso,woonetwork,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,OSS_DIRECTORY,oso,woonetwork,WOO Network,OPTIMISM,878.0,21.0,1837147.0,488035.0,22.232954766256182,1.8222645691549928,317676.0,11840.0,7121.0,4719.0,6.0,57.0,11499.0,9799.0
vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,OSS_DIRECTORY,oso,woonetwork,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,vwzZHbzGcRAjpZYFa21d_5E5_nDq0NHb1FyQmr1wF6o=,OSS_DIRECTORY,oso,woonetwork,WOO Network,BASE,448.0,19.0,763822.0,360231.0,8.0711567021161379,1.5073118252724018,148143.0,7922.0,5410.0,2512.0,4.0,102.0,7796.0,6791.0
Rw5M9a6fdyxZmKHQK8ppVkmAOBsp8fQURgNc-k0gTJ8=,OSS_DIRECTORY,oso,stephharris-receipts,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Rw5M9a6fdyxZmKHQK8ppVkmAOBsp8fQURgNc-k0gTJ8=,OSS_DIRECTORY,oso,stephharris-receipts,Receipts,BASE,374.0,1.0,2033.0,743.0,0.011751016940406027,0.0024037022777569396,1152.0,4.0,1.0,3.0,0.0,0.0,4.0,4.0
rvyqDExdarDX64y6DV81DKP4JMcZGjbb60sRsZWIC18=,OSS_DIRECTORY,oso,eugenix.io,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,rvyqDExdarDX64y6DV81DKP4JMcZGjbb60sRsZWIC18=,OSS_DIRECTORY,oso,eugenix.io,LogX,MODE,260.0,14.0,1448932.0,465130.0,28.051251074965705,0.21518327255617439,36719.0,2048.0,111.0,1937.0,42.0,142.0,1864.0,1363.0
31Qq136pHiQzSts07x8uD4rcbs4JZmHTeOutv2uehm4=,OSS_DIRECTORY,oso,hats-protocol,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,31Qq136pHiQzSts07x8uD4rcbs4JZmHTeOutv2uehm4=,OSS_DIRECTORY,oso,hats-protocol,Hats Protocol,OPTIMISM,585.0,25.0,2957.0,1769.0,0.098027529104734085,0.012853251904050287,657.0,210.0,158.0,52.0,0.0,15.0,191.0,142.0
31Qq136pHiQzSts07x8uD4rcbs4JZmHTeOutv2uehm4=,OSS_DIRECTORY,oso,hats-protocol,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,31Qq136pHiQzSts07x8uD4rcbs4JZmHTeOutv2uehm4=,OSS_DIRECTORY,oso,hats-protocol,Hats Protocol,ARBITRUM_ONE,585.0,1.0,358.0,236.0,0.0264448444398153,0.0057840865696543,50.0,15.0,10.0,5.0,0.0,2.0,13.0,4.0
31Qq136pHiQzSts07x8uD4rcbs4JZmHTeOutv2uehm4=,OSS_DIRECTORY,oso,hats-protocol,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,31Qq136pHiQzSts07x8uD4rcbs4JZmHTeOutv2uehm4=,OSS_DIRECTORY,oso,hats-protocol,Hats Protocol,BASE,324.0,3.0,322.0,275.0,0.0035483879368567429,0.0012223118481927409,48.0,24.0,17.0,7.0,0.0,4.0,20.0,8.0
ivpgC5yom94eofeYj4k22SwDAVPdLP2Wt19FDINLPLo=,OSS_DIRECTORY,oso,extra-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,ivpgC5yom94eofeYj4k22SwDAVPdLP2Wt19FDINLPLo=,OSS_DIRECTORY,oso,extra-finance,Extra Finance,OPTIMISM,540.0,28.0,589603.0,233399.0,25.241118655034942,5.6542475724414,26900.0,15196.0,11374.0,3822.0,31.0,1479.0,13684.0,13089.0
ivpgC5yom94eofeYj4k22SwDAVPdLP2Wt19FDINLPLo=,OSS_DIRECTORY,oso,extra-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,ivpgC5yom94eofeYj4k22SwDAVPdLP2Wt19FDINLPLo=,OSS_DIRECTORY,oso,extra-finance,Extra Finance,BASE,453.0,41.0,895451.0,680466.0,39.967530973430776,15.176510080611056,80573.0,46200.0,21361.0,24839.0,265.0,3756.0,42168.0,40501.0
ivpgC5yom94eofeYj4k22SwDAVPdLP2Wt19FDINLPLo=,OSS_DIRECTORY,oso,extra-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,ivpgC5yom94eofeYj4k22SwDAVPdLP2Wt19FDINLPLo=,OSS_DIRECTORY,oso,extra-finance,Extra Finance,MODE,129.0,0.0,78.0,78.0,1.9330887134400002e-07,1.9330887134400002e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,Infinitism (ERC-4337) - Account Abstraction,OPTIMISM,552.0,2.0,1261162.0,682442.0,30.852902748756989,6.9262859818196088,492.0,289.0,19.0,270.0,157.0,71.0,61.0,6.0
7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,Infinitism (ERC-4337) - Account Abstraction,BASE,455.0,3.0,17738309.0,17438571.0,301.63093456999491,278.12714505614309,1243.0,1126.0,59.0,1067.0,705.0,13.0,397.0,16.0
7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,Infinitism (ERC-4337) - Account Abstraction,FRAX,230.0,2.0,190.0,138.0,2.8164673216053e-05,2.3119382691164995e-05,12.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0
7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,Infinitism (ERC-4337) - Account Abstraction,ZORA,268.0,2.0,92818.0,92732.0,0.17215305517014429,0.17198881632939847,16.0,7.0,2.0,5.0,3.0,2.0,2.0,1.0
7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,7UvoYLwQcGamsUW0EDD7aipxdaT5to2z-FJ1P6kh-4k=,OSS_DIRECTORY,oso,eth-infinitism-account-abstraction,Infinitism (ERC-4337) - Account Abstraction,MODE,248.0,2.0,2355.0,2326.0,0.0013887542650689848,0.0011183300298181385,10.0,9.0,4.0,5.0,4.0,1.0,4.0,0.0
xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,Stargate Finance,ARBITRUM_ONE,955.0,10.0,13496956.0,733883.0,1784.8313259000467,9.38026422785224,2447027.0,53492.0,9027.0,44465.0,9.0,184.0,53275.0,19391.0
xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,Stargate Finance,BASE,467.0,28.0,3389655.0,656024.0,115.32059265124678,12.629413838686741,984609.0,39766.0,7103.0,32663.0,4.0,185.0,39549.0,31899.0
xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,xzWBwbu5eZ6QN5D04BxHfZcNq4-9_khDdWiMLYZKhXk=,OSS_DIRECTORY,oso,stargate-finance,Stargate Finance,OPTIMISM,955.0,14.0,8006646.0,499048.0,90.186194764679911,9.0379485688142616,1940209.0,23961.0,3308.0,20653.0,3.0,138.0,23785.0,11575.0
1xzi6q_gu8WOFzai_peQXM5wmJ-U3AwHRiet9aOq1Po=,OSS_DIRECTORY,oso,maverickprotocol,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,1xzi6q_gu8WOFzai_peQXM5wmJ-U3AwHRiet9aOq1Po=,OSS_DIRECTORY,oso,maverickprotocol,Maverick,BASE,449.0,20.0,1043356.0,500032.0,12.799798225409978,4.5646561328226491,321092.0,29793.0,9559.0,20234.0,25.0,767.0,28927.0,27094.0
K4SHKkPuaDFk4aGieMCaJlXi_2K9139-iAfz1NZYqb0=,OSS_DIRECTORY,oso,swapmode,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,K4SHKkPuaDFk4aGieMCaJlXi_2K9139-iAfz1NZYqb0=,OSS_DIRECTORY,oso,swapmode,SwapMode,MODE,269.0,82.0,937786.0,299585.0,8.6140737437065322,1.5292418070190872,47919.0,1575.0,187.0,1388.0,20.0,246.0,1307.0,1135.0
Ft5cK2lGu-ecoyilsF14wdozXDitbbfRn-K3usSv4IM=,OSS_DIRECTORY,oso,llamapay,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Ft5cK2lGu-ecoyilsF14wdozXDitbbfRn-K3usSv4IM=,OSS_DIRECTORY,oso,llamapay,LlamaPay,ARBITRUM_ONE,769.0,106.0,8704.0,1793.0,0.56582768766563063,0.01873376647937533,779.0,92.0,15.0,77.0,1.0,16.0,75.0,22.0
Ft5cK2lGu-ecoyilsF14wdozXDitbbfRn-K3usSv4IM=,OSS_DIRECTORY,oso,llamapay,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Ft5cK2lGu-ecoyilsF14wdozXDitbbfRn-K3usSv4IM=,OSS_DIRECTORY,oso,llamapay,LlamaPay,OPTIMISM,913.0,16.0,9993.0,3205.0,0.11305868414091136,0.025838424535593749,1488.0,114.0,29.0,85.0,0.0,15.0,99.0,47.0
