,bucket_week,network,is_incentivized,count_transactions
374,2024-05-05 00:00:00+00:00,BASE,True,20787
375,2024-05-05 00:00:00+00:00,OPTIMISM,True,3569
376,2024-05-05 00:00:00+00:00,ARBITRUM_ONE,True,5395
377,2024-05-05 00:00:00+00:00,ZORA,False,774087
378,2024-05-05 00:00:00+00:00,FRAX,True,7
379,2024-05-05 00:00:00+00:00,MODE,False,1020210
380,2024-05-05 00:00:00+00:00,METAL,False,300436
381,2024-05-05 00:00:00+00:00,FRAX,False,304410
382,2024-05-05 00:00:00+00:00,ZORA,True,5296
383,2024-05-05 00:00:00+00:00,OPTIMISM,False,1612972
384,2024-05-05 00:00:00+00:00,BASE,False,7808242
385,2024-05-12 00:00:00+00:00,FRAX,False,312962
386,2024-05-12 00:00:00+00:00,MODE,False,458973
387,2024-05-12 00:00:00+00:00,ZORA,False,781630
388,2024-05-12 00:00:00+00:00,OPTIMISM,True,3126
389,2024-05-12 00:00:00+00:00,OPTIMISM,False,1505076
390,2024-05-12 00:00:00+00:00,BASE,True,14076
391,2024-05-12 00:00:00+00:00,BASE,False,6151252
392,2024-05-12 00:00:00+00:00,FRAX,True,13
393,2024-05-12 00:00:00+00:00,ARBITRUM_ONE,False,16499258
394,2024-05-12 00:00:00+00:00,METAL,False,302708
395,2024-05-12 00:00:00+00:00,ARBITRUM_ONE,True,4394
396,2024-05-12 00:00:00+00:00,ZORA,True,4281
397,2024-05-12 00:00:00+00:00,MODE,True,583
398,2024-05-19 00:00:00+00:00,BASE,True,15070
399,2024-05-19 00:00:00+00:00,ARBITRUM_ONE,True,4985
400,2024-05-19 00:00:00+00:00,OPTIMISM,True,3312
401,2024-05-19 00:00:00+00:00,METAL,False,299694
402,2024-05-19 00:00:00+00:00,BASE,False,5901037
403,2024-05-19 00:00:00+00:00,ZORA,False,650905
404,2024-05-19 00:00:00+00:00,ARBITRUM_ONE,False,16211759
405,2024-05-19 00:00:00+00:00,MODE,True,409
406,2024-05-19 00:00:00+00:00,OPTIMISM,False,1551014
407,2024-05-19 00:00:00+00:00,FRAX,False,315127
408,2024-05-19 00:00:00+00:00,MODE,False,431294
409,2024-05-19 00:00:00+00:00,ZORA,True,3950
410,2024-05-19 00:00:00+00:00,FRAX,True,32
411,2024-05-26 00:00:00+00:00,BASE,True,13368
412,2024-05-26 00:00:00+00:00,ARBITRUM_ONE,False,14223113
413,2024-05-26 00:00:00+00:00,MODE,False,426988
414,2024-05-26 00:00:00+00:00,ZORA,False,672988
415,2024-05-26 00:00:00+00:00,OPTIMISM,True,3578
416,2024-05-26 00:00:00+00:00,METAL,False,302229
417,2024-05-26 00:00:00+00:00,ZORA,True,3310
418,2024-05-26 00:00:00+00:00,ARBITRUM_ONE,True,5378
419,2024-05-26 00:00:00+00:00,BASE,False,6375513
420,2024-05-26 00:00:00+00:00,OPTIMISM,False,1542619
421,2024-05-26 00:00:00+00:00,MODE,True,543
422,2024-05-26 00:00:00+00:00,FRAX,False,307954
423,2024-05-26 00:00:00+00:00,FRAX,True,19
424,2024-06-02 00:00:00+00:00,OPTIMISM,True,3249
425,2024-06-02 00:00:00+00:00,BASE,True,13614
426,2024-06-02 00:00:00+00:00,BASE,False,7766865
427,2024-06-02 00:00:00+00:00,MODE,False,408117
428,2024-06-02 00:00:00+00:00,MODE,True,510
429,2024-06-02 00:00:00+00:00,METAL,False,302833
430,2024-06-02 00:00:00+00:00,FRAX,True,4
431,2024-06-02 00:00:00+00:00,ZORA,False,614909
432,2024-06-02 00:00:00+00:00,ARBITRUM_ONE,False,13666292
433,2024-06-02 00:00:00+00:00,ARBITRUM_ONE,True,5143
434,2024-06-02 00:00:00+00:00,ZORA,True,3877
435,2024-06-02 00:00:00+00:00,OPTIMISM,False,1535525
436,2024-06-02 00:00:00+00:00,FRAX,False,306967
437,2024-06-09 00:00:00+00:00,BASE,True,14342
438,2024-06-09 00:00:00+00:00,ZORA,False,624492
439,2024-06-09 00:00:00+00:00,ZORA,True,3940
440,2024-06-09 00:00:00+00:00,ARBITRUM_ONE,False,14063436
441,2024-06-09 00:00:00+00:00,FRAX,True,20
442,2024-06-09 00:00:00+00:00,ARBITRUM_ONE,True,7467
443,2024-06-09 00:00:00+00:00,BASE,False,9391036
444,2024-06-09 00:00:00+00:00,MODE,True,391
445,2024-06-09 00:00:00+00:00,OPTIMISM,True,4132
446,2024-06-09 00:00:00+00:00,MODE,False,399157
447,2024-06-09 00:00:00+00:00,METAL,False,304928
448,2024-06-09 00:00:00+00:00,OPTIMISM,False,1575514
449,2024-06-09 00:00:00+00:00,FRAX,False,309739
