artifact_name,project_name,metric_name,sample_date,amount
redstone-evm-examples,redstone-finance,GITHUB_active_developers_monthly,2023-05-01,1
pyth-client,pyth-network,GITHUB_active_developers_monthly,2023-05-01,3
vast,trailofbits,GITHUB_active_developers_monthly,2023-05-01,2
awesome-ml-security,trailofbits,GITHUB_active_developers_monthly,2023-05-01,2
blight,trailofbits,GITHUB_active_developers_monthly,2023-05-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2023-01-01,1
ebpfault,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
pyth-client-py,pyth-network,GITHUB_active_developers_monthly,2023-07-01,1
docs,third-web,GITHUB_active_developers_monthly,2023-01-01,3
program-admin,pyth-network,GITHUB_active_developers_monthly,2023-05-01,1
macroni,trailofbits,GITHUB_active_developers_monthly,2023-05-01,1
vlsm,runtimeverification,GITHUB_active_developers_monthly,2023-05-01,1
web3warriors,third-web,GITHUB_active_developers_monthly,2023-05-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2023-05-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,3
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
dashboard,third-web,GITHUB_active_developers_monthly,2023-02-01,6
js,third-web,GITHUB_active_developers_monthly,2023-05-01,10
algo,trailofbits,GITHUB_active_developers_monthly,2023-05-01,1
uthenticode,trailofbits,GITHUB_active_developers_monthly,2023-05-01,2
redstone-fuel-dex,redstone-finance,GITHUB_active_developers_monthly,2023-05-01,1
fickling,trailofbits,GITHUB_active_developers_monthly,2023-05-01,2
pyth-gitbook,pyth-network,GITHUB_active_developers_monthly,2023-02-01,5
necessist,trailofbits,GITHUB_active_developers_monthly,2023-02-01,2
uthenticode,trailofbits,GITHUB_active_developers_monthly,2023-02-01,1
onesixtyone,trailofbits,GITHUB_active_developers_monthly,2023-02-01,1
contracts,third-web,GITHUB_active_developers_monthly,2023-05-01,4
k,runtimeverification,GITHUB_active_developers_monthly,2023-05-01,1
smart_wallet_demo,third-web,GITHUB_active_developers_monthly,2023-05-01,1
gitbook-kontrol,runtimeverification,GITHUB_active_developers_monthly,2023-05-01,2
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2023-05-01,2
examples,third-web,GITHUB_active_developers_monthly,2023-05-01,1
pyth-agent,pyth-network,GITHUB_active_developers_monthly,2023-07-01,2
cast_checks,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
plutus-core-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-05-01,1
go-sdk,third-web,GITHUB_active_developers_monthly,2023-07-01,1
widgets,third-web,GITHUB_active_developers_monthly,2023-07-01,2
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2023-07-01,5
avm-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,2
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2023-07-01,2
dylint,trailofbits,GITHUB_active_developers_monthly,2023-07-01,2
gitbook-home,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
k-pldi-tutorial,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2023-07-01,1
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2023-07-01,1
algo,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
macroni,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
pe-parse,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
gmx-contracts,redstone-finance,GITHUB_active_developers_monthly,2023-07-01,1
siderophile,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
issisp-2018,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
manticore,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
club-irl,third-web,GITHUB_active_developers_monthly,2023-01-01,1
k-web-theme,runtimeverification,GITHUB_active_developers_monthly,2023-01-01,1
pyth-sdk-rs,pyth-network,GITHUB_active_developers_monthly,2023-01-01,2
rubysec,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
pyth-client-js,pyth-network,GITHUB_active_developers_monthly,2023-01-01,2
uthenticode,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
defillama-server,redstone-finance,GITHUB_active_developers_monthly,2023-07-01,1
web3-grants-milestones,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,3
redstone-evm-examples,redstone-finance,GITHUB_active_developers_monthly,2023-01-01,2
mishegos,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
pyk,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,5
gitbook-kontrol,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2023-07-01,9
js,third-web,GITHUB_active_developers_monthly,2023-07-01,16
pasta,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2023-07-01,1
publications,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
necessist,trailofbits,GITHUB_active_developers_monthly,2023-07-01,2
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2023-07-01,3
k-editor-support,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
publications,trailofbits,GITHUB_active_developers_monthly,2023-01-01,3
blight,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
vlsm,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,4
k,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
mir-semantics-compiletest,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,2
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2023-05-01,3
pyth-gitbook,pyth-network,GITHUB_active_developers_monthly,2023-07-01,2
fairyringclient,fairblock,GITHUB_active_developers_monthly,2023-07-01,1
eatmynetwork,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,3
publications,runtimeverification,GITHUB_active_developers_monthly,2023-01-01,2
publications,trailofbits,GITHUB_active_developers_monthly,2023-07-01,2
kup,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
pocs-standard-vaults-contracts,rather_labs,GITHUB_active_developers_monthly,2023-01-01,1
docs,third-web,GITHUB_active_developers_monthly,2023-07-01,11
contracts,third-web,GITHUB_active_developers_monthly,2023-07-01,2
program-admin,pyth-network,GITHUB_active_developers_monthly,2023-07-01,1
vast,trailofbits,GITHUB_active_developers_monthly,2023-07-01,2
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2023-01-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2023-07-01,1
gitbook-kevm,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
hs-backend-booster,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,4
empirehacking.nyc,trailofbits,GITHUB_active_developers_monthly,2023-01-01,2
widgets,third-web,GITHUB_active_developers_monthly,2023-01-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2023-07-01,4
js,third-web,GITHUB_active_developers_monthly,2023-01-01,3
pyth-sdk-js,pyth-network,GITHUB_active_developers_monthly,2023-01-01,1
maat,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2023-01-01,3
weggli-native,trailofbits,GITHUB_active_developers_monthly,2023-05-01,1
codex-decompiler,trailofbits,GITHUB_active_developers_monthly,2023-07-01,2
awesome-ml-security,trailofbits,GITHUB_active_developers_monthly,2023-07-01,2
python-sdk,third-web,GITHUB_active_developers_monthly,2023-05-01,1
pyth-gitbook,pyth-network,GITHUB_active_developers_monthly,2023-05-01,5
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2023-07-01,2
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2023-01-01,1
.github,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
program-admin,pyth-network,GITHUB_active_developers_monthly,2023-01-01,1
kavm-demo,runtimeverification,GITHUB_active_developers_monthly,2023-01-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2023-04-01,8
uthenticode,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2023-07-01,2
proof-generation,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,2
manticore,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
audit-reports,pyth-network,GITHUB_active_developers_monthly,2023-07-01,1
pyth-sdk-rs,pyth-network,GITHUB_active_developers_monthly,2023-07-01,1
sholva,trailofbits,GITHUB_active_developers_monthly,2023-05-01,2
.github,trailofbits,GITHUB_active_developers_monthly,2023-05-01,2
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-05-01,2
python-sdk,third-web,GITHUB_active_developers_monthly,2023-07-01,1
fickling,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
pyth-js,pyth-network,GITHUB_active_developers_monthly,2023-01-01,2
redstone-3-models-dex-example,redstone-finance,GITHUB_active_developers_monthly,2023-07-01,1
polytracker,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
dylint,trailofbits,GITHUB_active_developers_monthly,2023-01-01,2
go-fuzz-utils,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2023-04-01,1
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,2
empirehacking.nyc,trailofbits,GITHUB_active_developers_monthly,2023-10-01,1
pyth-client,pyth-network,GITHUB_active_developers_monthly,2023-10-01,2
docs,third-web,GITHUB_active_developers_monthly,2023-04-01,10
pyth-gitbook,pyth-network,GITHUB_active_developers_monthly,2023-04-01,8
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,4
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2023-10-01,5
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2023-04-01,4
bpf_tutorials_code,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
eatmynetwork,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
redstone-oracle-monitoring,redstone-finance,GITHUB_active_developers_monthly,2023-04-01,1
pyk,runtimeverification,GITHUB_active_developers_monthly,2023-04-01,4
necessist,trailofbits,GITHUB_active_developers_monthly,2023-04-01,2
ozdefender-autotask,third-web,GITHUB_active_developers_monthly,2023-04-01,1
manticore,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
dynamic-contracts,third-web,GITHUB_active_developers_monthly,2023-07-01,2
redstone-evm-examples,redstone-finance,GITHUB_active_developers_monthly,2023-07-01,1
graphtage,trailofbits,GITHUB_active_developers_monthly,2023-07-01,1
iele-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
redstone-showroom,redstone-finance,GITHUB_active_developers_monthly,2023-07-01,1
pob,fairblock,GITHUB_active_developers_monthly,2023-07-01,1
avm-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-01-01,1
smart_wallet_demo,third-web,GITHUB_active_developers_monthly,2023-07-01,1
llvm-project,runtimeverification,GITHUB_active_developers_monthly,2023-07-01,1
defillama-server,redstone-finance,GITHUB_active_developers_monthly,2023-05-01,2
pyth-sdk-rs,pyth-network,GITHUB_active_developers_monthly,2023-05-01,1
shopify-demo-store,third-web,GITHUB_active_developers_monthly,2023-05-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2023-05-01,1
dashboard,third-web,GITHUB_active_developers_monthly,2023-07-01,14
dynamic-contracts,third-web,GITHUB_active_developers_monthly,2023-05-01,1
distributedibe,fairblock,GITHUB_active_developers_monthly,2023-05-01,2
pyk,runtimeverification,GITHUB_active_developers_monthly,2023-01-01,1
rpcinvestigator,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
k-editor-support,runtimeverification,GITHUB_active_developers_monthly,2023-01-01,2
cast2gif,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
divergent-representations,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
rpcinvestigator,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
dashboard,third-web,GITHUB_active_developers_monthly,2023-10-01,14
weggli-native,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
sholva,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
ercx-vscode,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2023-10-01,5
fickling,trailofbits,GITHUB_active_developers_monthly,2023-10-01,2
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2023-10-01,1
blight,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
cast_checks,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
governance,pyth-network,GITHUB_active_developers_monthly,2023-10-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-04-01,4
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2023-10-01,1
contracts,third-web,GITHUB_active_developers_monthly,2023-10-01,3
redstone-cache-layer,redstone-finance,GITHUB_active_developers_monthly,2023-10-01,1
engine,third-web,GITHUB_active_developers_monthly,2023-10-01,5
k,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,1
widgets,third-web,GITHUB_active_developers_monthly,2023-10-01,1
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2023-10-01,2
publications,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,1
avm-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-04-01,1
kontrol,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,4
sholva,trailofbits,GITHUB_active_developers_monthly,2023-10-01,1
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2023-04-01,2
program-admin,pyth-network,GITHUB_active_developers_monthly,2023-04-01,1
go-sdk,third-web,GITHUB_active_developers_monthly,2023-04-01,1
k-web-theme,runtimeverification,GITHUB_active_developers_monthly,2023-04-01,3
ebpfpub,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
k-tutorial-atva-2023,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,2
eslint-config-rv-web-nextjs,runtimeverification,GITHUB_active_developers_monthly,2023-04-01,1
windows-ctl,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2023-04-01,4
documentation,pyth-network,GITHUB_active_developers_monthly,2023-10-01,5
polytracker,trailofbits,GITHUB_active_developers_monthly,2023-01-01,2
pyth-gitbook,pyth-network,GITHUB_active_developers_monthly,2023-01-01,7
vlsm,runtimeverification,GITHUB_active_developers_monthly,2023-01-01,2
necessist,trailofbits,GITHUB_active_developers_monthly,2023-01-01,2
graphtage,trailofbits,GITHUB_active_developers_monthly,2023-01-01,2
circuitous-benchmarks,trailofbits,GITHUB_active_developers_monthly,2023-10-01,1
upload-release.nix,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2023-01-01,1
grants-program,rather_labs,GITHUB_active_developers_monthly,2023-01-01,1
vlsm,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,5
asanbench,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
insights,opensource-observer,GITHUB_active_developers_monthly,2023-10-01,1
contracts,third-web,GITHUB_active_developers_monthly,2023-01-01,2
redstone-cache-layer-integration-test-utils,redstone-finance,GITHUB_active_developers_monthly,2023-10-01,1
circuitous,trailofbits,GITHUB_active_developers_monthly,2023-10-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2023-10-01,2
redstone-showroom,redstone-finance,GITHUB_active_developers_monthly,2023-10-01,1
z3-images,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,1
gitbook-kontrol,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,3
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2023-04-01,1
vast-www,trailofbits,GITHUB_active_developers_monthly,2023-10-01,1
cast_checks,trailofbits,GITHUB_active_developers_monthly,2023-10-01,1
vlsm,runtimeverification,GITHUB_active_developers_monthly,2023-04-01,3
eslint-config-rv-web-nestjs,runtimeverification,GITHUB_active_developers_monthly,2023-04-01,1
fickling,trailofbits,GITHUB_active_developers_monthly,2023-01-01,1
redstone-custom-urls-manifest-updater,redstone-finance,GITHUB_active_developers_monthly,2023-01-01,1
homebrew-tools,trailofbits,GITHUB_active_developers_monthly,2023-10-01,1
syndicate-node,syndicateprotocol,GITHUB_active_developers_monthly,2023-10-01,1
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-10-01,2
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2023-10-01,1
vast,trailofbits,GITHUB_active_developers_monthly,2023-10-01,2
