,uuid,category,chain,address,metric_name,metric_value
689,17d8f473-a44a-40c9-ad70-41d479db86e3,Gaming,OP MAINNET,0x53c9e3a44b08e7ecf3e8882996a500eb06c0c5cc,active_addresses_90D,17
690,17d8f473-a44a-40c9-ad70-41d479db86e3,Gaming,OP MAINNET,0x53c9e3a44b08e7ecf3e8882996a500eb06c0c5cc,daily_active_addresses_90D,3
691,17d8f473-a44a-40c9-ad70-41d479db86e3,Gaming,OP MAINNET,0x53c9e3a44b08e7ecf3e8882996a500eb06c0c5cc,farcaster_users_90D,9
692,17d8f473-a44a-40c9-ad70-41d479db86e3,Gaming,OP MAINNET,0x53c9e3a44b08e7ecf3e8882996a500eb06c0c5cc,transactions_180D,172
693,17d8f473-a44a-40c9-ad70-41d479db86e3,Gaming,OP MAINNET,0x53c9e3a44b08e7ecf3e8882996a500eb06c0c5cc,active_addresses_180D,29
694,17d8f473-a44a-40c9-ad70-41d479db86e3,Gaming,OP MAINNET,0x53c9e3a44b08e7ecf3e8882996a500eb06c0c5cc,daily_active_addresses_180D,3
695,17d8f473-a44a-40c9-ad70-41d479db86e3,Gaming,OP MAINNET,0x53c9e3a44b08e7ecf3e8882996a500eb06c0c5cc,farcaster_users_180D,11
696,3fe23b54-e0a8-4869-9e59-c2d1ef8fa5c7,Betting & Prediction Markets,OP MAINNET,0xfb4e4811c7a811e098a556bd79b64c20b479e431,transactions_90D,207521
697,3fe23b54-e0a8-4869-9e59-c2d1ef8fa5c7,Betting & Prediction Markets,OP MAINNET,0xfb4e4811c7a811e098a556bd79b64c20b479e431,active_addresses_90D,2974
698,3fe23b54-e0a8-4869-9e59-c2d1ef8fa5c7,Betting & Prediction Markets,OP MAINNET,0xfb4e4811c7a811e098a556bd79b64c20b479e431,daily_active_addresses_90D,127
699,3fe23b54-e0a8-4869-9e59-c2d1ef8fa5c7,Betting & Prediction Markets,OP MAINNET,0xfb4e4811c7a811e098a556bd79b64c20b479e431,farcaster_users_90D,1532
700,3fe23b54-e0a8-4869-9e59-c2d1ef8fa5c7,Betting & Prediction Markets,OP MAINNET,0xfb4e4811c7a811e098a556bd79b64c20b479e431,transactions_180D,207593
701,3fe23b54-e0a8-4869-9e59-c2d1ef8fa5c7,Betting & Prediction Markets,OP MAINNET,0xfb4e4811c7a811e098a556bd79b64c20b479e431,active_addresses_180D,2975
702,3fe23b54-e0a8-4869-9e59-c2d1ef8fa5c7,Betting & Prediction Markets,OP MAINNET,0xfb4e4811c7a811e098a556bd79b64c20b479e431,daily_active_addresses_180D,121
703,3fe23b54-e0a8-4869-9e59-c2d1ef8fa5c7,Betting & Prediction Markets,OP MAINNET,0xfb4e4811c7a811e098a556bd79b64c20b479e431,farcaster_users_180D,1532
704,211197d4-6273-40cd-aae1-3638143438cb,Payments,BASE,0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,transactions_90D,826
705,211197d4-6273-40cd-aae1-3638143438cb,Payments,BASE,0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,active_addresses_90D,131
706,211197d4-6273-40cd-aae1-3638143438cb,Payments,BASE,0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,daily_active_addresses_90D,2
707,211197d4-6273-40cd-aae1-3638143438cb,Payments,BASE,0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,farcaster_users_90D,40
708,211197d4-6273-40cd-aae1-3638143438cb,Payments,BASE,0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,transactions_180D,1868
709,211197d4-6273-40cd-aae1-3638143438cb,Payments,BASE,0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,active_addresses_180D,136
710,211197d4-6273-40cd-aae1-3638143438cb,Payments,BASE,0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,daily_active_addresses_180D,2
711,211197d4-6273-40cd-aae1-3638143438cb,Payments,BASE,0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,farcaster_users_180D,40
712,55ea809f-3a8b-4ccf-abbf-4e25374dd239,Gaming,BASE,0x546d239032b24eceee0cb05c92fc39090846adc7,transactions_90D,20641
713,55ea809f-3a8b-4ccf-abbf-4e25374dd239,Gaming,BASE,0x546d239032b24eceee0cb05c92fc39090846adc7,active_addresses_90D,14887
714,55ea809f-3a8b-4ccf-abbf-4e25374dd239,Gaming,BASE,0x546d239032b24eceee0cb05c92fc39090846adc7,daily_active_addresses_90D,189
715,55ea809f-3a8b-4ccf-abbf-4e25374dd239,Gaming,BASE,0x546d239032b24eceee0cb05c92fc39090846adc7,farcaster_users_90D,2610
716,55ea809f-3a8b-4ccf-abbf-4e25374dd239,Gaming,BASE,0x546d239032b24eceee0cb05c92fc39090846adc7,transactions_180D,23255
717,55ea809f-3a8b-4ccf-abbf-4e25374dd239,Gaming,BASE,0x546d239032b24eceee0cb05c92fc39090846adc7,active_addresses_180D,16325
718,55ea809f-3a8b-4ccf-abbf-4e25374dd239,Gaming,BASE,0x546d239032b24eceee0cb05c92fc39090846adc7,daily_active_addresses_180D,106
719,55ea809f-3a8b-4ccf-abbf-4e25374dd239,Gaming,BASE,0x546d239032b24eceee0cb05c92fc39090846adc7,farcaster_users_180D,2753
720,5df30ae5-bda9-4799-998f-a82e794396d9,Gaming,BASE,0x1c142d5449b581a49616ac879631913b43e579e2,transactions_90D,4512
721,5df30ae5-bda9-4799-998f-a82e794396d9,Gaming,BASE,0x1c142d5449b581a49616ac879631913b43e579e2,active_addresses_90D,61
722,5df30ae5-bda9-4799-998f-a82e794396d9,Gaming,BASE,0x1c142d5449b581a49616ac879631913b43e579e2,daily_active_addresses_90D,4
723,5df30ae5-bda9-4799-998f-a82e794396d9,Gaming,BASE,0x1c142d5449b581a49616ac879631913b43e579e2,farcaster_users_90D,17
724,5df30ae5-bda9-4799-998f-a82e794396d9,Gaming,BASE,0x1c142d5449b581a49616ac879631913b43e579e2,transactions_180D,4512
725,5df30ae5-bda9-4799-998f-a82e794396d9,Gaming,BASE,0x1c142d5449b581a49616ac879631913b43e579e2,active_addresses_180D,61
726,5df30ae5-bda9-4799-998f-a82e794396d9,Gaming,BASE,0x1c142d5449b581a49616ac879631913b43e579e2,daily_active_addresses_180D,4
727,5df30ae5-bda9-4799-998f-a82e794396d9,Gaming,BASE,0x1c142d5449b581a49616ac879631913b43e579e2,farcaster_users_180D,17
728,e9aa7925-c471-4c63-961a-c35abfe20159,Other Category,OP MAINNET,0xf35fe10ffd0a9672d0095c435fd8767a7fe29b55,transactions_90D,37
729,e9aa7925-c471-4c63-961a-c35abfe20159,Other Category,OP MAINNET,0xf35fe10ffd0a9672d0095c435fd8767a7fe29b55,active_addresses_90D,7
730,e9aa7925-c471-4c63-961a-c35abfe20159,Other Category,OP MAINNET,0xf35fe10ffd0a9672d0095c435fd8767a7fe29b55,daily_active_addresses_90D,1
731,e9aa7925-c471-4c63-961a-c35abfe20159,Other Category,OP MAINNET,0xf35fe10ffd0a9672d0095c435fd8767a7fe29b55,daily_active_addresses_90D,1
732,e9aa7925-c471-4c63-961a-c35abfe20159,Other Category,OP MAINNET,0xf35fe10ffd0a9672d0095c435fd8767a7fe29b55,transactions_180D,52
733,e9aa7925-c471-4c63-961a-c35abfe20159,Other Category,OP MAINNET,0xf35fe10ffd0a9672d0095c435fd8767a7fe29b55,active_addresses_180D,11
734,e9aa7925-c471-4c63-961a-c35abfe20159,Other Category,OP MAINNET,0xf35fe10ffd0a9672d0095c435fd8767a7fe29b55,daily_active_addresses_180D,1
735,e9aa7925-c471-4c63-961a-c35abfe20159,Other Category,OP MAINNET,0xf35fe10ffd0a9672d0095c435fd8767a7fe29b55,daily_active_addresses_180D,1
736,97a50e6a-18df-4572-bcb5-235b63f7e256,Community & Curation,BASE,0xf2a919977c6de88dd8ed90feaadfcc5d65d66038,transactions_90D,19
737,97a50e6a-18df-4572-bcb5-235b63f7e256,Community & Curation,BASE,0xf2a919977c6de88dd8ed90feaadfcc5d65d66038,active_addresses_90D,3
738,97a50e6a-18df-4572-bcb5-235b63f7e256,Community & Curation,BASE,0xf2a919977c6de88dd8ed90feaadfcc5d65d66038,daily_active_addresses_90D,1
739,97a50e6a-18df-4572-bcb5-235b63f7e256,Community & Curation,BASE,0xf2a919977c6de88dd8ed90feaadfcc5d65d66038,daily_active_addresses_90D,1
740,97a50e6a-18df-4572-bcb5-235b63f7e256,Community & Curation,BASE,0xf2a919977c6de88dd8ed90feaadfcc5d65d66038,transactions_180D,32
741,97a50e6a-18df-4572-bcb5-235b63f7e256,Community & Curation,BASE,0xf2a919977c6de88dd8ed90feaadfcc5d65d66038,active_addresses_180D,7
742,97a50e6a-18df-4572-bcb5-235b63f7e256,Community & Curation,BASE,0xf2a919977c6de88dd8ed90feaadfcc5d65d66038,daily_active_addresses_180D,1
743,97a50e6a-18df-4572-bcb5-235b63f7e256,Community & Curation,BASE,0xf2a919977c6de88dd8ed90feaadfcc5d65d66038,daily_active_addresses_180D,1
744,44cceb66-8501-40b7-b977-b9aecf4d4b3b,Art NFTs,ZORA,0x763390a0fa5e5090da1c1c5e3640e7f2423d18e7,transactions_90D,305
745,44cceb66-8501-40b7-b977-b9aecf4d4b3b,Art NFTs,ZORA,0x763390a0fa5e5090da1c1c5e3640e7f2423d18e7,active_addresses_90D,273
746,44cceb66-8501-40b7-b977-b9aecf4d4b3b,Art NFTs,ZORA,0x763390a0fa5e5090da1c1c5e3640e7f2423d18e7,daily_active_addresses_90D,28
747,44cceb66-8501-40b7-b977-b9aecf4d4b3b,Art NFTs,ZORA,0x763390a0fa5e5090da1c1c5e3640e7f2423d18e7,farcaster_users_90D,115
748,44cceb66-8501-40b7-b977-b9aecf4d4b3b,Art NFTs,ZORA,0x763390a0fa5e5090da1c1c5e3640e7f2423d18e7,transactions_180D,305
749,44cceb66-8501-40b7-b977-b9aecf4d4b3b,Art NFTs,ZORA,0x763390a0fa5e5090da1c1c5e3640e7f2423d18e7,active_addresses_180D,273
750,44cceb66-8501-40b7-b977-b9aecf4d4b3b,Art NFTs,ZORA,0x763390a0fa5e5090da1c1c5e3640e7f2423d18e7,daily_active_addresses_180D,28
751,44cceb66-8501-40b7-b977-b9aecf4d4b3b,Art NFTs,ZORA,0x763390a0fa5e5090da1c1c5e3640e7f2423d18e7,farcaster_users_180D,115
752,be4c1824-c482-4316-b5c6-706e926061da,Frames,BASE,0x948092958c66f228e6c7afcc96935661eea4a3c5,transactions_90D,114
753,be4c1824-c482-4316-b5c6-706e926061da,Frames,BASE,0x948092958c66f228e6c7afcc96935661eea4a3c5,active_addresses_90D,17
754,be4c1824-c482-4316-b5c6-706e926061da,Frames,BASE,0x948092958c66f228e6c7afcc96935661eea4a3c5,daily_active_addresses_90D,1
755,be4c1824-c482-4316-b5c6-706e926061da,Frames,BASE,0x948092958c66f228e6c7afcc96935661eea4a3c5,farcaster_users_90D,13
756,be4c1824-c482-4316-b5c6-706e926061da,Frames,BASE,0x948092958c66f228e6c7afcc96935661eea4a3c5,transactions_180D,114
757,be4c1824-c482-4316-b5c6-706e926061da,Frames,BASE,0x948092958c66f228e6c7afcc96935661eea4a3c5,active_addresses_180D,17
758,be4c1824-c482-4316-b5c6-706e926061da,Frames,BASE,0x948092958c66f228e6c7afcc96935661eea4a3c5,daily_active_addresses_180D,1
759,be4c1824-c482-4316-b5c6-706e926061da,Frames,BASE,0x948092958c66f228e6c7afcc96935661eea4a3c5,farcaster_users_180D,13
760,c89a18cb-081f-4a9b-b580-e1285163613a,Community & Curation,BASE,0x2843b40a3ac54044f94480417c2d3698ebc94583,transactions_90D,19
761,c89a18cb-081f-4a9b-b580-e1285163613a,Community & Curation,BASE,0x2843b40a3ac54044f94480417c2d3698ebc94583,active_addresses_90D,1
762,c89a18cb-081f-4a9b-b580-e1285163613a,Community & Curation,BASE,0x2843b40a3ac54044f94480417c2d3698ebc94583,daily_active_addresses_90D,1
763,c89a18cb-081f-4a9b-b580-e1285163613a,Community & Curation,BASE,0x2843b40a3ac54044f94480417c2d3698ebc94583,daily_active_addresses_90D,1
764,c89a18cb-081f-4a9b-b580-e1285163613a,Community & Curation,BASE,0x2843b40a3ac54044f94480417c2d3698ebc94583,transactions_180D,19
765,c89a18cb-081f-4a9b-b580-e1285163613a,Community & Curation,BASE,0x2843b40a3ac54044f94480417c2d3698ebc94583,active_addresses_180D,1
766,c89a18cb-081f-4a9b-b580-e1285163613a,Community & Curation,BASE,0x2843b40a3ac54044f94480417c2d3698ebc94583,daily_active_addresses_180D,1
767,c89a18cb-081f-4a9b-b580-e1285163613a,Community & Curation,BASE,0x2843b40a3ac54044f94480417c2d3698ebc94583,daily_active_addresses_180D,1
768,f229ae60-0332-47ad-8f82-87ab52e06b68,Frames,BASE,0xd2bf1158aa670dcdcf5197821d153195dd8d8f4f,transactions_90D,131
769,f229ae60-0332-47ad-8f82-87ab52e06b68,Frames,BASE,0xd2bf1158aa670dcdcf5197821d153195dd8d8f4f,active_addresses_90D,81
770,f229ae60-0332-47ad-8f82-87ab52e06b68,Frames,BASE,0xd2bf1158aa670dcdcf5197821d153195dd8d8f4f,daily_active_addresses_90D,6
771,f229ae60-0332-47ad-8f82-87ab52e06b68,Frames,BASE,0xd2bf1158aa670dcdcf5197821d153195dd8d8f4f,farcaster_users_90D,69
772,f229ae60-0332-47ad-8f82-87ab52e06b68,Frames,BASE,0xd2bf1158aa670dcdcf5197821d153195dd8d8f4f,transactions_180D,131
773,f229ae60-0332-47ad-8f82-87ab52e06b68,Frames,BASE,0xd2bf1158aa670dcdcf5197821d153195dd8d8f4f,active_addresses_180D,81
774,f229ae60-0332-47ad-8f82-87ab52e06b68,Frames,BASE,0xd2bf1158aa670dcdcf5197821d153195dd8d8f4f,daily_active_addresses_180D,6
775,f229ae60-0332-47ad-8f82-87ab52e06b68,Frames,BASE,0xd2bf1158aa670dcdcf5197821d153195dd8d8f4f,farcaster_users_180D,69
776,07cbabee-44a5-4fb9-96d3-f03d52f3dd37,Lending,OP MAINNET,0xbc404429558292ee2d769e57d57d6e74bbd2792d,transactions_90D,20
777,07cbabee-44a5-4fb9-96d3-f03d52f3dd37,Lending,OP MAINNET,0xbc404429558292ee2d769e57d57d6e74bbd2792d,active_addresses_90D,7
778,07cbabee-44a5-4fb9-96d3-f03d52f3dd37,Lending,OP MAINNET,0xbc404429558292ee2d769e57d57d6e74bbd2792d,daily_active_addresses_90D,1
779,07cbabee-44a5-4fb9-96d3-f03d52f3dd37,Lending,OP MAINNET,0xbc404429558292ee2d769e57d57d6e74bbd2792d,daily_active_addresses_90D,1
780,07cbabee-44a5-4fb9-96d3-f03d52f3dd37,Lending,OP MAINNET,0xbc404429558292ee2d769e57d57d6e74bbd2792d,transactions_180D,20
781,07cbabee-44a5-4fb9-96d3-f03d52f3dd37,Lending,OP MAINNET,0xbc404429558292ee2d769e57d57d6e74bbd2792d,active_addresses_180D,7
782,07cbabee-44a5-4fb9-96d3-f03d52f3dd37,Lending,OP MAINNET,0xbc404429558292ee2d769e57d57d6e74bbd2792d,daily_active_addresses_180D,1
783,07cbabee-44a5-4fb9-96d3-f03d52f3dd37,Lending,OP MAINNET,0xbc404429558292ee2d769e57d57d6e74bbd2792d,daily_active_addresses_180D,1
784,3922c00b-976f-43dd-8e1a-616b686efee1,Gaming,BASE,0xaeea89678b36c20493e2c069cdcea72e1b34a9ed,transactions_90D,161652
785,3922c00b-976f-43dd-8e1a-616b686efee1,Gaming,BASE,0xaeea89678b36c20493e2c069cdcea72e1b34a9ed,active_addresses_90D,3070
786,3922c00b-976f-43dd-8e1a-616b686efee1,Gaming,BASE,0xaeea89678b36c20493e2c069cdcea72e1b34a9ed,daily_active_addresses_90D,207
787,3922c00b-976f-43dd-8e1a-616b686efee1,Gaming,BASE,0xaeea89678b36c20493e2c069cdcea72e1b34a9ed,farcaster_users_90D,10
788,3922c00b-976f-43dd-8e1a-616b686efee1,Gaming,BASE,0xaeea89678b36c20493e2c069cdcea72e1b34a9ed,transactions_180D,161652
789,3922c00b-976f-43dd-8e1a-616b686efee1,Gaming,BASE,0xaeea89678b36c20493e2c069cdcea72e1b34a9ed,active_addresses_180D,3070
790,3922c00b-976f-43dd-8e1a-616b686efee1,Gaming,BASE,0xaeea89678b36c20493e2c069cdcea72e1b34a9ed,daily_active_addresses_180D,207
791,3922c00b-976f-43dd-8e1a-616b686efee1,Gaming,BASE,0xaeea89678b36c20493e2c069cdcea72e1b34a9ed,farcaster_users_180D,10
792,f7e0b2d9-b0c5-4464-9994-9ae3984a3579,Payments,BASE,0x3f14920c99beb920afa163031c4e47a3e03b3e4a,transactions_90D,767
793,f7e0b2d9-b0c5-4464-9994-9ae3984a3579,Payments,BASE,0x3f14920c99beb920afa163031c4e47a3e03b3e4a,active_addresses_90D,456
794,f7e0b2d9-b0c5-4464-9994-9ae3984a3579,Payments,BASE,0x3f14920c99beb920afa163031c4e47a3e03b3e4a,daily_active_addresses_90D,7
795,f7e0b2d9-b0c5-4464-9994-9ae3984a3579,Payments,BASE,0x3f14920c99beb920afa163031c4e47a3e03b3e4a,farcaster_users_90D,36
796,f7e0b2d9-b0c5-4464-9994-9ae3984a3579,Payments,BASE,0x3f14920c99beb920afa163031c4e47a3e03b3e4a,transactions_180D,3150
797,f7e0b2d9-b0c5-4464-9994-9ae3984a3579,Payments,BASE,0x3f14920c99beb920afa163031c4e47a3e03b3e4a,active_addresses_180D,1808
798,f7e0b2d9-b0c5-4464-9994-9ae3984a3579,Payments,BASE,0x3f14920c99beb920afa163031c4e47a3e03b3e4a,daily_active_addresses_180D,15
799,f7e0b2d9-b0c5-4464-9994-9ae3984a3579,Payments,BASE,0x3f14920c99beb920afa163031c4e47a3e03b3e4a,farcaster_users_180D,158
800,c4d583a8-91fc-424e-861f-f995e976f58d,Community & Curation,BASE,0x3f3c9fcd3d34b568c5c1e9caa2ae4c6d5775c651,transactions_90D,37
801,c4d583a8-91fc-424e-861f-f995e976f58d,Community & Curation,BASE,0x3f3c9fcd3d34b568c5c1e9caa2ae4c6d5775c651,active_addresses_90D,32
802,c4d583a8-91fc-424e-861f-f995e976f58d,Community & Curation,BASE,0x3f3c9fcd3d34b568c5c1e9caa2ae4c6d5775c651,daily_active_addresses_90D,2
803,c4d583a8-91fc-424e-861f-f995e976f58d,Community & Curation,BASE,0x3f3c9fcd3d34b568c5c1e9caa2ae4c6d5775c651,farcaster_users_90D,28
804,c4d583a8-91fc-424e-861f-f995e976f58d,Community & Curation,BASE,0x3f3c9fcd3d34b568c5c1e9caa2ae4c6d5775c651,transactions_180D,37
805,c4d583a8-91fc-424e-861f-f995e976f58d,Community & Curation,BASE,0x3f3c9fcd3d34b568c5c1e9caa2ae4c6d5775c651,active_addresses_180D,32
806,c4d583a8-91fc-424e-861f-f995e976f58d,Community & Curation,BASE,0x3f3c9fcd3d34b568c5c1e9caa2ae4c6d5775c651,daily_active_addresses_180D,2
807,c4d583a8-91fc-424e-861f-f995e976f58d,Community & Curation,BASE,0x3f3c9fcd3d34b568c5c1e9caa2ae4c6d5775c651,farcaster_users_180D,28
808,951cae03-ee9e-4408-8e5e-203d97be52e9,Frames,BASE,0x4054ad4648a2c33e1be07ba05d381b4ca032cefc,transactions_90D,133808
809,951cae03-ee9e-4408-8e5e-203d97be52e9,Frames,BASE,0x4054ad4648a2c33e1be07ba05d381b4ca032cefc,active_addresses_90D,5
810,951cae03-ee9e-4408-8e5e-203d97be52e9,Frames,BASE,0x4054ad4648a2c33e1be07ba05d381b4ca032cefc,daily_active_addresses_90D,1
811,951cae03-ee9e-4408-8e5e-203d97be52e9,Frames,BASE,0x4054ad4648a2c33e1be07ba05d381b4ca032cefc,farcaster_users_90D,1
812,951cae03-ee9e-4408-8e5e-203d97be52e9,Frames,BASE,0x4054ad4648a2c33e1be07ba05d381b4ca032cefc,transactions_180D,135362
813,951cae03-ee9e-4408-8e5e-203d97be52e9,Frames,BASE,0x4054ad4648a2c33e1be07ba05d381b4ca032cefc,active_addresses_180D,7
814,951cae03-ee9e-4408-8e5e-203d97be52e9,Frames,BASE,0x4054ad4648a2c33e1be07ba05d381b4ca032cefc,daily_active_addresses_180D,1
815,951cae03-ee9e-4408-8e5e-203d97be52e9,Frames,BASE,0x4054ad4648a2c33e1be07ba05d381b4ca032cefc,farcaster_users_180D,3
816,ac830644-44ff-4e95-be1d-3da592f691b2,Other Category,OP MAINNET,0x5800249621da520adfdca16da20d8a5fc0f814d8,transactions_90D,78692
817,ac830644-44ff-4e95-be1d-3da592f691b2,Other Category,OP MAINNET,0x5800249621da520adfdca16da20d8a5fc0f814d8,active_addresses_90D,25539
818,ac830644-44ff-4e95-be1d-3da592f691b2,Other Category,OP MAINNET,0x5800249621da520adfdca16da20d8a5fc0f814d8,daily_active_addresses_90D,326
819,ac830644-44ff-4e95-be1d-3da592f691b2,Other Category,OP MAINNET,0x5800249621da520adfdca16da20d8a5fc0f814d8,farcaster_users_90D,1710
820,ac830644-44ff-4e95-be1d-3da592f691b2,Other Category,OP MAINNET,0x5800249621da520adfdca16da20d8a5fc0f814d8,transactions_180D,242573
821,ac830644-44ff-4e95-be1d-3da592f691b2,Other Category,OP MAINNET,0x5800249621da520adfdca16da20d8a5fc0f814d8,active_addresses_180D,76913
822,ac830644-44ff-4e95-be1d-3da592f691b2,Other Category,OP MAINNET,0x5800249621da520adfdca16da20d8a5fc0f814d8,daily_active_addresses_180D,585
823,ac830644-44ff-4e95-be1d-3da592f691b2,Other Category,OP MAINNET,0x5800249621da520adfdca16da20d8a5fc0f814d8,farcaster_users_180D,5102
824,ec336ada-b777-42e2-9878-812a87d7bf13,Gaming,BASE,0x7c3b795e2174c5e0c4f7d563a2fb34f024c8390b,transactions_90D,4119
825,ec336ada-b777-42e2-9878-812a87d7bf13,Gaming,BASE,0x7c3b795e2174c5e0c4f7d563a2fb34f024c8390b,active_addresses_90D,1688
826,ec336ada-b777-42e2-9878-812a87d7bf13,Gaming,BASE,0x7c3b795e2174c5e0c4f7d563a2fb34f024c8390b,daily_active_addresses_90D,27
827,ec336ada-b777-42e2-9878-812a87d7bf13,Gaming,BASE,0x7c3b795e2174c5e0c4f7d563a2fb34f024c8390b,farcaster_users_90D,739
828,ec336ada-b777-42e2-9878-812a87d7bf13,Gaming,BASE,0x7c3b795e2174c5e0c4f7d563a2fb34f024c8390b,transactions_180D,4209
829,ec336ada-b777-42e2-9878-812a87d7bf13,Gaming,BASE,0x7c3b795e2174c5e0c4f7d563a2fb34f024c8390b,active_addresses_180D,1690
830,ec336ada-b777-42e2-9878-812a87d7bf13,Gaming,BASE,0x7c3b795e2174c5e0c4f7d563a2fb34f024c8390b,daily_active_addresses_180D,22
831,ec336ada-b777-42e2-9878-812a87d7bf13,Gaming,BASE,0x7c3b795e2174c5e0c4f7d563a2fb34f024c8390b,farcaster_users_180D,739
832,480aae5a-3e1b-4b9e-a8e8-3a06a47f78af,Lending,MODE,0xd60dd6981ec336fda40820f8ca5e99cd17dd25a0,transactions_90D,562
833,480aae5a-3e1b-4b9e-a8e8-3a06a47f78af,Lending,MODE,0xd60dd6981ec336fda40820f8ca5e99cd17dd25a0,active_addresses_90D,404
834,480aae5a-3e1b-4b9e-a8e8-3a06a47f78af,Lending,MODE,0xd60dd6981ec336fda40820f8ca5e99cd17dd25a0,daily_active_addresses_90D,19
835,480aae5a-3e1b-4b9e-a8e8-3a06a47f78af,Lending,MODE,0xd60dd6981ec336fda40820f8ca5e99cd17dd25a0,farcaster_users_90D,109
836,480aae5a-3e1b-4b9e-a8e8-3a06a47f78af,Lending,MODE,0xd60dd6981ec336fda40820f8ca5e99cd17dd25a0,transactions_180D,15668
837,480aae5a-3e1b-4b9e-a8e8-3a06a47f78af,Lending,MODE,0xd60dd6981ec336fda40820f8ca5e99cd17dd25a0,active_addresses_180D,6135
838,480aae5a-3e1b-4b9e-a8e8-3a06a47f78af,Lending,MODE,0xd60dd6981ec336fda40820f8ca5e99cd17dd25a0,daily_active_addresses_180D,108
839,480aae5a-3e1b-4b9e-a8e8-3a06a47f78af,Lending,MODE,0xd60dd6981ec336fda40820f8ca5e99cd17dd25a0,farcaster_users_180D,1615
840,63313238-bd94-43ab-b981-b9e778917ad2,Art NFTs,OP MAINNET,0x2da61a0ec93e3209c0046397ba9aa3e2bcc339f9,transactions_90D,47
841,63313238-bd94-43ab-b981-b9e778917ad2,Art NFTs,OP MAINNET,0x2da61a0ec93e3209c0046397ba9aa3e2bcc339f9,active_addresses_90D,15
842,63313238-bd94-43ab-b981-b9e778917ad2,Art NFTs,OP MAINNET,0x2da61a0ec93e3209c0046397ba9aa3e2bcc339f9,daily_active_addresses_90D,1
843,63313238-bd94-43ab-b981-b9e778917ad2,Art NFTs,OP MAINNET,0x2da61a0ec93e3209c0046397ba9aa3e2bcc339f9,farcaster_users_90D,9
844,63313238-bd94-43ab-b981-b9e778917ad2,Art NFTs,OP MAINNET,0x2da61a0ec93e3209c0046397ba9aa3e2bcc339f9,transactions_180D,55
845,63313238-bd94-43ab-b981-b9e778917ad2,Art NFTs,OP MAINNET,0x2da61a0ec93e3209c0046397ba9aa3e2bcc339f9,active_addresses_180D,21
846,63313238-bd94-43ab-b981-b9e778917ad2,Art NFTs,OP MAINNET,0x2da61a0ec93e3209c0046397ba9aa3e2bcc339f9,daily_active_addresses_180D,1
847,63313238-bd94-43ab-b981-b9e778917ad2,Art NFTs,OP MAINNET,0x2da61a0ec93e3209c0046397ba9aa3e2bcc339f9,farcaster_users_180D,14
848,6b6c1870-6136-488d-a8bb-d55a65a3f69a,Community & Curation,BASE,0xb0057ed0100643b4b2852799a3c3fed33947d47c,transactions_90D,1
849,6b6c1870-6136-488d-a8bb-d55a65a3f69a,Community & Curation,BASE,0xb0057ed0100643b4b2852799a3c3fed33947d47c,active_addresses_90D,1
850,6b6c1870-6136-488d-a8bb-d55a65a3f69a,Community & Curation,BASE,0xb0057ed0100643b4b2852799a3c3fed33947d47c,daily_active_addresses_90D,1
851,6b6c1870-6136-488d-a8bb-d55a65a3f69a,Community & Curation,BASE,0xb0057ed0100643b4b2852799a3c3fed33947d47c,farcaster_users_90D,1
852,6b6c1870-6136-488d-a8bb-d55a65a3f69a,Community & Curation,BASE,0xb0057ed0100643b4b2852799a3c3fed33947d47c,transactions_180D,73
853,6b6c1870-6136-488d-a8bb-d55a65a3f69a,Community & Curation,BASE,0xb0057ed0100643b4b2852799a3c3fed33947d47c,active_addresses_180D,39
854,6b6c1870-6136-488d-a8bb-d55a65a3f69a,Community & Curation,BASE,0xb0057ed0100643b4b2852799a3c3fed33947d47c,daily_active_addresses_180D,1
855,6b6c1870-6136-488d-a8bb-d55a65a3f69a,Community & Curation,BASE,0xb0057ed0100643b4b2852799a3c3fed33947d47c,farcaster_users_180D,23
856,29f32cfe-7faa-4d47-829c-440137a7899c,DEX,BASE,0x37d607bd9dfff80acf37184c1f27e88388914262,transactions_90D,2730
857,29f32cfe-7faa-4d47-829c-440137a7899c,DEX,BASE,0x37d607bd9dfff80acf37184c1f27e88388914262,active_addresses_90D,186
858,29f32cfe-7faa-4d47-829c-440137a7899c,DEX,BASE,0x37d607bd9dfff80acf37184c1f27e88388914262,daily_active_addresses_90D,24
859,29f32cfe-7faa-4d47-829c-440137a7899c,DEX,BASE,0x37d607bd9dfff80acf37184c1f27e88388914262,farcaster_users_90D,149
860,29f32cfe-7faa-4d47-829c-440137a7899c,DEX,BASE,0x37d607bd9dfff80acf37184c1f27e88388914262,transactions_180D,2730
861,29f32cfe-7faa-4d47-829c-440137a7899c,DEX,BASE,0x37d607bd9dfff80acf37184c1f27e88388914262,active_addresses_180D,186
