chain_id,round_id,round_name,project_name,project_github,payout_address,status,total_donations_count,total_amount_donated_in_usd,unique_donors_count
42161,23,Hackathon Alumni,Chatafisha,chatafisha,0x7584FabA8b9320f14523671B4e86A1600EE79c2f,APPROVED,53,157.11633,47
42161,23,Hackathon Alumni,chatWallet,energiasonora,0xe14F241B23AC40487FAEDf68fFf2a6c693780f82,APPROVED,26,45.44082,25
42161,23,Hackathon Alumni,Bulwark,Protspec,0xC9a26917494d490377aDED7f4f26F0B2fBC536Ad,APPROVED,92,332.6516,89
42161,23,Hackathon Alumni,Margari,Block-Star-Logic,0x087fb0335b14062bbd88Bbb9B11893a96f1E333A,APPROVED,31,84.27616,30
42161,23,Hackathon Alumni,Breadchain Cooperative,BreadchainCoop,0xc2fB4B3EA53E10c88D193E709A81C4dc7aEC902e,APPROVED,75,247.81197,73
42161,23,Hackathon Alumni,Dspyt-CodeVerse,dspytdao,0x4C11BA2ed1D936d769d0cce34CbC7Ea1E85182d0,APPROVED,23,65.511375,23
42161,23,Hackathon Alumni,dTrials,dTrials,0xe4b6cd734a204f435807501aa0fe5bd3865f210e,APPROVED,18,32.365765,18
42161,23,Hackathon Alumni,DAO Coalition,daocoa,0x4fc257FBAe841107FEC8917EE6dCf1231b404055,APPROVED,44,97.75761,44
42161,23,Hackathon Alumni,Astral,AstralProtocol,0x75B4D9DAB72045B953e9aE8dD648996f77802847,APPROVED,78,199.26524,78
42161,23,Hackathon Alumni,Fluidpay,builders-garden,0x08b69a579165527B34aaa59058196A940f27e5Ca,APPROVED,521,875.0008,507
42161,23,Hackathon Alumni,EVM Trace,Tetration-Lab,0x8D644E141083bDbdc4d0d88301B2b5EE1427BEE3,APPROVED,27,22.964407,27
42161,23,Hackathon Alumni,Safe2Link,zenguardxyz,0x31b7232F2f7f21a030444E2b570d18d264e4bFb7,APPROVED,29,44.620693,29
42161,23,Hackathon Alumni,Patient Analytics ZKP,PatientAnalyticsZKP,0xAc125aFdE60343f43067DD073d9Db46eded78c2f,APPROVED,35,62.188713,34
42161,23,Hackathon Alumni,Stallion Stake,stallionStake,0x52Fea4Dd6277e183e6d1A79aA305F5e6FEF90DC0,APPROVED,11,13.046235,11
42161,23,Hackathon Alumni,Yap Bay,Panmoni,0xDD304336Cf878dF7d2647435D5f57C2345B140C1,APPROVED,32,75.49326,32
42161,23,Hackathon Alumni,RejuvenateAI,web3atl,0xf2AE83B2194bB4BF57Fb55c9c71Ad3BDbc21F3C8,APPROVED,448,747.39435,439
42161,23,Hackathon Alumni,Sadaiv,sadaiv-ci,0x5B77b8B2f10f52f53b6fF732568790CbaAf0b5eF,APPROVED,22,31.036507,22
42161,23,Hackathon Alumni,NFC wallet,citizenwallet,0x10B651F374A98de2Bb8EeD3286ad8c05C2B5c53F,APPROVED,634,1233.1088,622
42161,23,Hackathon Alumni,Universal Bluecheck ,AFYAPP,0x3750b9ae71CEf5d29BeF9e43486de91D78B7fE35,APPROVED,34,60.505867,34
42161,23,Hackathon Alumni,web3.js Faucet Plugin for Testnets,The-Web3-Cr34tive-Agency,0x41dF6C9CF03BFfF77a6a4df16048915e9b44Bf28,APPROVED,31,80.145454,31
42161,23,Hackathon Alumni,Network of Trust,Network-Of-Trust,0x6B93CC473ceC4A394413a8a97B31f9F8ea535708,APPROVED,78,207.24974,74
42161,23,Hackathon Alumni,Mosaic: Earn rewards for using your favorite web3 apps and protocols,MosaicFun,0x095C33946136C08BC19790BCc7143c87c03c43ce,APPROVED,67,142.46913,63
42161,23,Hackathon Alumni,"Blockhead: portfolio tracker, block explorer and web3 browser",blockhead-info,0x048669c431230A9A8298b7Ec045f1E1137827cCA,APPROVED,52,109.4725,52
42161,23,Hackathon Alumni,Agents With Benefits,agentswbenefits,0x42e9c498135431a48796B5fFe2CBC3d7A1811927,APPROVED,19,33.26623,19
42161,23,Hackathon Alumni,Atletz,Atletz,0xb47Ae7d21eB888E3380a7828253DFdeDB736F1D3,APPROVED,19,46.7523,19
42161,23,Hackathon Alumni,CamelotV2 Adapter,eth-bucharest,0xaC83cB1b95249BAD4F75D68d8Fc863F9A2048B80,APPROVED,60,119.17976,58
42161,23,Hackathon Alumni,HonorCode,HonorCodeDAO,0x97a4abcFC3C99E42fb621Da62153bE5eCDf16677,APPROVED,19,26.208035,18
42161,23,Hackathon Alumni,hashlists,yearone-io,0xc72f946a5e495c79CAc0135890738a7192D6b5eB,APPROVED,34,74.23816,33
42161,23,Hackathon Alumni,Gnomish,base-fundy,0x00208372f9059BCC63c2b7D6557997118D1B5FA2,APPROVED,43,174.4869,42
42161,23,Hackathon Alumni,Perpetual Organization Architect,PerpetualOrganizationArchitect,0xA6F4D9f44Dd980b7168D829d5f74c2b00a46b2c9,APPROVED,20,37.71248,20
42161,23,Hackathon Alumni,Euterpe,EuterpeHQ,0x42D1513E2a8d68FEF8De49e662a29DEc57EE5bD3,APPROVED,17,27.642136,17
42161,23,Hackathon Alumni,Bitsave Protocol,CryptoSmartNow,0x72578e136E72A18A832be6762230a820f514d180,APPROVED,35,81.40988,34
42161,23,Hackathon Alumni,Hyperion Team: Gitcoin Donation Frame,Hyperion-Team,0xD164572B07a7a022FAcD4b0a63A72C9280Ad78e2,APPROVED,36,90.85574,35
42161,23,Hackathon Alumni,FlashTrader,flashtrader-eth,0xFFf6a812685f045acE23A65312ca9B1F506cC67d,APPROVED,13,20.238455,13
42161,23,Hackathon Alumni,Dspyt- into CodeVerse,dspytdao,0x4C11BA2ed1D936d769d0cce34CbC7Ea1E85182d0,APPROVED,11,18.062391,11
42161,23,Hackathon Alumni,Monas,Monas-project,0xd1F2610d01f21226b258090E7b970A8ba0f0ad84,APPROVED,35,199.26851,35
42161,23,Hackathon Alumni, Privacy and Agreement Protocol -Privaseal,PrivaSeal,0x8137147256EF84caea5322C4A9BE7209f0709dd7,APPROVED,14,27.628231,14
42161,23,Hackathon Alumni,AI Swarm,aiswarm,0x52ea367e1C074409e841a559dFfA321BDB12b3bE,APPROVED,36,70.48324,36
42161,23,Hackathon Alumni,$CODEX: Photosynthetic Finance,cascadiacarbon,0xF1Ec938a362138ff0CC5268EC32690d9a137e83A,APPROVED,71,329.7277,25
42161,23,Hackathon Alumni,Ecco,ecco-web3,0x57adDe4d31F44fa86FB553979FC52EDE13364129,APPROVED,34,87.84987,30
42161,23,Hackathon Alumni,AndiLending,AndiLend,0xBF457f26F1e8e7788654C228eda8B8660cC9eFd4,APPROVED,88,372.76477,86
42161,23,Hackathon Alumni,FundIt,ecoland-world,0xc8f0bae52D42f42d1Aed7b4af00CA3EF6C516c23,APPROVED,82,374.08197,67
42161,23,Hackathon Alumni,AdLand,adcommune,0x26bBec292e5080ecFD36F38FF1619FF35826b113,APPROVED,37,92.50932,34
42161,23,Hackathon Alumni,Coordination-Play,coordination-play,0x955Af1c1637Facf4dD5d9D2428e073573dAD5699,APPROVED,11,29.940489,11
42161,23,Hackathon Alumni,DAO Driven,DAO-Driven,0x01Ae8d6d0F137CF946e354eA707B698E8CaE6485,APPROVED,81,821.1815,80
42161,23,Hackathon Alumni,UPstore,Aratta-Labs,0x20e229667Cec8A0e9D3C6Fb89693B2a44ec2C50e,APPROVED,51,153.7051,49
42161,23,Hackathon Alumni,Stogram,StogramHQ,0x4976e41e2f43169B9a4330805aA1E004840Fd69a,APPROVED,89,397.22412,86
42161,23,Hackathon Alumni,A Bank for DAOs,joshua-and,0x977841f226482F7938e179f6Fc6F45c175252114,APPROVED,22,24.53841,21
42161,23,Hackathon Alumni,LensView,Blockchain-Kami,0x92506959f5df5C7474B22a6D46A2af324593907a,APPROVED,61,396.68237,61
42161,23,Hackathon Alumni,DeStealth,DeezStealth,0x9B2FB7a8d227cDaA8002f80e8c8A99a19Bb1b969,APPROVED,40,141.14923,39
42161,23,Hackathon Alumni,DynOS 95,DynOS-95,0x22aA68ce286D01aD112C09480C11403A6C781dc7,APPROVED,42,229.41716,42
