chain_id,round_id,round_name,project_name,project_github,payout_address,status
42161,29,Climate Round,Vivero: Nurturing Land Stewardship Projects through Community Directed Giving,,0x61d9744f1bA7d11503410d4f351ef4eC6cADea24,APPROVED
42161,29,Climate Round,Ecothailand Foundation.,,0x35D46A6781D6e71b187786fAAA98ADcb331D4581,APPROVED
42161,29,Climate Round,ReFi Phangan,ReFi-Phangan,0x05f1377c3cf18fe7972ce177b9aa2d2f8026f494,APPROVED
42161,29,Climate Round,The Clean Wave,,0x2c0d9D0C822C14505034fDB9eFF0790E050b68BC,APPROVED
42161,29,Climate Round,Climate Emergency Centers,,0x6bE87D97a2D046d6f7135B7f09c31e84764BD7e1,APPROVED
42161,29,Climate Round,DeCO2Risk,,0x9597af8b6f6366a45f53310b81a9f0dF0f44b2F4,APPROVED
42161,29,Climate Round,ReCommon,,0xd704C5F9826191F3Bd06caE867d0f20CAfA8AeBA,APPROVED
42161,29,Climate Round,Barichara Regeneration Fund – Prototyping a Bioregional Regenerative Economy,,0xFd9F8A0f4bdEaC72F08AF1c708023cC31dD2E3BE,APPROVED
42161,29,Climate Round,Rifai Sicilia,,0x228C7E64F107d4c468E0f744FDd73DEc2bf6DF51,APPROVED
42161,29,Climate Round,AgroforestDAO april 2024,,0x9Cc3eF719D354592f63A838a8A121C55012762b7,APPROVED
42161,29,Climate Round,NGO Cosmos for Humanity | C4H,CosmosForHumanity,0x65ad2BF7E09af2597C140dF6386a3003d0F5f8Ee,APPROVED
42161,29,Climate Round,Ekonavi,Ekonavi,0x934cA93d9380f7d72b84304b1b00ac192488590d,APPROVED
42161,29,Climate Round,"Ayowecca Uganda: Training rural farmers & indigenous communities on regenerative agriculture, providing women & girls with new skills for economic empowerment, and planting fruit trees in schools, health centers & churches.",AYOWECCA UGANDA,0x0d0c0941e2578da2b9E2Ad03619615f7EeBc48f7,APPROVED
42161,29,Climate Round,DeFood: Decentralized Food Security Network (DFSN),,0x4Be737B450754BC75f1ef0271D3C5dA525173F6b,APPROVED
42161,29,Climate Round,Solarpunkverse,,0x6cED8114ab9099677887a794b8418eCBd1eb94EA,APPROVED
42161,29,Climate Round,"GreenPill Ottawa x RootedLABs : Climate, Agriculture, Open Source Tooling",rootedlabs,0x02541CFE8Dd4Afe35c5A9B20396E5C23e72EA987,APPROVED
42161,29,Climate Round,The Ecofrontiers Regen Atlas 🌱,Regen-Atlas,0x56769249e1461434836646417138F0AC7bBc2DD6,APPROVED
42161,29,Climate Round,Traditional Dream Factory - the first web3 powered regenerative village - is investing in biochar-producing infrastructure,,0xf905c05a274b4775432b43D1b651e26039ec6354,APPROVED
42161,29,Climate Round,Geltonas.tech || Automated eco-label powered by satellite data,,0x466D8Aee8e31f9dd6D308b3F6f694Be055B620Ab,APPROVED
42161,29,Climate Round,ReFi Mexico - Climate Action Marketplace🌱,ReFiMexico,0x59b5672281547AD4005dF3d0716a24638bd5a351,APPROVED
42161,29,Climate Round,Monthly Earth Day by Crypto Whales/Highly Artistic,,0x6aD87d0b36d3449d7c844051d92115f087867D85,APPROVED
42161,29,Climate Round,Krishi Unnati,,0xcc71E110D0044E0A0a2661C759a8a8f592734F55,APPROVED
42161,29,Climate Round,regrò,,0x1bb962A02401b4a9f3d6d54B0EA1394E1FA59025,APPROVED
42161,29,Climate Round,Earthist Seeds for Regeneration,,0x42181165DC604eC239F7EA8091Dd9c5763d8A842,APPROVED
42161,29,Climate Round,🌻 Sunflower EcoTech 🌻,Eco-Labs,0x59490C362C54C1b60158F19CE499C82aa3669820,APPROVED
42161,29,Climate Round,MesoReefDAO - Regenerating Reef Conservation with DeSci Web3 tools,MesoReefDAO,0x526647287A54A9E83998ED748115Dc6bCBBadBf3,APPROVED
42161,29,Climate Round,Education and climate change initiative,Helpers Social Development Foundation,0x8270a0FEBBA70899419E76A98bF2B5DC15Fe2Ff4,APPROVED
42161,29,Climate Round,Senda Verde Animal Refuge:  On a Mission to Rewild or Perish,,0x48E206Fd64DDbb9714Be058Ca6Ea6f1479515624,APPROVED
42161,29,Climate Round,Silvi,,0xa7CA400d49BBa87EB606ee05af93689BD21FaB99,APPROVED
42161,29,Climate Round,Elephant in the Room Strategic Climate Solutions ,,0x0ff1bAA6c90480d8627B922A1E81393EB9C7eA08,APPROVED
42161,29,Climate Round,FORK FOREST,elfork_eth,0xB3C58fFa0BBC48138776fD9cc174e89f51397e65,APPROVED
42161,29,Climate Round,Beyond Fossil Fuels - Supporting Indigenous legal efforts to STOP fossil fuel infrastructure,,0xcbF3c13e05Aa9C18Ab8ecbb3302EDad21C23c688,APPROVED
42161,29,Climate Round,Adopt a Tree,,0x8be1CF753Db9A714063bc774fA39e5E2BC9B247D,APPROVED
42161,29,Climate Round,VinQ: Decentralized co-creation community for regenerative viticulture,,0x834f240B6dEdc7a0Cf6ae908115B5f0054fC81a4,APPROVED
42161,29,Climate Round,GreenPill Brasil,,0x28163a8B79eA1E046E5a7c0A95516A13Dc457CB4,APPROVED
42161,29,Climate Round,Mycelia : Indigenous & Web3,mycelia-uni,0xE5cEe03405929A5340f26A4AC6ce2a526065FA66,APPROVED
42161,29,Climate Round,Switch Electric,WhyNotSwitch,0x82Fcf75bF44120E40eBb71eDaC96f1bc7F601e6e,APPROVED
42161,29,Climate Round,Kolektivo Network,,0x03dBDD3F452Fa96e310D6c05CD523F4cCA6b7E5a,APPROVED
42161,29,Climate Round,R3WILD,,0x61F67995bd9E1ce55bb93E462d9EC26d2412BEf6,APPROVED
42161,29,Climate Round,That Weird Plant Guy,,0x45A2707cB04d64C84afE481034D76c56351Afa2F,APPROVED
42161,29,Climate Round,Drivyx ESG,,0x7037ee1766A94931392EC378Cd0b15abBA721651,APPROVED
42161,29,Climate Round,xParametric,xParametric,0x5d3C1D640Ed1e3C9fA131Ac21c0972Ad4a328621,APPROVED
42161,29,Climate Round,One Sky Collective,OneSkyCollective,0xD755E3cb285e2Ed1999076fe4450aC9DF25BB91f,APPROVED
42161,29,Climate Round,"Ocean Sole Beach Clean Ups, Turtle Protection, Tree Planting & Youth Education",,0x6643E1BE8e4Eb01CDb4b3C63FdE4B1020804CE1D,APPROVED
42161,29,Climate Round,Fundación Salva Terra,Salva-Terra-Foundation,0x175EE991A52Ce577bAC0d39B94221a6c835974c3,APPROVED
42161,29,Climate Round,♻️ Litter Token ($LTK) - We pay people to pick up litter 🚮,,0x4AFC0c9a5C4060DF2345C5b8C73e8eDBA2DE8E47,APPROVED
42161,29,Climate Round,Trusted Seed: A value-driven community advancing Regen Economies,,0xb604cda24cca1838428Be7D40Fcd830451C23a0E,APPROVED
42161,29,Climate Round,Helios - High Impact Solar in Emerging Markets,,0xDC2a4bF46Ef158f86274C02Bd7f027f31Da9EbC1,APPROVED
42161,29,Climate Round,KOKO DAO saving forests in Colombia,,0x7f722b8b013Ac7Bd654B3B102Acc7573A32DB9bc,APPROVED
42161,29,Climate Round,GoodDollar,GoodDollar,0x15512f77bFe1d6aC44Bee26135978c8D27Ba521b,APPROVED
42161,29,Climate Round,Ama Earth Group — 🪶 Indigenous Climate Action Company + 💻 Climate Tech Platform to fight Climate Change,,0x4AFC0c9a5C4060DF2345C5b8C73e8eDBA2DE8E47,APPROVED
42161,29,Climate Round,Bangalore Microgreens,,0xc97EcC5038E83F053Ab92D3093a0AABff85FC8A3,APPROVED
42161,29,Climate Round,Kawagumba Village Community Farming project ,,0x4AFC3a3dbD47BF02e9D6eD0c85FB60d85a7d2335,APPROVED
42161,29,Climate Round,RegenBuild 🏡,regenbuild,0xaFEd18c1aFD1fBaD36dBcEf8B3f0488CFbB57FB9,APPROVED
42161,29,Climate Round,RefiBogota,,0x7f1FBD21dd9D64D0D34fA65dc8C0211CdD4aAa09,APPROVED
42161,29,Climate Round,Digital Green Bonds with Aetlas Protocol,,0x00bFdB6Dd18B84Bf279c16E327C9Ee9cdAC21e64,APPROVED
42161,29,Climate Round,Tokyo River Friends,,0x0a723E490f9Fb8937F628bf5d6101b420FF8372b,APPROVED
42161,29,Climate Round,Earth Commons,,0x0dE65210d4D8B5fDe907861530e681cc11edDeE8,APPROVED
42161,29,Climate Round,Bloom Network,BloomNetwork,0x5219ffb88175588510e9752A1ecaA3cd217ca783,APPROVED
42161,29,Climate Round,El chico de las plantas,,0x406c59a797bCc41827AebDFb954Ec66328ABecd0,APPROVED
42161,29,Climate Round,The Aquapurge Project,,0xbeF17A39cd780Fe90415b3B4c8a371ABEE143024,APPROVED
42161,29,Climate Round,ReFi Atlántico 🌊 | Incubation 🌱🌴,,0x79647956e0558f8c65844B714d10Db7b730Cb0eD,APPROVED
42161,29,Climate Round,dMeter,dmeter4dmrv,0xdAbfe7fcfC45549eb5CA56a1686F18c11520eE34,APPROVED
42161,29,Climate Round,Coral Connect🪸,,0xFad96031f28BCcE112Fbf71f207a9302d64D937E,APPROVED
42161,29,Climate Round,The LEAF Charity,,0x8f7f67D6b44D521D80F132de08d09833Fc3F12C6,APPROVED
42161,29,Climate Round,"Mi Costa De Oro, Autonomous and Regenerative Community Rooted in Action (Venezuela)",,0x7CA809C9f505FB3F5A42383c4B07fFC27B8A19C8,APPROVED
42161,29,Climate Round,ReFi DAO - A Network Society to Regenerate Earth. ✨ 🌱,,0x7340F1a1e4e38F43d2FCC85cdb2b764de36B40c0,APPROVED
42161,29,Climate Round,Bigfoot Beach Clean Ups and Turtle Nest Care ,,0x66ef348cf302E8F892c2B3b4c749b800e801f7Ec,APPROVED
42161,29,Climate Round,Bionomix,,0xd5357ceb1144c372ab377301e715bb6a73006303,APPROVED
42161,29,Climate Round,Wasset,DFMlab,0xfEEb6D07edF3017b9fb6A3743e3a6B7fe818EC34,APPROVED
42161,29,Climate Round,Astral,AstralProtocol,0x75B4D9DAB72045B953e9aE8dD648996f77802847,APPROVED
42161,29,Climate Round,Endangered Tokens: NRWA Tokenization - Invest in nature's scarcest resources,EndangeredTokens,0xCe849efC35A0a0a046E67c76B477c5432E4BA58b,APPROVED
42161,29,Climate Round,LexDAO,lexDAO,0x966a4b9d5D2E01799170a0865C2D1cBBc1904163,APPROVED
42161,29,Climate Round,Atlantis,,0xfbCA78474A09E2BF3543f4Fc1037152ea2c6C32d,APPROVED
42161,29,Climate Round,$EARTH ,,0xd6b97e042d03EdBDc100Eb55fbE43Eb75f2e3036,APPROVED
42161,29,Climate Round,RegenerateDRC: Revitalizing the Congo Basin and Empowering Communities for Environmental Restoration,,0x2c2F97F9f8cBB96A17e82A72CE58E6312A00a2E0,APPROVED
42161,29,Climate Round,Public Optimism,,0xDB87FA75652342aaC07414d249d723C1B93f7670,APPROVED
42161,29,Climate Round,The Solar Foundation ☀️ Decentralized solar energy for underserved communities ☀️,,0xB936d993379e5f52b6b8fdcDFA380508F037A420,APPROVED
42161,29,Climate Round,Regens Unite - Bridging Climate Solutions with Events & Media,,0xc9526E6381A0a33161C654C4e187AdE8E15F44cE,APPROVED
42161,23,Hackathon Alumni,WalletX | A Gasless Smart Wallet,getwalletx,0x06c9aD27cA815d6e8370580c6397b70f87c4FFA5,APPROVED
42161,23,Hackathon Alumni,Goalz: Decentralized Savings Goals App 🏦💡,GoalzApp,0xa7979BF6Ce644E4e36da2Ee65Db73c3f5A0dF895,APPROVED
42161,23,Hackathon Alumni,DAO Driven,DAO-Driven,0x01Ae8d6d0F137CF946e354eA707B698E8CaE6485,APPROVED
42161,23,Hackathon Alumni,UPstore,Aratta-Labs,0x20e229667Cec8A0e9D3C6Fb89693B2a44ec2C50e,APPROVED
42161,23,Hackathon Alumni,Chatafisha,chatafisha,0x7584FabA8b9320f14523671B4e86A1600EE79c2f,APPROVED
42161,23,Hackathon Alumni,Stogram,StogramHQ,0x4976e41e2f43169B9a4330805aA1E004840Fd69a,APPROVED
42161,23,Hackathon Alumni,chatWallet,energiasonora,0xe14F241B23AC40487FAEDf68fFf2a6c693780f82,APPROVED
42161,23,Hackathon Alumni,Bulwark,Protspec,0xC9a26917494d490377aDED7f4f26F0B2fBC536Ad,APPROVED
42161,23,Hackathon Alumni,A Bank for DAOs,joshua-and,0x977841f226482F7938e179f6Fc6F45c175252114,APPROVED
42161,23,Hackathon Alumni,LensView,Blockchain-Kami,0x92506959f5df5C7474B22a6D46A2af324593907a,APPROVED
42161,23,Hackathon Alumni,Margari,Block-Star-Logic,0x087fb0335b14062bbd88Bbb9B11893a96f1E333A,APPROVED
42161,23,Hackathon Alumni,Breadchain Cooperative,BreadchainCoop,0xc2fB4B3EA53E10c88D193E709A81C4dc7aEC902e,APPROVED
42161,23,Hackathon Alumni,Dspyt-CodeVerse,dspytdao,0x4C11BA2ed1D936d769d0cce34CbC7Ea1E85182d0,APPROVED
42161,23,Hackathon Alumni,dTrials,dTrials,0xe4b6cd734a204f435807501aa0fe5bd3865f210e,APPROVED
42161,23,Hackathon Alumni,DAO Coalition,daocoa,0x4fc257FBAe841107FEC8917EE6dCf1231b404055,APPROVED
42161,23,Hackathon Alumni,Astral,AstralProtocol,0x75B4D9DAB72045B953e9aE8dD648996f77802847,APPROVED
42161,23,Hackathon Alumni,Fluidpay,builders-garden,0x08b69a579165527B34aaa59058196A940f27e5Ca,APPROVED
42161,23,Hackathon Alumni,EVM Trace,Tetration-Lab,0x8D644E141083bDbdc4d0d88301B2b5EE1427BEE3,APPROVED
42161,23,Hackathon Alumni,Safe2Link,zenguardxyz,0x31b7232F2f7f21a030444E2b570d18d264e4bFb7,APPROVED
42161,23,Hackathon Alumni,Patient Analytics ZKP,PatientAnalyticsZKP,0xAc125aFdE60343f43067DD073d9Db46eded78c2f,APPROVED
42161,23,Hackathon Alumni,Stallion Stake,stallionStake,0x52Fea4Dd6277e183e6d1A79aA305F5e6FEF90DC0,APPROVED
42161,23,Hackathon Alumni,Yap Bay,Panmoni,0xDD304336Cf878dF7d2647435D5f57C2345B140C1,APPROVED
42161,23,Hackathon Alumni,RejuvenateAI,web3atl,0xf2AE83B2194bB4BF57Fb55c9c71Ad3BDbc21F3C8,APPROVED
42161,23,Hackathon Alumni,Sadaiv,sadaiv-ci,0x5B77b8B2f10f52f53b6fF732568790CbaAf0b5eF,APPROVED
42161,23,Hackathon Alumni,DeStealth,DeezStealth,0x9B2FB7a8d227cDaA8002f80e8c8A99a19Bb1b969,APPROVED
42161,23,Hackathon Alumni,DynOS 95,DynOS-95,0x22aA68ce286D01aD112C09480C11403A6C781dc7,APPROVED
42161,23,Hackathon Alumni,NFC wallet,citizenwallet,0x10B651F374A98de2Bb8EeD3286ad8c05C2B5c53F,APPROVED
42161,23,Hackathon Alumni,Universal Bluecheck ,AFYAPP,0x3750b9ae71CEf5d29BeF9e43486de91D78B7fE35,APPROVED
42161,23,Hackathon Alumni,web3.js Faucet Plugin for Testnets,The-Web3-Cr34tive-Agency,0x41dF6C9CF03BFfF77a6a4df16048915e9b44Bf28,APPROVED
42161,23,Hackathon Alumni,Network of Trust,Network-Of-Trust,0x6B93CC473ceC4A394413a8a97B31f9F8ea535708,APPROVED
42161,23,Hackathon Alumni,Mosaic: Earn rewards for using your favorite web3 apps and protocols,MosaicFun,0x095C33946136C08BC19790BCc7143c87c03c43ce,APPROVED
42161,23,Hackathon Alumni,"Blockhead: portfolio tracker, block explorer and web3 browser",blockhead-info,0x048669c431230A9A8298b7Ec045f1E1137827cCA,APPROVED
42161,23,Hackathon Alumni,Agents With Benefits,agentswbenefits,0x42e9c498135431a48796B5fFe2CBC3d7A1811927,APPROVED
42161,23,Hackathon Alumni,Atletz,Atletz,0xb47Ae7d21eB888E3380a7828253DFdeDB736F1D3,APPROVED
42161,23,Hackathon Alumni,CamelotV2 Adapter,eth-bucharest,0xaC83cB1b95249BAD4F75D68d8Fc863F9A2048B80,APPROVED
42161,23,Hackathon Alumni,HonorCode,HonorCodeDAO,0x97a4abcFC3C99E42fb621Da62153bE5eCDf16677,APPROVED
42161,23,Hackathon Alumni,hashlists,yearone-io,0xc72f946a5e495c79CAc0135890738a7192D6b5eB,APPROVED
42161,23,Hackathon Alumni,Gnomish,base-fundy,0x00208372f9059BCC63c2b7D6557997118D1B5FA2,APPROVED
42161,23,Hackathon Alumni,Perpetual Organization Architect,PerpetualOrganizationArchitect,0xA6F4D9f44Dd980b7168D829d5f74c2b00a46b2c9,APPROVED
42161,23,Hackathon Alumni,Euterpe,EuterpeHQ,0x42D1513E2a8d68FEF8De49e662a29DEc57EE5bD3,APPROVED
42161,23,Hackathon Alumni,Bitsave Protocol,CryptoSmartNow,0x72578e136E72A18A832be6762230a820f514d180,APPROVED
42161,23,Hackathon Alumni,Hyperion Team: Gitcoin Donation Frame,Hyperion-Team,0xD164572B07a7a022FAcD4b0a63A72C9280Ad78e2,APPROVED
42161,23,Hackathon Alumni,FlashTrader,flashtrader-eth,0xFFf6a812685f045acE23A65312ca9B1F506cC67d,APPROVED
42161,23,Hackathon Alumni,Dspyt- into CodeVerse,dspytdao,0x4C11BA2ed1D936d769d0cce34CbC7Ea1E85182d0,APPROVED
42161,23,Hackathon Alumni,Coordination-Play,coordination-play,0x955Af1c1637Facf4dD5d9D2428e073573dAD5699,APPROVED
42161,23,Hackathon Alumni,AI Swarm,aiswarm,0x52ea367e1C074409e841a559dFfA321BDB12b3bE,APPROVED
42161,23,Hackathon Alumni,FundIt,ecoland-world,0xc8f0bae52D42f42d1Aed7b4af00CA3EF6C516c23,APPROVED
42161,23,Hackathon Alumni,AdLand,adcommune,0x26bBec292e5080ecFD36F38FF1619FF35826b113,APPROVED
